SID,Familiarity,RepTime,Trial,Resp,Corr,RT,ImgName
9,1,4,30,1,1,1009.71,wordex11.png
9,1,4,31,1,1,537.38,wordex2_4.png
9,2,4,32,2,1,601.36,nonwin12.png
9,2,4,33,2,1,553.63,nonwin2_4.png
9,2,4,34,2,1,704.93,nonwex9.png
9,1,4,35,1,1,577.34,wordin5.png
9,2,4,36,2,1,665.62,nonwin2.png
9,2,4,37,2,1,617.36,nonwex5.png
9,1,4,38,1,1,569.3,wordin8.png
9,1,4,39,2,1,1001.27,wordex9.png
9,2,4,40,2,1,889.27,nonwex1.png
9,2,5,1,2,1,881.87,nonwex2_12.png
9,1,5,2,1,1,769.57,wordex10.png
9,2,5,3,2,1,593.57,nonwin2_3.png
9,2,5,4,2,1,593.19,nonwex1.png
9,1,5,5,1,1,553.19,wordin12.png
9,2,5,6,2,1,793.49,nonwex2_4.png
9,2,5,7,2,1,537.93,nonwex2_2.png
9,2,5,8,2,1,577.15,nonwin9.png
9,1,5,9,1,1,569.41,wordex5.png
9,1,5,10,1,1,497.12,wordex2_11.png
9,1,5,11,1,1,449.46,wordin8.png
9,2,5,12,2,1,401.72,nonwex9.png
9,1,5,13,1,1,544.93,wordex2_6.png
9,2,5,14,2,1,601.42,nonwex2_11.png
9,2,5,15,2,1,545.06,nonwex2_8.png
9,1,5,16,1,1,545.04,wordex9.png
9,1,5,17,1,1,577.02,wordex2_4.png
9,2,5,18,2,1,577.36,nonwex2_6.png
9,2,5,19,2,1,641.35,nonwin2_4.png
9,1,5,20,1,1,545.72,wordex3.png
9,1,5,21,1,1,705.32,wordin11.png
9,1,5,22,1,1,976.96,wordex2_1.png
9,2,5,23,2,1,897.57,nonwex2_9.png
9,1,5,24,1,1,593.43,wordex2_7.png
9,1,5,25,2,1,656.92,wordex4.png
9,1,5,26,1,1,528.9,wordex6.png
9,2,5,27,1,1,752.9,nonwin2.png
9,2,5,28,2,1,592.87,nonwin12.png
9,1,5,29,1,1,680.9,wordex11.png
9,2,5,30,2,1,625.19,nonwin2_5.png
9,1,5,31,1,1,537.55,wordin4.png
9,2,5,32,2,1,616.83,nonwin6.png
9,2,5,33,2,1,744.81,nonwex5.png
9,2,5,34,2,1,777.15,nonwin2_1.png
9,2,5,35,2,1,617.12,nonwex2_7.png
9,1,5,36,2,1,529.41,wordin2_12.png
9,1,5,37,1,1,641.4,wordin5.png
9,1,5,38,2,1,992.7,wordex2_12.png
9,2,5,39,2,1,657.39,nonwin8.png
9,1,5,40,1,1,744.71,wordex2_2.png
9,1,6,1,1,1,664.64,wordex10.png
9,2,6,2,2,1,688.1,nonwin2_4.png
9,2,6,3,1,1,1032.09,nonwin2.png
9,2,6,4,2,1,592.71,nonwin6.png
9,1,6,5,1,1,488.36,wordex2_2.png
9,1,6,6,1,1,520.05,wordex11.png
9,2,6,7,2,1,568.37,nonwin12.png
9,2,6,8,2,1,608.37,nonwex2_11.png
9,1,6,9,1,1,504.47,wordex6.png
9,2,6,10,2,1,663.99,nonwin8.png
9,1,6,11,1,1,480.33,wordex2_4.png
9,2,6,12,1,1,536.59,nonwin9.png
9,1,6,13,1,1,679.95,wordex2_6.png
9,2,6,14,2,1,792.28,nonwex2_9.png
9,1,6,15,1,1,880.54,wordex4.png
9,2,6,16,2,1,672.53,nonwex1.png
9,1,6,17,1,1,984.31,wordex2_12.png
9,1,6,18,1,1,680.22,wordin8.png
9,2,6,19,2,1,664.52,nonwex9.png
9,1,6,20,1,1,895.84,wordex5.png
9,2,6,21,2,1,680.19,nonwin2_3.png
9,1,6,22,1,1,927.83,wordex9.png
9,2,6,23,1,1,872.53,nonwex2_12.png
9,2,6,24,2,1,743.81,nonwex2_8.png
9,2,6,25,2,1,599.85,nonwex2_7.png
9,2,6,26,2,1,615.77,nonwex5.png
9,1,6,27,1,1,559.76,wordex2_7.png
9,1,6,28,1,1,528.38,wordex2_1.png
9,1,6,29,1,1,504.08,wordin12.png
9,1,6,30,1,1,416.37,wordin4.png
9,1,6,31,1,1,487.71,wordin5.png
9,2,6,32,2,1,608.32,nonwin2_1.png
9,2,6,33,2,1,536.31,nonwex2_2.png
9,1,6,34,2,1,671.68,wordin11.png
9,2,6,35,1,1,735.66,nonwex2_6.png
9,2,6,36,2,1,799.65,nonwin2_5.png
9,1,6,37,1,1,647.98,wordex3.png
9,1,6,38,2,1,583.98,wordin2_12.png
9,2,6,39,2,1,543.95,nonwex2_4.png
9,1,6,40,1,1,551.59,wordex2_11.png
9,1,7,1,1,1,560.98,wordex3.png
9,2,7,2,1,1,1008.88,nonwex5.png
9,1,7,3,1,1,616.6,wordex2_11.png
9,1,7,4,2,1,608.58,wordin2_12.png
9,2,7,5,2,1,576.56,nonwex2_6.png
9,1,7,6,1,1,528.31,wordex5.png
9,1,7,7,1,1,440.18,wordex10.png
9,1,7,8,1,1,424.81,wordin5.png
9,2,7,9,0,0,0,nonwex2_11.png
9,2,7,10,0,0,0,nonwin12.png
9,2,7,11,2,1,24.79,nonwin2.png
9,1,7,12,1,1,568.85,wordex2_7.png
9,2,7,13,2,1,1496.47,nonwex2_8.png
9,1,7,14,1,1,552.47,wordex2_2.png
9,2,7,15,2,1,552.74,nonwex2_2.png
9,1,7,16,1,1,552.42,wordex11.png
9,1,7,17,1,1,600.68,wordin12.png
9,1,7,18,1,1,960.4,wordin4.png
9,1,7,19,1,1,608.38,wordex2_4.png
9,1,7,20,1,1,448.65,wordex9.png
9,1,7,21,2,1,616.42,wordex2_12.png
9,2,7,22,2,1,656.33,nonwex2_7.png
9,2,7,23,2,1,440.6,nonwex2_9.png
9,2,7,24,2,1,520.32,nonwin9.png
9,2,7,25,2,1,512.57,nonwin8.png
9,1,7,26,1,1,560.56,wordex2_1.png
9,1,7,27,1,1,504.27,wordex2_6.png
9,2,7,28,1,1,368.26,nonwin2_5.png
9,2,7,29,2,1,824.52,nonwex1.png
9,1,7,30,1,1,696.23,wordex6.png
9,2,7,31,2,1,600.23,nonwin2_1.png
9,1,7,32,2,1,544.11,wordin8.png
9,2,7,33,2,1,688.52,nonwex2_12.png
9,2,7,34,2,1,776.21,nonwex2_4.png
9,1,7,35,1,1,1000.43,wordex4.png
9,2,7,36,2,1,592.42,nonwex9.png
9,2,7,37,2,1,584.09,nonwin2_4.png
9,2,7,38,2,1,560.4,nonwin2_3.png
9,1,7,39,1,1,592.39,wordin11.png
9,2,7,40,2,1,752.1,nonwin6.png
9,2,8,1,2,1,542.22,nonwex2_7.png
9,2,8,2,2,1,469.65,nonwex9.png
9,1,8,3,2,1,670.27,wordex2_12.png
9,1,8,4,1,1,669.63,wordex2_7.png
9,2,8,5,2,1,606.24,nonwex1.png
9,2,8,6,2,1,605.96,nonwin2_3.png
9,2,8,7,2,1,733.92,nonwex2_12.png
9,2,8,8,2,1,613.95,nonwex2_6.png
9,1,8,9,1,1,478.07,wordin11.png
9,1,8,10,1,1,470.2,wordin8.png
9,1,8,11,1,1,389.94,wordex10.png
9,1,8,12,1,1,389.88,wordex3.png
9,2,8,13,2,1,637.52,nonwin6.png
9,1,8,14,2,1,646.13,wordex2_1.png
9,2,8,15,2,1,654.13,nonwex2_11.png
9,2,8,16,2,1,574.12,nonwex2_8.png
9,1,8,17,1,1,550.09,wordex2_6.png
9,2,8,18,2,1,613.8,nonwex2_9.png
9,2,8,19,2,1,477.78,nonwin9.png
9,2,8,20,2,1,453.76,nonwin2_4.png
9,1,8,21,1,1,622.04,wordin12.png
9,1,8,22,1,1,606.03,wordex2_11.png
9,2,8,23,2,1,590.01,nonwex2_4.png
9,2,8,24,2,1,518.01,nonwex5.png
9,2,8,25,2,1,517.97,nonwin12.png
9,2,8,26,1,1,821.95,nonwin2.png
9,2,8,27,2,1,621.95,nonwin2_5.png
9,1,8,28,1,1,629.69,wordin5.png
9,1,8,29,1,1,485.65,wordex6.png
9,2,8,30,2,1,629.63,nonwin2_1.png
9,1,8,31,1,1,661.61,wordex5.png
9,1,8,32,1,1,781.6,wordex2_2.png
9,1,8,33,1,1,597.71,wordex11.png
9,2,8,34,2,1,581.86,nonwin8.png
9,2,8,35,2,1,597.21,nonwex2_2.png
9,1,8,36,1,1,629.55,wordex9.png
9,1,8,37,1,1,541.54,wordex2_4.png
9,1,8,38,1,1,445.53,wordin4.png
9,1,8,39,2,1,773.78,wordex4.png
9,1,8,40,2,1,613.78,wordin2_12.png
10,1,1,1,1,1,899.08,wordin9.png
10,1,1,2,2,1,1154.33,wordex9.png
10,2,1,3,2,1,611.05,nonwex4.png
10,2,1,4,2,1,683.04,nonwin10.png
10,2,1,5,2,1,546.28,nonwin5.png
10,1,1,6,1,1,651.05,wordex7.png
10,2,1,7,2,1,602.98,nonwex5.png
10,2,1,8,2,1,562.99,nonwin2_8.png
10,1,1,9,1,1,499.1,wordin2_4.png
10,2,1,10,2,1,634.93,nonwex2_3.png
10,1,1,11,2,1,562.66,wordin2_12.png
10,2,1,12,2,1,850.66,nonwex2_8.png
10,1,1,13,1,1,450.89,wordin4.png
10,2,1,14,2,1,562.9,nonwin7.png
10,2,1,15,2,1,642.89,nonwin2_10.png
10,2,1,16,2,1,474.09,nonwex2_1.png
10,2,1,17,2,1,562.86,nonwex10.png
10,1,1,18,1,1,666.81,wordex8.png
10,2,1,19,1,1,954.81,nonwex8.png
10,1,1,20,1,1,522.81,wordex4.png
10,2,1,21,2,1,698.8,nonwin12.png
10,1,1,22,1,1,602.01,wordex1.png
10,1,1,23,1,1,450.72,wordin7.png
10,1,1,24,1,1,498.77,wordin2_3.png
10,2,1,25,2,1,618.74,nonwin8.png
10,1,1,26,1,1,458.74,wordex2_1.png
10,1,1,27,1,1,394.72,wordex2_7.png
10,1,1,28,1,1,570.7,wordin6.png
10,1,1,29,1,1,513.92,wordex10.png
10,1,1,30,1,1,458.49,wordin2_6.png
10,1,1,31,1,1,473.84,wordin2_7.png
10,1,1,32,1,1,442.65,wordex2_8.png
10,2,1,33,2,1,1017.74,nonwin9.png
10,1,1,34,1,1,538.35,wordin5.png
10,2,1,35,2,1,570.61,nonwex2_11.png
10,2,1,36,2,1,522.61,nonwin2_7.png
10,2,1,37,2,1,505.77,nonwin2_2.png
10,2,1,38,2,1,530.29,nonwex2_7.png
10,2,1,39,2,1,457.91,nonwex2.png
10,1,1,40,1,1,466.56,wordex2_12.png
10,2,2,1,2,1,634.8,nonwex5.png
10,2,2,2,2,1,634.77,nonwin2_2.png
10,2,2,3,2,1,610.78,nonwex2.png
10,1,2,4,1,1,618.77,wordin2_7.png
10,1,2,5,1,1,410.75,wordin9.png
10,2,2,6,2,1,530.75,nonwex10.png
10,2,2,7,2,1,505.93,nonwex2_3.png
10,1,2,8,1,1,410.72,wordin5.png
10,2,2,9,2,1,450.7,nonwex2_11.png
10,1,2,10,1,1,497.85,wordex10.png
10,2,2,11,2,1,410.67,nonwin5.png
10,2,2,12,2,1,626.67,nonwex4.png
10,1,2,13,1,1,450.66,wordex8.png
10,2,2,14,2,1,346.63,nonwin8.png
10,2,2,15,2,1,506.62,nonwex2_7.png
10,2,2,16,2,1,514.62,nonwin2_8.png
10,1,2,17,1,1,442.58,wordex2_12.png
10,2,2,18,2,1,578.56,nonwin2_7.png
10,1,2,19,1,1,386.71,wordin6.png
10,1,2,20,1,1,385.75,wordin4.png
10,2,2,21,2,1,506.53,nonwin2_10.png
10,1,2,22,1,1,506.53,wordin7.png
10,2,2,23,2,1,418.51,nonwex2_8.png
10,1,2,24,1,1,401.71,wordex2_7.png
10,1,2,25,2,1,538.5,wordin2_12.png
10,1,2,26,1,1,650.47,wordin2_6.png
10,1,2,27,1,1,610.47,wordex2_1.png
10,2,2,28,2,1,666.45,nonwin7.png
10,1,2,29,1,1,506.48,wordex4.png
10,1,2,30,1,1,442.42,wordin2_4.png
10,2,2,31,2,1,610.41,nonwin12.png
10,2,2,32,2,1,562.4,nonwex2_1.png
10,2,2,33,2,1,530.38,nonwin10.png
10,1,2,34,1,1,482.37,wordin2_3.png
10,1,2,35,1,1,442.37,wordex9.png
10,2,2,36,2,1,618.31,nonwex8.png
10,1,2,37,1,1,402.32,wordex2_8.png
10,1,2,38,1,1,434.3,wordex1.png
10,2,2,39,2,1,594.3,nonwin9.png
10,1,2,40,1,1,578.29,wordex7.png
10,1,3,1,1,1,550.2,wordex2_12.png
10,2,3,2,2,1,462.21,nonwex2_7.png
10,1,3,3,2,1,406.17,wordin2_12.png
10,2,3,4,2,1,950.17,nonwin5.png
10,1,3,5,1,1,446.17,wordin2_6.png
10,1,3,6,1,1,478.15,wordex7.png
10,1,3,7,1,1,398.14,wordin9.png
10,1,3,8,1,1,446.14,wordex2_7.png
10,1,3,9,1,1,494.11,wordin6.png
10,2,3,10,2,1,646.11,nonwin7.png
10,2,3,11,2,1,630.08,nonwex10.png
10,2,3,12,2,1,662.07,nonwin9.png
10,1,3,13,1,1,446.1,wordex2_8.png
10,1,3,14,1,1,421.3,wordex10.png
10,1,3,15,1,1,398.03,wordin2_7.png
10,1,3,16,1,1,398,wordex2_1.png
10,2,3,17,2,1,597.99,nonwex4.png
10,1,3,18,1,1,485.99,wordin4.png
10,1,3,19,1,1,541.87,wordex4.png
10,1,3,20,1,1,518.06,wordin5.png
10,2,3,21,2,1,581.11,nonwex8.png
10,2,3,22,2,1,629.95,nonwin2_2.png
10,1,3,23,1,1,461.91,wordin7.png
10,2,3,24,2,1,469.9,nonwex2_11.png
10,1,3,25,1,1,501.85,wordex8.png
10,2,3,26,2,1,757.86,nonwin12.png
10,2,3,27,2,1,549.86,nonwex2_8.png
10,2,3,28,2,1,637.8,nonwin2_7.png
10,2,3,29,2,1,597.06,nonwex2_3.png
10,2,3,30,2,1,533.83,nonwex2_1.png
10,1,3,31,1,1,389.03,wordex9.png
10,1,3,32,1,1,597.81,wordin2_3.png
10,2,3,33,2,1,525.78,nonwin8.png
10,1,3,34,1,1,445.77,wordin2_4.png
10,2,3,35,2,1,597.76,nonwin10.png
10,2,3,36,2,1,493.76,nonwin2_10.png
10,2,3,37,2,1,637.73,nonwex5.png
10,1,3,38,1,1,533.66,wordex1.png
10,2,3,39,2,1,661.7,nonwin2_8.png
10,2,3,40,1,1,725.69,nonwex2.png
10,1,4,1,1,1,461.49,wordin7.png
10,1,4,2,2,1,549.39,wordin2_12.png
10,1,4,3,1,1,429.39,wordin2_7.png
10,2,4,4,2,1,581.41,nonwin2_8.png
10,1,4,5,1,1,317.36,wordin9.png
10,1,4,6,1,1,469.36,wordin2_3.png
10,2,4,7,2,1,949.36,nonwex5.png
10,2,4,8,2,1,509.38,nonwin8.png
10,2,4,9,1,1,509.32,nonwex2_11.png
10,1,4,10,1,1,941.19,wordex2_7.png
10,2,4,11,2,1,757.28,nonwex2_7.png
10,1,4,12,1,1,365.26,wordex2_12.png
10,2,4,13,2,1,596.48,nonwex2_3.png
10,1,4,14,1,1,557.2,wordex7.png
10,2,4,15,2,1,501.35,nonwin5.png
10,1,4,16,1,1,325.21,wordin5.png
10,1,4,17,1,1,485.17,wordex8.png
10,2,4,18,2,1,733.18,nonwin2_7.png
10,2,4,19,1,1,557.18,nonwin12.png
10,1,4,20,1,1,709.16,wordin6.png
10,1,4,21,1,1,589.14,wordin2_6.png
10,1,4,22,1,1,453.14,wordex1.png
10,2,4,23,2,1,581.12,nonwin9.png
10,2,4,24,2,1,733.11,nonwex2_1.png
10,1,4,25,1,1,461.1,wordex2_8.png
10,2,4,26,2,1,509.1,nonwex2_8.png
10,1,4,27,1,1,445.06,wordex2_1.png
10,2,4,28,2,1,541.06,nonwex10.png
10,2,4,29,1,1,381.04,nonwex8.png
10,1,4,30,1,1,348.25,wordex10.png
10,1,4,31,1,1,533.01,wordin2_4.png
10,2,4,32,2,1,469.05,nonwex2.png
10,2,4,33,2,1,573,nonwin10.png
10,1,4,34,1,1,644.98,wordex9.png
10,2,4,35,2,1,540.96,nonwex4.png
10,1,4,36,1,1,445.05,wordex4.png
10,2,4,37,2,1,508.15,nonwin7.png
10,1,4,38,1,1,364.89,wordin4.png
10,2,4,39,2,1,484.9,nonwin2_2.png
10,2,4,40,2,1,564.87,nonwin2_10.png
10,2,5,1,2,1,543.38,nonwin2_2.png
10,1,5,2,1,1,391.36,wordin5.png
10,1,5,3,1,1,463.32,wordex2_7.png
10,1,5,4,1,1,463.28,wordin2_3.png
10,2,5,5,2,1,487.29,nonwin8.png
10,2,5,6,2,1,663.28,nonwex4.png
10,1,5,7,1,1,390.46,wordex2_8.png
10,2,5,8,2,1,463.25,nonwin2_10.png
10,1,5,9,1,1,391.19,wordex1.png
10,1,5,10,1,1,415.23,wordin2_4.png
10,1,5,11,1,1,551.21,wordex4.png
10,2,5,12,2,1,519.19,nonwin2_7.png
10,2,5,13,2,1,519.18,nonwin5.png
10,1,5,14,1,1,439.17,wordex2_12.png
10,1,5,15,1,1,687.16,wordin9.png
10,1,5,16,1,1,399.14,wordex2_1.png
10,1,5,17,1,1,687.13,wordex8.png
10,2,5,18,2,1,463.13,nonwin2_8.png
10,1,5,19,1,1,375.11,wordin6.png
10,1,5,20,1,1,343.09,wordex10.png
10,1,5,21,2,1,527.13,wordin2_12.png
10,2,5,22,2,1,639.07,nonwex2_11.png
10,1,5,23,1,1,447.04,wordin2_6.png
10,2,5,24,2,1,655.04,nonwin7.png
10,2,5,25,2,1,527.01,nonwex10.png
10,1,5,26,1,1,423.01,wordex7.png
10,2,5,27,2,1,566.22,nonwin9.png
10,2,5,28,2,1,670.96,nonwex2_8.png
10,2,5,29,2,1,646.17,nonwex2_1.png
10,2,5,30,1,1,742.94,nonwex5.png
10,1,5,31,1,1,462.94,wordin4.png
10,2,5,32,2,1,518.92,nonwex2_7.png
10,2,5,33,2,1,758.07,nonwex2_3.png
10,1,5,34,1,1,614.9,wordin7.png
10,1,5,35,1,1,750.88,wordex9.png
10,2,5,36,2,1,862.86,nonwex2.png
10,2,5,37,2,1,606.86,nonwin10.png
10,2,5,38,1,1,886.88,nonwex8.png
10,2,5,39,2,1,942.04,nonwin12.png
10,1,5,40,1,1,558.82,wordin2_7.png
10,2,6,1,1,1,635.33,nonwex8.png
10,1,6,2,1,1,443.35,wordex9.png
10,2,6,3,2,1,707.2,nonwin2_7.png
10,2,6,4,2,1,747.38,nonwex2_1.png
10,1,6,5,1,1,531.33,wordin2_7.png
10,1,6,6,1,1,419.29,wordex10.png
10,1,6,7,1,1,419.29,wordex2_7.png
10,2,6,8,2,1,603.27,nonwex2_8.png
10,2,6,9,2,1,531.25,nonwin2_10.png
10,1,6,10,2,1,747.24,wordin2_12.png
10,1,6,11,1,1,611.23,wordin6.png
10,1,6,12,1,1,451.21,wordex2_12.png
10,2,6,13,2,1,483.2,nonwex2.png
10,1,6,14,1,1,459.17,wordex7.png
10,2,6,15,2,1,539.17,nonwin5.png
10,1,6,16,1,1,467.16,wordex2_1.png
10,1,6,17,1,1,507.14,wordin2_4.png
10,1,6,18,1,1,475.12,wordex2_8.png
10,2,6,19,2,1,547.09,nonwex2_3.png
10,1,6,20,1,1,411.17,wordex4.png
10,1,6,21,1,1,451.08,wordex8.png
10,2,6,22,2,1,507.09,nonwin2_2.png
10,2,6,23,2,1,827.07,nonwin8.png
10,2,6,24,2,1,707.05,nonwin9.png
10,2,6,25,2,1,587.03,nonwin10.png
10,2,6,26,2,1,602.23,nonwex4.png
10,2,6,27,2,1,490.93,nonwin2_8.png
10,1,6,28,1,1,450.22,wordin2_6.png
10,1,6,29,1,1,434.98,wordin9.png
10,2,6,30,2,1,634.97,nonwex5.png
10,2,6,31,2,1,570.95,nonwin12.png
10,2,6,32,2,1,522.95,nonwex10.png
10,1,6,33,1,1,562.92,wordin2_3.png
10,2,6,34,2,1,522.92,nonwex2_11.png
10,2,6,35,2,1,826.91,nonwin7.png
10,2,6,36,2,1,562.88,nonwex2_7.png
10,1,6,37,1,1,402.87,wordin5.png
10,1,6,38,1,1,402.85,wordin4.png
10,1,6,39,1,1,370.76,wordin7.png
10,1,6,40,1,1,450.79,wordex1.png
10,1,7,1,1,1,443.66,wordex9.png
10,1,7,2,1,1,691.65,wordex10.png
10,1,7,3,1,1,323.64,wordex4.png
10,2,7,4,2,1,619.64,nonwin2_7.png
10,2,7,5,1,1,834.83,nonwex2_3.png
10,1,7,6,1,1,466.7,wordin9.png
10,2,7,7,2,1,715.57,nonwex2_8.png
10,1,7,8,1,1,387.55,wordex2_7.png
10,2,7,9,2,1,587.54,nonwin9.png
10,1,7,10,1,1,474.71,wordin2_3.png
10,1,7,11,1,1,467.44,wordex7.png
10,2,7,12,2,1,586.71,nonwin5.png
10,1,7,13,1,1,523.5,wordex1.png
10,2,7,14,2,1,650.68,nonwex2_11.png
10,1,7,15,1,1,387.46,wordin4.png
10,1,7,16,1,1,547.44,wordex2_8.png
10,2,7,17,2,1,594.61,nonwin2_2.png
10,2,7,18,1,1,810.63,nonwex8.png
10,2,7,19,2,1,619.4,nonwex2_1.png
10,2,7,20,2,1,595.4,nonwex4.png
10,1,7,21,2,1,691.38,wordin2_12.png
10,2,7,22,2,1,883.38,nonwin7.png
10,1,7,23,1,1,371.36,wordex8.png
10,2,7,24,2,1,555.35,nonwex2_7.png
10,2,7,25,2,1,531.33,nonwin8.png
10,1,7,26,1,1,411.32,wordin5.png
10,1,7,27,1,1,379.31,wordex2_12.png
10,1,7,28,1,1,435.29,wordin2_6.png
10,2,7,29,2,1,555.28,nonwex10.png
10,2,7,30,2,1,602.47,nonwin2_8.png
10,2,7,31,2,1,954.47,nonwin2_10.png
10,1,7,32,1,1,419.24,wordin2_7.png
10,1,7,33,1,1,451.22,wordin7.png
10,2,7,34,2,1,706.3,nonwin10.png
10,2,7,35,1,1,939.2,nonwin12.png
10,2,7,36,2,1,579.14,nonwex2.png
10,1,7,37,1,1,587.16,wordex2_1.png
10,1,7,38,1,1,547.17,wordin6.png
10,1,7,39,1,1,643.1,wordin2_4.png
10,2,7,40,2,1,867.13,nonwex5.png
10,1,8,1,2,1,545.94,wordin2_12.png
10,1,8,2,1,1,361.93,wordex2_1.png
10,2,8,3,2,1,881.91,nonwex5.png
10,2,8,4,1,1,961.1,nonwex8.png
10,1,8,5,1,1,441.89,wordin2_6.png
10,1,8,6,1,1,529.09,wordin6.png
10,2,8,7,1,1,1065.86,nonwin2_8.png
10,2,8,8,2,1,689.8,nonwin12.png
10,1,8,9,1,1,329.04,wordex2_7.png
10,1,8,10,1,1,369.81,wordex2_8.png
10,2,8,11,2,1,609.8,nonwex10.png
10,1,8,12,1,1,464.99,wordin9.png
10,1,8,13,1,1,336.99,wordex10.png
10,1,8,14,1,1,369.76,wordin7.png
10,1,8,15,1,1,496.96,wordex8.png
10,1,8,16,1,1,329.72,wordex9.png
10,1,8,17,1,1,368.93,wordex7.png
10,2,8,18,2,1,481.71,nonwex2_11.png
10,2,8,19,2,1,873.7,nonwex2_3.png
10,2,8,20,2,1,793.68,nonwex2_1.png
10,2,8,21,2,1,544.83,nonwin2_7.png
10,2,8,22,2,1,624.85,nonwex4.png
10,2,8,23,2,1,649.63,nonwin9.png
10,2,8,24,2,1,640.83,nonwin10.png
10,2,8,25,2,1,561.61,nonwin5.png
10,2,8,26,2,1,592.81,nonwex2.png
10,1,8,27,1,1,392.79,wordin4.png
10,2,8,28,1,1,393.57,nonwin7.png
10,1,8,29,1,1,376.65,wordin2_3.png
10,1,8,30,1,1,409.54,wordex4.png
10,1,8,31,1,1,377.56,wordex2_12.png
10,2,8,32,2,1,681.53,nonwin8.png
10,1,8,33,1,1,457.5,wordin2_7.png
10,2,8,34,2,1,817.5,nonwin2_10.png
10,1,8,35,1,1,328.69,wordin2_4.png
10,2,8,36,2,1,624.7,nonwex2_8.png
10,1,8,37,1,1,865.45,wordin5.png
10,2,8,38,2,1,585.45,nonwex2_7.png
10,2,8,39,2,1,624.63,nonwin2_2.png
10,1,8,40,1,1,393.42,wordex1.png
11,2,1,1,2,1,822.18,nonwin2_2.png
11,2,1,2,1,1,718.16,nonwin6.png
11,2,1,3,1,1,678.16,nonwex12.png
11,2,1,4,1,1,718.06,nonwex2_9.png
11,1,1,5,1,1,838.14,wordex7.png
11,2,1,6,1,1,838.12,nonwin7.png
11,1,1,7,1,1,694.11,wordex5.png
11,2,1,8,2,1,734.07,nonwex11.png
11,1,1,9,1,1,670.05,wordin2_8.png
11,2,1,10,2,1,686,nonwin11.png
11,1,1,11,1,1,630.12,wordex8.png
11,1,1,12,1,1,566.1,wordex12.png
11,2,1,13,2,1,710.02,nonwex2_1.png
11,1,1,14,1,1,613.99,wordin2_3.png
11,2,1,15,2,1,646.01,nonwex2_12.png
11,1,1,16,1,1,509.95,wordin2_4.png
11,2,1,17,2,1,725.94,nonwin9.png
11,2,1,18,2,1,661.18,nonwex2_6.png
11,1,1,19,1,1,621.93,wordex2.png
11,1,1,20,1,1,669.08,wordex11.png
11,1,1,21,1,1,493.08,wordin2_10.png
11,1,1,22,1,1,501.89,wordex2_9.png
11,1,1,23,1,1,525.89,wordex2_7.png
11,1,1,24,1,1,525.06,wordex10.png
11,2,1,25,2,1,549.26,nonwex6.png
11,2,1,26,2,1,757.53,nonwin8.png
11,2,1,27,2,1,629.49,nonwex2_3.png
11,2,1,28,2,1,1029.84,nonwex2_5.png
11,1,1,29,1,1,628.97,wordex2_11.png
11,2,1,30,2,1,644.92,nonwin1.png
11,1,1,31,1,1,517.75,wordin2_9.png
11,2,1,32,2,1,597.42,nonwin2_4.png
11,1,1,33,1,1,444.91,wordin1.png
11,2,1,34,1,1,661.42,nonwin12.png
11,2,1,35,2,1,652.49,nonwex2_4.png
11,1,1,36,1,1,604.49,wordin8.png
11,1,1,37,1,1,461.74,wordex2_8.png
11,1,1,38,1,1,492.44,wordin2_11.png
11,1,1,39,1,1,652.51,wordex9.png
11,2,1,40,2,1,741.7,nonwin3.png
11,2,2,1,2,1,707.13,nonwex11.png
11,1,2,2,1,1,481.93,wordin2_8.png
11,1,2,3,1,1,449.93,wordin2_4.png
11,2,2,4,2,1,739.08,nonwex2_3.png
11,2,2,5,2,1,747.18,nonwin2_4.png
11,2,2,6,2,1,633.86,nonwin11.png
11,2,2,7,2,1,801.77,nonwex6.png
11,2,2,8,2,1,609.82,nonwex12.png
11,2,2,9,2,1,490.93,nonwin2_2.png
11,2,2,10,2,1,473.79,nonwex2_6.png
11,1,2,11,1,1,569.82,wordex2.png
11,1,2,12,1,1,505.69,wordex12.png
11,1,2,13,1,1,434.97,wordin8.png
11,1,2,14,1,1,393.72,wordex5.png
11,2,2,15,2,1,706.92,nonwin3.png
11,2,2,16,2,1,441.67,nonwex2_12.png
11,2,2,17,2,1,634.85,nonwin8.png
11,1,2,18,1,1,546.9,wordex8.png
11,1,2,19,1,1,586.88,wordex9.png
11,2,2,20,2,1,754.91,nonwex2_9.png
11,1,2,21,2,1,442.88,wordex2_11.png
11,1,2,22,1,1,618.85,wordex2_8.png
11,2,2,23,2,1,641.63,nonwin12.png
11,1,2,24,1,1,442.81,wordin1.png
11,1,2,25,1,1,554.79,wordex7.png
11,2,2,26,2,1,577.58,nonwex2_5.png
11,2,2,27,2,1,498.8,nonwex2_4.png
11,1,2,28,1,1,465.52,wordin2_9.png
11,2,2,29,2,1,530.75,nonwex2_1.png
11,1,2,30,1,1,434.73,wordex10.png
11,2,2,31,2,1,586.73,nonwin7.png
11,1,2,32,1,1,466.71,wordin2_11.png
11,1,2,33,1,1,466.7,wordex2_7.png
11,2,2,34,2,1,610.68,nonwin1.png
11,1,2,35,1,1,426.66,wordex11.png
11,2,2,36,2,1,570.65,nonwin9.png
11,1,2,37,1,1,441.45,wordex2_9.png
11,1,2,38,1,1,450.63,wordin2_3.png
11,1,2,39,1,1,409.41,wordin2_10.png
11,2,2,40,1,1,425.35,nonwin6.png
