SID,Familiarity,Trial,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
19,2,22,2,4,3,0,2182.03,1,unknown_male04.jpg
19,2,23,1,2,4,0,7290.91,1,unknown_male06.jpg
19,2,24,1,2,2,1,2794.55,3,unknown_female12.jpg
19,2,25,1,2,3,0,3703.95,2,unknown_male22.jpg
19,2,26,1,2,1,0,5281.65,3,unknown_male11.jpg
19,2,27,1,1,2,0,2366.22,3,unknown_female23.jpg
19,2,28,1,1,1,1,4086.44,4,unknown_male16.jpg
19,2,29,1,3,3,1,5256.7,3,unknown_male08.jpg
19,2,30,2,2,4,0,2455.03,1,unknown_female18.jpg
19,2,31,2,2,2,1,4398.49,1,unknown_female01.jpg
19,2,32,1,4,3,0,3366.4,3,unknown_male21.jpg
19,2,33,2,4,2,0,3437.13,1,unknown_female21.jpg
19,2,34,1,4,1,0,2519.2,3,unknown_male15.jpg
19,2,35,2,1,1,1,3272.87,4,unknown_male09.jpg
19,2,36,2,2,3,0,5867.78,2,unknown_female05.jpg
19,2,37,2,1,4,0,2816.23,1,unknown_male12.jpg
19,2,38,2,1,3,0,2101.96,1,unknown_male02.jpg
19,2,39,2,3,4,0,3786.59,4,unknown_female19.jpg
19,2,40,2,1,2,0,2475.47,1,unknown_female02.jpg
19,2,41,2,3,2,0,4945.53,2,unknown_female08.jpg
19,2,42,2,3,4,0,2234.71,3,unknown_male07.jpg
19,2,43,2,2,3,0,4841.58,2,unknown_male10.jpg
19,2,44,2,3,4,0,4696.6,4,unknown_male24.jpg
19,2,45,1,3,1,0,6524.48,4,unknown_male01.jpg
19,2,46,1,3,3,1,2971.35,4,unknown_male20.jpg
19,2,47,2,4,4,1,2578.81,1,unknown_female11.jpg
19,2,48,2,2,3,0,2901.39,2,unknown_male14.jpg
20,1,1,1,2,2,1,3307.74,2,famous_male05.jpg
20,1,2,1,4,2,0,2678.73,3,famous_male10.jpg
20,1,3,1,1,4,0,4756.84,4,famous_female24.jpg
20,1,4,2,4,2,0,11670.49,3,famous_male03.jpg
20,1,5,1,3,1,0,8244.36,2,famous_female14.jpg
20,1,6,2,3,3,1,4343.56,3,famous_male22.jpg
20,1,7,1,4,2,0,18516.56,2,famous_female09.jpg
20,1,8,1,4,1,0,5392.69,2,famous_female16.jpg
20,1,9,2,1,1,1,2996.59,2,famous_male17.jpg
20,1,10,2,4,4,1,2649.34,4,famous_female22.jpg
20,1,11,2,3,3,1,1637.79,4,famous_female08.jpg
20,1,12,2,3,3,1,1309.18,4,famous_male01.jpg
20,1,13,1,1,2,0,6755.32,2,famous_male02.jpg
20,1,14,1,2,3,0,9274.67,2,famous_male12.jpg
20,1,15,1,3,3,1,3425.08,4,famous_female02.jpg
20,1,16,2,3,4,0,2209.9,3,famous_female15.jpg
20,1,17,1,2,2,1,3468.18,2,famous_male09.jpg
20,1,18,2,2,1,0,3041.11,2,famous_female10.jpg
20,1,19,2,1,1,1,2956.42,2,famous_female23.jpg
20,1,20,2,1,2,0,4224.45,2,famous_male14.jpg
20,1,21,1,1,2,0,8811.8,2,famous_female03.jpg
20,1,22,2,4,4,1,1485.9,4,famous_female17.jpg
20,1,23,1,2,1,0,4456.28,2,famous_female01.jpg
20,1,24,2,2,1,0,3382.78,2,famous_female06.jpg
20,1,25,2,3,3,1,2937.3,2,famous_female19.jpg
20,1,26,2,2,2,1,3394.81,2,famous_male21.jpg
20,1,27,1,3,3,1,4593.2,2,famous_male04.jpg
20,1,28,1,1,2,0,4403.81,2,famous_female18.jpg
20,1,29,1,1,2,0,10484.39,1,famous_male11.jpg
20,1,30,2,4,3,0,1578.67,3,famous_female20.jpg
20,1,31,1,4,3,0,1477.89,3,famous_male06.jpg
20,1,32,2,2,2,1,5147.98,2,famous_male07.jpg
20,1,33,2,2,2,1,2177.18,4,famous_female05.jpg
20,1,34,1,3,1,0,2745.56,3,famous_female13.jpg
20,1,35,1,4,2,0,3529.4,2,famous_male20.jpg
20,1,36,2,3,3,1,3550.02,2,famous_male19.jpg
20,1,37,1,1,2,0,6626.57,3,famous_male08.jpg
20,1,38,1,3,4,0,2344.88,4,famous_male15.jpg
20,1,39,2,4,2,0,7960.16,2,famous_male18.jpg
20,1,40,2,1,1,1,1921,3,famous_female12.jpg
20,1,41,1,4,1,0,2312.34,3,famous_female04.jpg
20,1,42,2,4,3,0,6132.09,2,famous_male24.jpg
20,1,43,2,2,2,1,14551.17,2,famous_male23.jpg
20,1,44,2,1,2,0,1451.63,3,famous_male13.jpg
20,1,45,1,3,4,0,3336.66,4,famous_male16.jpg
20,1,46,2,1,1,1,1187.4,4,famous_female21.jpg
20,1,47,1,2,3,0,1951.43,3,famous_female11.jpg
20,1,48,1,2,3,0,26931.91,2,famous_female07.jpg
21,2,1,1,4,4,1,3545.85,3,unknown_female05.jpg
21,2,2,1,1,1,1,2318.08,4,unknown_female08.jpg
21,2,3,1,2,2,1,2357.57,3,unknown_female06.jpg
21,2,4,2,2,2,1,3487.03,2,unknown_male21.jpg
21,2,5,2,1,3,0,7087.92,2,unknown_male03.jpg
21,2,6,1,2,2,1,4552.07,2,unknown_male02.jpg
21,2,7,2,3,3,1,46084.48,1,unknown_male17.jpg
21,2,8,2,1,2,0,18607.62,1,unknown_female12.jpg
21,2,9,1,1,1,1,7276.89,1,unknown_female15.jpg
21,2,10,1,4,4,1,6567.14,2,unknown_male01.jpg
21,2,11,1,1,1,1,2190.58,3,unknown_male11.jpg
21,2,12,2,1,3,0,15863.8,2,unknown_male09.jpg
21,2,13,1,1,1,1,1621.13,4,unknown_male15.jpg
21,2,14,2,3,3,1,69556,2,unknown_female24.jpg
21,2,15,1,3,3,1,1756.37,3,unknown_male04.jpg
21,2,16,1,1,1,1,1524.73,3,unknown_male16.jpg
21,2,17,1,3,3,1,2018.01,3,unknown_male06.jpg
21,2,18,2,3,3,1,9460.29,1,unknown_female02.jpg
21,2,19,2,1,1,1,1823.38,3,unknown_male20.jpg
21,2,20,1,2,2,1,1567.11,4,unknown_female04.jpg
21,2,21,2,4,4,1,1489.58,4,unknown_male23.jpg
21,2,22,1,3,2,0,6413.4,2,unknown_female18.jpg
21,2,23,2,2,3,0,7038.2,1,unknown_male22.jpg
21,2,24,1,4,4,1,6283.3,2,unknown_female23.jpg
21,2,25,1,1,1,1,2137.06,4,unknown_female14.jpg
21,2,26,2,1,1,1,2720.3,2,unknown_female20.jpg
21,2,27,2,4,3,0,22040.78,1,unknown_female03.jpg
21,2,28,2,1,1,1,3646.41,2,unknown_female10.jpg
21,2,29,2,3,3,1,45603.48,2,unknown_male18.jpg
21,2,30,2,2,2,1,9404.03,1,unknown_male12.jpg
21,2,31,1,3,1,0,2399.64,3,unknown_female22.jpg
21,2,32,2,3,4,0,5905.41,2,unknown_female07.jpg
21,2,33,1,3,3,1,10351.9,2,unknown_male10.jpg
21,2,34,1,3,3,1,1362.89,3,unknown_female16.jpg
21,2,35,1,4,1,0,15400.92,1,unknown_male08.jpg
21,2,36,2,2,4,0,19939.98,1,unknown_female09.jpg
21,2,37,2,2,4,0,11805.79,1,unknown_female01.jpg
21,2,38,2,4,4,1,1391.98,4,unknown_female19.jpg
21,2,39,2,4,4,1,2104.08,3,unknown_male14.jpg
21,2,40,1,2,3,0,3860.44,3,unknown_male24.jpg
21,2,41,1,4,1,0,9418.93,2,unknown_male19.jpg
21,2,42,1,2,3,0,916.47,4,unknown_male05.jpg
21,2,43,2,2,2,1,3282.56,2,unknown_female13.jpg
21,2,44,2,4,4,1,13839.9,1,unknown_male07.jpg
21,2,45,2,3,1,0,34617.66,2,unknown_male13.jpg
21,2,46,1,4,4,1,26184.66,1,unknown_female21.jpg
21,2,47,1,2,2,1,3147.56,3,unknown_female11.jpg
21,2,48,2,4,4,1,2099.98,4,unknown_female17.jpg
22,1,1,1,1,1,1,10290.89,2,famous_male01.jpg
22,1,2,2,4,4,1,2489.28,4,famous_female19.jpg
22,1,3,2,3,3,1,3854.5,3,famous_female23.jpg
22,1,4,1,3,2,0,3881.36,1,famous_female10.jpg
22,1,5,2,3,3,1,3506.43,1,famous_female05.jpg
22,1,6,2,1,1,1,2840.75,1,famous_female24.jpg
22,1,7,2,3,1,0,8998.51,1,famous_male07.jpg
22,1,8,2,1,1,1,10490.57,1,famous_male11.jpg
22,1,9,2,4,4,1,1387.9,4,famous_male06.jpg
22,1,10,1,1,3,0,1204.49,4,famous_female17.jpg
22,1,11,2,4,4,1,1098.12,4,famous_male21.jpg
22,1,12,2,2,2,1,2958.42,2,famous_male10.jpg
22,1,13,2,2,3,0,1788.79,2,famous_male16.jpg
22,1,14,2,4,4,1,4798.16,4,famous_female11.jpg
22,1,15,2,3,3,1,1563.22,3,famous_male04.jpg
22,1,16,1,2,2,1,3542.64,2,famous_male19.jpg
22,1,17,1,2,3,0,5643.57,2,famous_female12.jpg
22,1,18,2,2,2,1,3304.51,2,famous_female18.jpg
22,1,19,1,1,3,0,8404.57,2,famous_male13.jpg
22,1,20,2,4,3,0,2247.75,1,famous_female14.jpg
22,1,21,2,4,1,0,2406.64,1,famous_male03.jpg
22,1,22,1,2,2,1,3378.34,1,famous_male12.jpg
22,1,23,1,3,3,1,2156.93,2,famous_male02.jpg
22,1,24,1,3,3,1,3960.35,2,famous_male20.jpg
22,1,25,1,3,2,0,20495.62,2,famous_male09.jpg
22,1,26,1,4,3,0,1850.74,1,famous_female06.jpg
22,1,27,2,1,1,1,1650.1,4,famous_female21.jpg
22,1,28,1,3,3,1,12971.47,2,famous_female03.jpg
22,1,29,1,1,1,1,2044.38,2,famous_male23.jpg
22,1,30,1,4,2,0,5964.04,2,famous_male08.jpg
22,1,31,1,2,1,0,1567.38,1,famous_female22.jpg
22,1,32,1,2,3,0,1047.44,3,famous_female16.jpg
22,1,33,1,4,3,0,1551.2,2,famous_female09.jpg
22,1,34,1,4,4,1,1253.24,4,famous_male18.jpg
22,1,35,1,4,2,0,2045.12,2,famous_female08.jpg
22,1,36,2,3,3,1,1120.61,3,famous_female15.jpg
22,1,37,1,3,2,0,3155.16,1,famous_female02.jpg
22,1,38,2,2,1,0,1216.5,1,famous_female04.jpg
22,1,39,2,3,2,0,7225.73,2,famous_male15.jpg
22,1,40,2,1,3,0,1440.64,2,famous_male05.jpg
22,1,41,2,2,1,0,1863.03,1,famous_female01.jpg
22,1,42,2,1,3,0,1478.36,1,famous_male24.jpg
22,1,43,2,1,1,1,3685.07,4,famous_female13.jpg
22,1,44,1,2,2,1,1609.71,2,famous_male14.jpg
22,1,45,1,4,3,0,1591.94,2,famous_male22.jpg
22,1,46,1,1,1,1,4128.32,2,famous_female07.jpg
22,1,47,1,1,3,0,4862.43,1,famous_female20.jpg
22,1,48,2,2,1,0,2131.95,1,famous_male17.jpg
23,2,1,2,2,1,0,3806.91,2,unknown_female14.jpg
23,2,2,1,1,1,1,1583.1,3,unknown_male21.jpg
23,2,3,1,1,1,1,1673.05,4,unknown_female18.jpg
23,2,4,1,4,4,1,2052.22,4,unknown_male04.jpg
23,2,5,2,1,1,1,2600.29,4,unknown_male19.jpg
23,2,6,1,3,3,1,1453.31,4,unknown_male11.jpg
23,2,7,1,3,3,1,1803.91,3,unknown_female06.jpg
23,2,8,2,1,1,1,1284.25,4,unknown_female22.jpg
23,2,9,2,2,2,1,2783.18,2,unknown_female16.jpg
23,2,10,2,4,4,1,1019.41,4,unknown_female17.jpg
23,2,11,1,1,1,1,990.2,4,unknown_female11.jpg
23,2,12,1,1,1,1,897.29,4,unknown_male03.jpg
23,2,13,2,4,4,1,913.17,4,unknown_female23.jpg
23,2,14,2,1,1,1,1486.3,4,unknown_female01.jpg
23,2,15,1,2,2,1,1458.93,4,unknown_male07.jpg
23,2,16,1,3,3,1,2879.73,2,unknown_male15.jpg
23,2,17,1,2,2,1,1139.78,3,unknown_female05.jpg
23,2,18,1,3,3,1,1677.34,3,unknown_female12.jpg
23,2,19,2,4,2,0,9678.83,2,unknown_male05.jpg
23,2,20,2,3,3,1,5550.27,1,unknown_male13.jpg
23,2,21,2,2,2,1,1410.42,4,unknown_female19.jpg
23,2,22,1,4,2,0,4610.47,2,unknown_male24.jpg
23,2,23,2,3,1,0,16599.03,1,unknown_female08.jpg
23,2,24,1,1,2,0,11309.35,1,unknown_male17.jpg
23,2,25,1,4,2,0,5385.61,1,unknown_female09.jpg
23,2,26,2,3,1,0,2478.87,2,unknown_female13.jpg
23,2,27,2,2,2,1,1298.36,4,unknown_male14.jpg
23,2,28,2,4,2,0,6280.57,1,unknown_male01.jpg
23,2,29,1,2,2,1,9060.31,1,unknown_female03.jpg
23,2,30,1,2,2,1,1453.63,4,unknown_male02.jpg
23,2,31,2,3,3,1,6703.16,1,unknown_male12.jpg
23,2,32,1,4,1,0,5615.58,2,unknown_female07.jpg
23,2,33,2,2,3,0,3485.3,1,unknown_male16.jpg
23,2,34,2,4,4,1,1129.19,4,unknown_female21.jpg
23,2,35,1,4,4,1,7454.28,2,unknown_female04.jpg
23,2,36,1,2,2,1,4923.42,2,unknown_male10.jpg
23,2,37,2,3,3,1,1622.94,4,unknown_male06.jpg
23,2,38,1,3,3,1,1560.09,3,unknown_male18.jpg
23,2,39,2,3,3,1,2144.13,4,unknown_female15.jpg
23,2,40,1,4,3,0,9019.63,2,unknown_male20.jpg
23,2,41,2,1,3,0,2168.8,3,unknown_male08.jpg
23,2,42,1,3,4,0,6723.23,3,unknown_female02.jpg
23,2,43,2,1,1,1,3280.34,2,unknown_female20.jpg
23,2,44,2,4,4,1,962.14,4,unknown_male23.jpg
23,2,45,1,1,1,1,2662.49,1,unknown_female24.jpg
23,2,46,1,2,2,1,1562.12,2,unknown_female10.jpg
23,2,47,2,1,2,0,5084.97,1,unknown_male09.jpg
23,2,48,2,2,2,1,3875.66,1,unknown_male22.jpg
24,1,1,2,1,2,0,5041.69,2,famous_male07.jpg
24,1,2,1,2,1,0,2870.73,2,famous_female23.jpg
24,1,3,2,1,1,1,2724.77,4,famous_female11.jpg
24,1,4,1,4,1,0,2758.34,3,famous_male02.jpg
24,1,5,2,4,4,1,1630.44,1,famous_male16.jpg
24,1,6,2,3,3,1,1110.92,3,famous_female08.jpg
24,1,7,2,1,2,0,1774.43,4,famous_male17.jpg
24,1,8,1,4,3,0,13723.71,1,famous_female21.jpg
24,1,9,1,1,1,1,1617.25,3,famous_male08.jpg
24,1,10,1,3,4,0,5288.39,1,famous_female16.jpg
24,1,11,1,4,4,1,4120.36,1,famous_male04.jpg
24,1,12,2,4,2,0,10095.76,1,famous_female22.jpg
24,1,13,1,1,1,1,1156.82,4,famous_female05.jpg
24,1,14,1,3,3,1,979.62,4,famous_female03.jpg
24,1,15,2,2,3,0,17794.83,1,famous_female14.jpg
24,1,16,2,3,4,0,6292.46,1,famous_male05.jpg
24,1,17,2,4,3,0,3851,1,famous_male23.jpg
24,1,18,1,1,4,0,12161.87,1,famous_male15.jpg
24,1,19,2,3,2,0,12927.49,1,famous_male03.jpg
24,1,20,1,3,4,0,11339.34,1,famous_male24.jpg
24,1,21,1,2,1,0,20125.58,1,famous_male13.jpg
24,1,22,1,2,1,0,2333,1,famous_male18.jpg
24,1,23,1,4,3,0,5404.24,2,famous_female04.jpg
24,1,24,2,1,2,0,4542.19,2,famous_male09.jpg
24,1,25,1,1,1,1,1264.29,3,famous_male01.jpg
24,1,26,2,3,4,0,1574.04,1,famous_male14.jpg
24,1,27,2,3,3,1,6204.35,1,famous_female12.jpg
24,1,28,1,2,1,0,2609.36,1,famous_female20.jpg
24,1,29,2,3,2,0,3685.43,1,famous_female07.jpg
24,1,30,2,1,1,1,4651.7,1,famous_female10.jpg
24,1,31,2,2,4,0,4425.71,1,famous_male11.jpg
24,1,32,1,3,3,1,2519.27,1,famous_male06.jpg
24,1,33,1,1,4,0,3385.8,2,famous_female13.jpg
24,1,34,1,3,2,0,1638.49,1,famous_male10.jpg
24,1,35,1,2,4,0,8832.23,3,famous_female17.jpg
24,1,36,1,3,3,1,13751.08,1,famous_female19.jpg
24,1,37,2,2,1,0,2059.31,1,famous_female02.jpg
24,1,38,2,4,1,0,2934.6,1,famous_female06.jpg
24,1,39,2,1,2,0,4071.03,1,famous_female24.jpg
24,1,40,2,4,1,0,4208.49,1,famous_female09.jpg
24,1,41,2,2,2,1,1729.35,3,famous_male19.jpg
24,1,42,1,4,4,1,2229.18,3,famous_male20.jpg
24,1,43,2,2,4,0,4454.58,1,famous_female01.jpg
24,1,44,1,2,2,1,1379.56,1,famous_male12.jpg
24,1,45,1,1,1,1,1695.51,1,famous_female15.jpg
24,1,46,1,4,4,1,3453.55,2,famous_female18.jpg
24,1,47,2,4,4,1,9329.79,1,famous_male22.jpg
24,1,48,2,2,3,0,3373.1,1,famous_male21.jpg
25,2,1,2,3,1,0,4223.75,1,unknown_female01.jpg
25,2,2,1,1,1,1,1217.94,4,unknown_female06.jpg
25,2,3,1,4,4,1,2646.19,4,unknown_male21.jpg
25,2,4,1,1,1,1,6120.88,4,unknown_female19.jpg
25,2,5,1,3,3,1,1286.19,4,unknown_female13.jpg
25,2,6,1,1,2,0,1909.41,1,unknown_male19.jpg
25,2,7,1,4,2,0,2568.53,1,unknown_male17.jpg
25,2,8,2,3,3,1,1370.89,4,unknown_female18.jpg
25,2,9,2,4,2,0,1473.97,1,unknown_male18.jpg
25,2,10,2,1,2,0,5535.61,1,unknown_female15.jpg
25,2,11,2,2,2,1,1164.14,1,unknown_male11.jpg
25,2,12,1,3,3,1,6914.23,2,unknown_male20.jpg
25,2,13,2,4,1,0,7588.64,1,unknown_male01.jpg
25,2,14,2,3,1,0,3839.68,1,unknown_male23.jpg
25,2,15,1,2,2,1,922.76,4,unknown_male14.jpg
25,2,16,2,3,2,0,4025.25,1,unknown_female02.jpg
25,2,17,1,1,3,0,1271.01,4,unknown_female08.jpg
25,2,18,2,1,1,1,4680.26,1,unknown_male07.jpg
25,2,19,1,2,2,1,2706.55,4,unknown_male16.jpg
25,2,20,2,4,4,1,995.07,4,unknown_female11.jpg
25,2,21,2,2,1,0,5557.77,1,unknown_female09.jpg
25,2,22,2,3,1,0,3237.04,1,unknown_male15.jpg
25,2,23,2,1,1,1,3647.24,1,unknown_female05.jpg
25,2,24,2,2,2,1,1994.86,2,unknown_male09.jpg
25,2,25,1,4,2,0,1941.63,4,unknown_male24.jpg
25,2,26,2,2,2,1,2896.77,2,unknown_female23.jpg
25,2,27,1,3,3,1,1030.38,4,unknown_female16.jpg
25,2,28,1,1,3,0,1031.32,4,unknown_male05.jpg
25,2,29,1,2,2,1,2075.69,4,unknown_male12.jpg
25,2,30,2,3,1,0,3534.89,1,unknown_male22.jpg
25,2,31,1,2,2,1,2259.06,4,unknown_female21.jpg
25,2,32,2,1,1,1,1975.62,1,unknown_male04.jpg
25,2,33,2,4,2,0,14818.48,2,unknown_female22.jpg
25,2,34,2,4,1,0,2130.57,1,unknown_female03.jpg
25,2,35,1,4,3,0,1621.72,4,unknown_female10.jpg
25,2,36,2,4,4,1,2141.79,4,unknown_male03.jpg
25,2,37,1,4,4,1,985.71,4,unknown_female20.jpg
25,2,38,2,1,1,1,3983.21,1,unknown_male10.jpg
25,2,39,2,1,1,1,1486.21,1,unknown_female24.jpg
25,2,40,1,2,3,0,1979.19,4,unknown_female04.jpg
25,2,41,2,2,3,0,7035.62,2,unknown_female17.jpg
25,2,42,1,3,3,1,1597.73,4,unknown_female07.jpg
25,2,43,1,3,3,1,1501.81,4,unknown_male02.jpg
25,2,44,1,1,2,0,5149.65,2,unknown_male08.jpg
25,2,45,1,2,2,1,4349.38,4,unknown_female12.jpg
25,2,46,1,4,1,0,5418.5,4,unknown_female14.jpg
25,2,47,1,3,1,0,2164.22,4,unknown_male06.jpg
25,2,48,2,2,1,0,1532.58,1,unknown_male13.jpg
26,1,1,2,1,2,0,2478.72,2,famous_male07.jpg
26,1,2,2,4,4,1,1801.72,4,famous_female11.jpg
26,1,3,1,2,2,1,3182.6,2,famous_male11.jpg
26,1,4,1,1,1,1,1144,4,famous_male20.jpg
26,1,5,1,3,2,0,3118.96,1,famous_male14.jpg
26,1,6,2,3,3,1,1673.8,4,famous_male22.jpg
26,1,7,2,1,1,1,1976.71,4,famous_female16.jpg
26,1,8,2,3,3,1,1742.48,4,famous_male16.jpg
26,1,9,2,3,3,1,3479.09,1,famous_male23.jpg
26,1,10,1,2,2,1,4641.07,2,famous_female08.jpg
26,1,11,2,1,1,1,1172,4,famous_male19.jpg
26,1,12,1,3,3,1,3653.32,1,famous_female23.jpg
26,1,13,2,2,3,0,1539.52,1,famous_male02.jpg
26,1,14,2,4,4,1,2482.23,3,famous_male01.jpg
26,1,15,2,4,3,0,4849.66,1,famous_female15.jpg
26,1,16,1,1,3,0,4391.98,2,famous_male21.jpg
26,1,17,1,3,4,0,5220.11,1,famous_male06.jpg
26,1,18,1,1,1,1,5306.27,1,famous_female20.jpg
26,1,19,1,4,3,0,3703.03,1,famous_female04.jpg
26,1,20,2,3,3,1,1975.3,3,famous_female06.jpg
26,1,21,2,4,4,1,1680.04,4,famous_female12.jpg
26,1,22,2,4,2,0,5556.69,1,famous_male03.jpg
26,1,23,1,2,2,1,2667.5,4,famous_female14.jpg
26,1,24,1,1,1,1,1216.48,4,famous_male05.jpg
26,1,25,1,4,3,0,2133.74,1,famous_female03.jpg
26,1,26,2,3,3,1,3087.7,1,famous_female01.jpg
26,1,27,2,1,1,1,1532.26,4,famous_female13.jpg
26,1,28,1,4,2,0,8603.54,2,famous_male12.jpg
26,1,29,1,2,4,0,6965.91,1,famous_male09.jpg
26,1,30,1,4,4,1,3620.8,4,famous_male13.jpg
26,1,31,1,3,3,1,4869.51,2,famous_female24.jpg
26,1,32,1,2,2,1,1606.18,3,famous_female22.jpg
26,1,33,2,1,3,0,3043.04,2,famous_female19.jpg
26,1,34,1,3,3,1,1204.46,3,famous_male04.jpg
26,1,35,1,3,3,1,2240.49,4,famous_female21.jpg
26,1,36,1,4,2,0,5469.18,2,famous_male18.jpg
26,1,37,1,2,3,0,11470.38,1,famous_male15.jpg
26,1,38,1,4,4,1,2058.99,4,famous_female09.jpg
26,1,39,2,3,3,1,3906.2,2,famous_female18.jpg
26,1,40,2,2,4,0,4372.11,1,famous_female10.jpg
26,1,41,2,2,2,1,1604.61,1,famous_female07.jpg
26,1,42,2,2,3,0,3018.9,1,famous_female17.jpg
26,1,43,2,1,1,1,2460.7,4,famous_male10.jpg
26,1,44,1,1,1,1,2187.96,3,famous_female05.jpg
26,1,45,2,4,3,0,2347.47,1,famous_male24.jpg
26,1,46,2,2,2,1,3004,1,famous_male17.jpg
26,1,47,1,1,2,0,3606.18,2,famous_female02.jpg
26,1,48,2,2,2,1,1873.25,4,famous_male08.jpg
27,2,1,1,4,2,0,3744.74,3,unknown_female10.jpg
27,2,2,2,3,3,1,17599.69,2,unknown_male11.jpg
27,2,3,2,4,1,0,12322.6,2,unknown_male02.jpg
27,2,4,1,4,4,1,2251.83,4,unknown_male08.jpg
27,2,5,1,2,2,1,1654.77,4,unknown_male17.jpg
27,2,6,1,3,3,1,4709.18,2,unknown_female05.jpg
27,2,7,2,1,1,1,9369.79,2,unknown_female24.jpg
27,2,8,2,1,1,1,3195.62,3,unknown_female16.jpg
27,2,9,2,1,2,0,1796.78,3,unknown_male16.jpg
27,2,10,1,3,1,0,47039.24,2,unknown_female23.jpg
27,2,11,2,4,1,0,2516.69,3,unknown_female03.jpg
27,2,12,2,1,1,1,4265.11,4,unknown_female21.jpg
27,2,13,2,2,3,0,2487.88,2,unknown_female17.jpg
27,2,14,2,2,2,1,1416.15,4,unknown_male24.jpg
27,2,15,1,2,2,1,894.89,4,unknown_male20.jpg
27,2,16,2,4,3,0,23419.69,1,unknown_male10.jpg
27,2,17,2,2,4,0,40943.52,2,unknown_male07.jpg
27,2,18,1,1,1,1,7581.01,2,unknown_male09.jpg
27,2,19,1,3,2,0,1938.62,2,unknown_female12.jpg
27,2,20,1,4,4,1,1557.48,4,unknown_female14.jpg
27,2,21,1,3,2,0,3382.59,3,unknown_male13.jpg
27,2,22,1,4,4,1,61913.04,1,unknown_male06.jpg
27,2,23,2,4,2,0,18057.47,1,unknown_female19.jpg
27,2,24,2,3,1,0,3206.36,3,unknown_female15.jpg
27,2,25,1,4,4,1,3244.02,3,unknown_female06.jpg
27,2,26,1,1,1,1,50603.7,2,unknown_male01.jpg
27,2,27,2,3,2,0,27222.76,1,unknown_male14.jpg
27,2,28,2,3,1,0,31068.27,2,unknown_female08.jpg
27,2,29,1,3,3,1,1492.08,4,unknown_male03.jpg
27,2,30,2,2,2,1,44316.9,2,unknown_male21.jpg
27,2,31,2,2,1,0,8481.31,2,unknown_female20.jpg
27,2,32,2,2,3,0,32183.1,2,unknown_female13.jpg
27,2,33,1,1,4,0,79440.8,1,unknown_female18.jpg
27,2,34,1,3,1,0,25961.06,2,unknown_male22.jpg
27,2,35,2,4,2,0,40123.33,1,unknown_male12.jpg
27,2,36,2,3,4,0,39803.47,1,unknown_female22.jpg
27,2,37,1,1,1,1,12611.02,2,unknown_female04.jpg
27,2,38,1,2,2,1,2511.32,3,unknown_female09.jpg
27,2,39,2,4,4,1,79959.24,1,unknown_female07.jpg
27,2,40,1,1,1,1,60131.92,1,unknown_female11.jpg
27,2,41,2,3,2,0,3324.75,3,unknown_male15.jpg
27,2,42,2,1,3,0,94625.3,1,unknown_male05.jpg
27,2,43,1,2,1,0,5369.65,3,unknown_male18.jpg
27,2,44,1,2,2,1,2857.14,4,unknown_female01.jpg
27,2,45,2,1,1,1,32896.6,1,unknown_male23.jpg
27,2,46,1,2,1,0,4543.47,2,unknown_female02.jpg
27,2,47,1,4,4,1,2019.38,4,unknown_male19.jpg
27,2,48,1,1,2,0,15638.43,2,unknown_male04.jpg
28,1,1,1,2,2,1,8941.69,2,famous_male22.jpg
28,1,2,2,4,4,1,1470.54,4,famous_male15.jpg
28,1,3,2,3,3,1,5280.37,2,famous_male05.jpg
28,1,4,1,3,3,1,5266.09,4,famous_male03.jpg
28,1,5,2,4,3,0,1164.53,4,famous_female18.jpg
28,1,6,1,3,2,0,1797.6,2,famous_male01.jpg
28,1,7,2,3,2,0,5901.95,2,famous_male02.jpg
28,1,8,2,3,3,1,8449.26,3,famous_male12.jpg
28,1,9,1,1,1,1,3836.44,2,famous_male14.jpg
28,1,10,2,3,3,1,6964.8,1,famous_female16.jpg
28,1,11,1,1,4,0,2247.32,4,famous_male10.jpg
28,1,12,2,4,4,1,798.19,4,famous_female15.jpg
28,1,13,2,4,4,1,992.02,4,famous_female17.jpg
28,1,14,2,1,1,1,16235.29,4,famous_male17.jpg
28,1,15,1,3,3,1,8533.91,4,famous_female08.jpg
28,1,16,1,2,1,0,5870.23,2,famous_male08.jpg
28,1,17,1,2,2,1,3385.35,3,famous_male11.jpg
28,1,18,1,1,3,0,3666.81,3,famous_female13.jpg
28,1,19,2,1,1,1,1445.87,4,famous_male16.jpg
28,1,20,1,4,4,1,2454.69,4,famous_female20.jpg
28,1,21,2,2,2,1,1486.9,4,famous_female03.jpg
28,1,22,2,2,2,1,816.04,4,famous_female07.jpg
28,1,23,1,2,3,0,6868.82,2,famous_female14.jpg
28,1,24,1,3,2,0,4351.4,4,famous_female11.jpg
28,1,25,2,2,2,1,1309.56,4,famous_female05.jpg
28,1,26,1,1,1,1,1455.57,4,famous_male20.jpg
28,1,27,1,4,3,0,2112.39,1,famous_female12.jpg
28,1,28,1,4,4,1,2333.65,4,famous_male07.jpg
28,1,29,2,4,4,1,697.09,4,famous_male06.jpg
28,1,30,1,2,3,0,7169.76,3,famous_female23.jpg
28,1,31,2,1,1,1,4899.17,4,famous_female19.jpg
28,1,32,1,1,1,1,4818.16,3,famous_female24.jpg
