sn,age,sex,cond,reptime,trial,repcond,imcat,imnum,loc,resp,corr,rt,imname
14,22,2,2, 1, 9,1,2,18,3,2,1,376.37,famous_female18.jpg
14,22,2,2, 1,10,1,2, 8,3,2,1,584.32,famous_female08.jpg
14,22,2,2, 1,11,1,2, 3,2,2,1,528.35,famous_female03.jpg
14,22,2,2, 1,12,1,1,21,2,1,1,544.35,famous_male21.jpg
14,22,2,2, 1,13,1,1,17,3,1,1,512.32,famous_male17.jpg
14,22,2,2, 1,14,1,1, 8,1,1,1,536.39,famous_male08.jpg
14,22,2,2, 1,15,1,2,11,3,2,1,480.29,famous_female11.jpg
14,22,2,2, 1,16,1,1,14,1,1,1,623.36,famous_male14.jpg
14,22,2,2, 1,17,1,1,15,4,1,1,431.88,famous_male15.jpg
14,22,2,2, 1,18,1,1,22,2,1,1,551.36,famous_male22.jpg
14,22,2,2, 1,19,1,2,20,4,2,1,414.97,famous_female20.jpg
14,22,2,2, 1,20,1,1,20,2,1,1,551.32,famous_male20.jpg
14,22,2,2, 1,21,1,2,24,1,2,1,487.34,famous_female24.jpg
14,22,2,2, 1,22,1,2,13,2,2,1,447.32,famous_female13.jpg
14,22,2,2, 1,23,1,2,15,1,2,1,342.88,famous_female15.jpg
14,22,2,2, 1,24,1,2,23,4,2,1,422.86,famous_female23.jpg
14,22,2,2, 2, 1,1,1, 7,4,1,1,1048.27,famous_male07.jpg
14,22,2,2, 2, 2,1,1,20,2,1,1,431.30,famous_male20.jpg
14,22,2,2, 2, 3,1,1,22,2,1,1,488.17,famous_male22.jpg
14,22,2,2, 2, 4,1,2,11,3,2,1,384.15,famous_female11.jpg
14,22,2,2, 2, 5,1,1,17,3,1,1,608.14,famous_male17.jpg
14,22,2,2, 2, 6,1,2,21,4,2,1,544.15,famous_female21.jpg
14,22,2,2, 2, 7,1,1,21,2,1,1,496.10,famous_male21.jpg
14,22,2,2, 2, 8,1,1, 2,4,1,1,558.83,famous_male02.jpg
14,22,2,2, 2, 9,1,2, 8,3,2,1,686.82,famous_female08.jpg
14,22,2,2, 2,10,1,2, 3,2,2,1,406.72,famous_female03.jpg
14,22,2,2, 2,11,1,1,15,4,1,1,488.05,famous_male15.jpg
14,22,2,2, 2,12,1,2,23,4,2,1,664.04,famous_female23.jpg
14,22,2,2, 2,13,1,2,15,1,2,1,584.08,famous_female15.jpg
14,22,2,2, 2,14,1,1, 8,1,1,1,512.02,famous_male08.jpg
14,22,2,2, 2,15,1,1,16,3,1,1,480.03,famous_male16.jpg
14,22,2,2, 2,16,1,2,22,1,2,1,534.73,famous_female22.jpg
14,22,2,2, 2,17,1,2,18,3,2,1,879.98,famous_female18.jpg
14,22,2,2, 2,18,1,1,14,1,1,1,487.57,famous_male14.jpg
14,22,2,2, 2,19,1,1, 4,1,1,1,391.99,famous_male04.jpg
14,22,2,2, 2,20,1,2,20,4,2,1,415.96,famous_female20.jpg
14,22,2,2, 2,21,1,2,14,2,2,1,407.56,famous_female14.jpg
14,22,2,2, 2,22,1,2,24,1,2,1,374.57,famous_female24.jpg
14,22,2,2, 2,23,1,1,19,3,1,1,455.51,famous_male19.jpg
14,22,2,2, 2,24,1,2,13,2,2,1,566.97,famous_female13.jpg
14,22,2,2, 3, 1,1,1,14,1,1,1,644.12,famous_male14.jpg
14,22,2,2, 3, 2,1,2,24,1,2,1,403.25,famous_female24.jpg
14,22,2,2, 3, 3,1,2, 8,3,2,1,460.13,famous_female08.jpg
14,22,2,2, 3, 4,1,2,22,1,2,1,388.09,famous_female22.jpg
14,22,2,2, 3, 5,1,1,20,2,1,1,476.06,famous_male20.jpg
14,22,2,2, 3, 6,1,1,22,2,1,1,627.68,famous_male22.jpg
14,22,2,2, 3, 7,1,2,15,1,2,1,420.05,famous_female15.jpg
14,22,2,2, 3, 8,1,2,11,3,2,1,372.04,famous_female11.jpg
14,22,2,2, 3, 9,1,1, 7,4,1,1,403.54,famous_male07.jpg
14,22,2,2, 3,10,1,2,14,2,2,1,755.66,famous_female14.jpg
14,22,2,2, 3,11,1,1,15,4,1,1,451.14,famous_male15.jpg
14,22,2,2, 3,12,1,2,20,4,2,1,395.59,famous_female20.jpg
14,22,2,2, 3,13,1,1,21,2,1,1,404.00,famous_male21.jpg
14,22,2,2, 3,14,1,1, 4,1,1,1,507.95,famous_male04.jpg
14,22,2,2, 3,15,1,2,23,4,2,1,523.06,famous_female23.jpg
14,22,2,2, 3,16,1,1,19,3,1,1,499.53,famous_male19.jpg
14,22,2,2, 3,17,1,2,21,4,2,1,643.90,famous_female21.jpg
14,22,2,2, 3,18,1,1, 2,4,1,1,387.89,famous_male02.jpg
14,22,2,2, 3,19,1,2, 3,2,2,1,403.02,famous_female03.jpg
14,22,2,2, 3,20,1,2,13,2,2,1,522.61,famous_female13.jpg
14,22,2,2, 3,21,1,1,17,3,1,1,563.47,famous_male17.jpg
14,22,2,2, 3,22,1,1, 8,1,1,1,619.45,famous_male08.jpg
14,22,2,2, 3,23,1,1,16,3,1,1,786.63,famous_male16.jpg
14,22,2,2, 3,24,1,2,18,3,2,1,499.43,famous_female18.jpg
14,22,2,2, 4, 1,1,2,15,1,2,1,606.51,famous_female15.jpg
14,22,2,2, 4, 2,1,2,13,2,2,1,382.50,famous_female13.jpg
14,22,2,2, 4, 3,1,1,21,2,1,1,510.45,famous_male21.jpg
14,22,2,2, 4, 4,1,2,22,1,2,1,886.42,famous_female22.jpg
14,22,2,2, 4, 5,1,1,14,1,1,1,629.68,famous_male14.jpg
14,22,2,2, 4, 6,1,1,15,4,1,1,661.57,famous_male15.jpg
14,22,2,2, 4, 7,1,1,17,3,1,1,581.53,famous_male17.jpg
14,22,2,2, 4, 8,1,1,20,2,1,1,669.09,famous_male20.jpg
14,22,2,2, 4, 9,1,2,11,3,2,1,701.52,famous_female11.jpg
14,22,2,2, 4,10,1,1, 4,1,1,1,733.51,famous_male04.jpg
14,22,2,2, 4,11,1,2,24,1,2,1,653.50,famous_female24.jpg
14,22,2,2, 4,12,1,2, 8,3,2,1,717.96,famous_female08.jpg
14,22,2,2, 4,13,1,2,14,2,2,1,661.47,famous_female14.jpg
14,22,2,2, 4,14,1,2,20,4,2,1,741.42,famous_female20.jpg
14,22,2,2, 4,15,1,2,21,4,2,1,766.31,famous_female21.jpg
14,22,2,2, 4,16,1,1, 7,4,1,1,709.90,famous_male07.jpg
14,22,2,2, 4,17,1,2,23,4,2,1,558.27,famous_female23.jpg
14,22,2,2, 4,18,1,1, 8,1,1,1,749.90,famous_male08.jpg
14,22,2,2, 4,19,1,2,18,3,2,1,1038.25,famous_female18.jpg
14,22,2,2, 4,20,1,2, 3,2,2,1,589.85,famous_female03.jpg
14,22,2,2, 4,21,1,1,16,3,1,1,606.21,famous_male16.jpg
14,22,2,2, 4,22,1,1,19,3,1,1,917.37,famous_male19.jpg
14,22,2,2, 4,23,1,1,22,2,1,1,798.19,famous_male22.jpg
14,22,2,2, 4,24,1,1, 2,4,1,1,701.80,famous_male02.jpg
14,22,2,2, 5, 1,1,1, 2,4,1,1,529.12,famous_male02.jpg
14,22,2,2, 5, 2,1,1,17,3,1,1,448.70,famous_male17.jpg
14,22,2,2, 5, 3,1,1, 7,4,1,1,457.09,famous_male07.jpg
14,22,2,2, 5, 4,1,2,18,3,2,1,424.67,famous_female18.jpg
14,22,2,2, 5, 5,1,2,15,1,2,1,425.04,famous_female15.jpg
14,22,2,2, 5, 6,1,1, 4,1,1,1,472.16,famous_male04.jpg
14,22,2,2, 5, 7,1,2,11,3,2,1,497.02,famous_female11.jpg
14,22,2,2, 5, 8,1,1,15,4,1,1,473.00,famous_male15.jpg
14,22,2,2, 5, 9,1,2,23,4,2,1,456.14,famous_female23.jpg
14,22,2,2, 5,10,1,2,22,1,2,1,464.99,famous_female22.jpg
14,22,2,2, 5,11,1,1,14,1,1,1,432.03,famous_male14.jpg
14,22,2,2, 5,12,1,2, 3,2,2,1,400.97,famous_female03.jpg
14,22,2,2, 5,13,1,2,20,4,2,1,352.08,famous_female20.jpg
14,22,2,2, 5,14,1,1, 8,1,1,1,384.53,famous_male08.jpg
14,22,2,2, 5,15,1,2,14,2,2,1,912.91,famous_female14.jpg
14,22,2,2, 5,16,1,2,13,2,1,2,280.03,famous_female13.jpg
14,22,2,2, 5,17,1,1,16,3,1,1,424.88,famous_male16.jpg
14,22,2,2, 5,18,1,1,22,2,1,1,736.51,famous_male22.jpg
14,22,2,2, 5,19,1,2,24,1,2,1,392.87,famous_female24.jpg
14,22,2,2, 5,20,1,1,19,3,1,1,655.98,famous_male19.jpg
14,22,2,2, 5,21,1,1,20,2,1,1,440.44,famous_male20.jpg
14,22,2,2, 5,22,1,1,21,2,1,1,368.81,famous_male21.jpg
14,22,2,2, 5,23,1,2, 8,3,2,1,375.95,famous_female08.jpg
14,22,2,2, 5,24,1,2,21,4,2,1,576.50,famous_female21.jpg
14,22,2,2, 6, 1,1,2,20,4,2,1,377.61,famous_female20.jpg
14,22,2,2, 6, 2,1,1, 2,4,1,1,704.75,famous_male02.jpg
14,22,2,2, 6, 3,1,2,14,2,2,1,528.26,famous_female14.jpg
14,22,2,2, 6, 4,1,2,24,1,2,1,472.73,famous_female24.jpg
14,22,2,2, 6, 5,1,1,19,3,1,1,409.55,famous_male19.jpg
14,22,2,2, 6, 6,1,1, 7,4,1,1,417.48,famous_male07.jpg
14,22,2,2, 6, 7,1,1,17,3,1,1,409.59,famous_male17.jpg
14,22,2,2, 6, 8,1,2,13,2,2,1,529.52,famous_female13.jpg
14,22,2,2, 6, 9,1,1,21,2,1,1,465.12,famous_male21.jpg
14,22,2,2, 6,10,1,1, 8,1,1,1,440.64,famous_male08.jpg
14,22,2,2, 6,11,1,1,14,1,1,1,441.48,famous_male14.jpg
14,22,2,2, 6,12,1,2,11,3,2,1,544.61,famous_female11.jpg
14,22,2,2, 6,13,1,2, 8,3,2,1,632.59,famous_female08.jpg
14,22,2,2, 6,14,1,2,18,3,2,1,737.05,famous_female18.jpg
14,22,2,2, 6,15,1,1, 4,1,1,1,592.05,famous_male04.jpg
14,22,2,2, 6,16,1,1,16,3,1,1,408.09,famous_male16.jpg
14,22,2,2, 6,17,1,1,22,2,1,1,632.54,famous_male22.jpg
14,22,2,2, 6,18,1,1,15,4,1,1,753.38,famous_male15.jpg
14,22,2,2, 6,19,1,2,21,4,2,1,584.98,famous_female21.jpg
14,22,2,2, 6,20,1,2,15,1,2,1,680.49,famous_female15.jpg
14,22,2,2, 6,21,1,2,23,4,2,1,888.54,famous_female23.jpg
14,22,2,2, 6,22,1,1,20,2,1,1,593.36,famous_male20.jpg
14,22,2,2, 6,23,1,2,22,1,2,1,609.26,famous_female22.jpg
14,22,2,2, 6,24,1,2, 3,2,2,1,536.45,famous_female03.jpg
14,22,2,2, 7, 1,1,1, 4,1,1,1,643.83,famous_male04.jpg
14,22,2,2, 7, 2,1,1,19,3,1,1,475.81,famous_male19.jpg
14,22,2,2, 7, 3,1,1,20,2,1,1,634.95,famous_male20.jpg
14,22,2,2, 7, 4,1,1,17,3,1,1,466.94,famous_male17.jpg
14,22,2,2, 7, 5,1,2,15,1,2,1,459.77,famous_female15.jpg
14,22,2,2, 7, 6,1,2, 8,3,2,1,386.94,famous_female08.jpg
14,22,2,2, 7, 7,1,1,21,2,1,1,602.90,famous_male21.jpg
14,22,2,2, 7, 8,1,2,18,3,2,1,531.73,famous_female18.jpg
14,22,2,2, 7, 9,1,1,16,3,1,1,475.71,famous_male16.jpg
14,22,2,2, 7,10,1,2,23,4,2,1,1147.31,famous_female23.jpg
14,22,2,2, 7,11,1,1,15,4,1,1,450.89,famous_male15.jpg
14,22,2,2, 7,12,1,2,13,2,0,0,0.00,famous_female13.jpg
14,22,2,2, 7,13,1,1,22,2,0,0,0.00,famous_male22.jpg
14,22,2,2, 7,14,1,2,21,4,2,1,763.66,famous_female21.jpg
14,22,2,2, 7,15,1,1, 8,1,1,1,491.64,famous_male08.jpg
14,22,2,2, 7,16,1,1, 2,4,1,1,482.83,famous_male02.jpg
14,22,2,2, 7,17,1,2, 3,2,2,1,474.73,famous_female03.jpg
14,22,2,2, 7,18,1,2,20,4,2,1,578.73,famous_female20.jpg
14,22,2,2, 7,19,1,2,22,1,2,1,371.64,famous_female22.jpg
14,22,2,2, 7,20,1,2,24,1,2,1,514.75,famous_female24.jpg
14,22,2,2, 7,21,1,2,14,2,2,1,618.70,famous_female14.jpg
14,22,2,2, 7,22,1,1,14,1,2,2,331.16,famous_male14.jpg
14,22,2,2, 7,23,1,2,11,3,2,1,411.53,famous_female11.jpg
14,22,2,2, 7,24,1,1, 7,4,1,1,531.14,famous_male07.jpg
14,22,2,2, 8, 1,1,2, 3,2,2,1,667.89,famous_female03.jpg
14,22,2,2, 8, 2,1,1,22,2,1,1,539.07,famous_male22.jpg
14,22,2,2, 8, 3,1,1,15,4,1,1,443.05,famous_male15.jpg
14,22,2,2, 8, 4,1,2,11,3,2,1,419.06,famous_female11.jpg
14,22,2,2, 8, 5,1,1,21,2,1,1,507.89,famous_male21.jpg
14,22,2,2, 8, 6,1,1,14,1,1,1,371.91,famous_male14.jpg
14,22,2,2, 8, 7,1,1,19,3,1,1,499.00,famous_male19.jpg
14,22,2,2, 8, 8,1,1, 8,1,1,1,611.00,famous_male08.jpg
14,22,2,2, 8, 9,1,2,22,1,2,1,467.45,famous_female22.jpg
14,22,2,2, 8,10,1,2,23,4,2,1,370.96,famous_female23.jpg
14,22,2,2, 8,11,1,1,16,3,1,1,371.46,famous_male16.jpg
14,22,2,2, 8,12,1,2,14,2,2,1,498.97,famous_female14.jpg
14,22,2,2, 8,13,1,2, 8,3,2,1,546.92,famous_female08.jpg
14,22,2,2, 8,14,1,1, 7,4,1,1,434.92,famous_male07.jpg
14,22,2,2, 8,15,1,1, 2,4,1,1,362.92,famous_male02.jpg
14,22,2,2, 8,16,1,2,21,4,2,1,419.82,famous_female21.jpg
14,22,2,2, 8,17,1,2,20,4,2,1,435.73,famous_female20.jpg
14,22,2,2, 8,18,1,1, 4,1,1,1,458.89,famous_male04.jpg
14,22,2,2, 8,19,1,2,24,1,2,1,434.85,famous_female24.jpg
14,22,2,2, 8,20,1,2,13,2,2,1,483.31,famous_female13.jpg
14,22,2,2, 8,21,1,2,15,1,2,1,666.93,famous_female15.jpg
14,22,2,2, 8,22,1,1,20,2,1,1,522.82,famous_male20.jpg
14,22,2,2, 8,23,1,1,17,3,1,1,962.73,famous_male17.jpg
14,22,2,2, 8,24,1,2,18,3,2,1,546.72,famous_female18.jpg
15,25,2,1, 1, 1,1,1,21,4,1,1,605.25,unknown_male21.jpg
15,25,2,1, 1, 2,1,2,22,2,2,1,484.54,unknown_female22.jpg
15,25,2,1, 1, 3,1,2, 2,2,2,1,620.50,unknown_female02.jpg
15,25,2,1, 1, 4,1,1, 6,3,1,1,516.50,unknown_male06.jpg
15,25,2,1, 1, 5,1,2,14,2,2,1,412.64,unknown_female14.jpg
15,25,2,1, 1, 6,1,1,18,2,1,1,427.81,unknown_male18.jpg
15,25,2,1, 1, 7,1,2,21,1,2,1,667.86,unknown_female21.jpg
15,25,2,1, 1, 8,1,1,17,2,1,1,499.76,unknown_male17.jpg
15,25,2,1, 1, 9,1,1,10,1,1,1,515.74,unknown_male10.jpg
15,25,2,1, 1,10,1,2,18,3,2,1,419.75,unknown_female18.jpg
15,25,2,1, 1,11,1,1,15,1,1,1,539.73,unknown_male15.jpg
15,25,2,1, 1,12,1,2,19,3,2,1,483.00,unknown_female19.jpg
15,25,2,1, 1,13,1,1,12,4,1,1,467.67,unknown_male12.jpg
15,25,2,1, 1,14,1,2,17,4,2,1,395.76,unknown_female17.jpg
15,25,2,1, 1,15,1,2, 7,4,2,1,435.70,unknown_female07.jpg
15,25,2,1, 1,16,1,2, 1,1,2,1,475.66,unknown_female01.jpg
15,25,2,1, 1,17,1,2, 4,4,2,1,459.63,unknown_female04.jpg
15,25,2,1, 1,18,1,1,19,3,1,1,459.66,unknown_male19.jpg
15,25,2,1, 1,19,1,2,20,3,2,1,506.94,unknown_female20.jpg
15,25,2,1, 1,20,1,1,11,1,1,1,523.63,unknown_male11.jpg
15,25,2,1, 1,21,1,1,14,4,1,1,475.58,unknown_male14.jpg
15,25,2,1, 1,22,1,1, 8,2,1,1,499.58,unknown_male08.jpg
15,25,2,1, 1,23,1,1,20,3,1,1,554.60,unknown_male20.jpg
15,25,2,1, 1,24,1,2,15,1,2,1,627.54,unknown_female15.jpg
15,25,2,1, 2, 1,1,1,12,4,1,1,1057.64,unknown_male12.jpg
15,25,2,1, 2, 2,1,1,21,4,1,1,489.60,unknown_male21.jpg
15,25,2,1, 2, 3,1,2,17,4,2,1,489.59,unknown_female17.jpg
15,25,2,1, 2, 4,1,2, 1,1,2,1,417.60,unknown_female01.jpg
15,25,2,1, 2, 5,1,2,14,2,2,1,417.50,unknown_female14.jpg
15,25,2,1, 2, 6,1,1, 8,2,1,1,497.54,unknown_male08.jpg
15,25,2,1, 2, 7,1,1,15,1,1,1,449.66,unknown_male15.jpg
15,25,2,1, 2, 8,1,1,19,3,1,1,441.63,unknown_male19.jpg
15,25,2,1, 2, 9,1,2,15,1,2,1,521.49,unknown_female15.jpg
15,25,2,1, 2,10,1,1,14,4,1,1,433.61,unknown_male14.jpg
15,25,2,1, 2,11,1,2,19,3,2,1,409.46,unknown_female19.jpg
15,25,2,1, 2,12,1,2, 7,4,2,1,400.75,unknown_female07.jpg
15,25,2,1, 2,13,1,2,20,3,2,1,448.75,unknown_female20.jpg
15,25,2,1, 2,14,1,2,22,2,2,1,457.46,unknown_female22.jpg
15,25,2,1, 2,15,1,1,20,3,1,1,425.45,unknown_male20.jpg
15,25,2,1, 2,16,1,1, 6,3,1,1,473.45,unknown_male06.jpg
15,25,2,1, 2,17,1,1,17,2,1,1,473.42,unknown_male17.jpg
15,25,2,1, 2,18,1,2,21,1,2,1,545.37,unknown_female21.jpg
15,25,2,1, 2,19,1,1,10,1,1,1,449.39,unknown_male10.jpg
15,25,2,1, 2,20,1,1,11,1,1,1,697.35,unknown_male11.jpg
15,25,2,1, 2,21,1,2, 2,2,2,1,489.34,unknown_female02.jpg
15,25,2,1, 2,22,1,1,18,2,1,1,377.32,unknown_male18.jpg
15,25,2,1, 2,23,1,2,18,3,2,1,377.35,unknown_female18.jpg
15,25,2,1, 2,24,1,2, 4,4,1,2,417.37,unknown_female04.jpg
15,25,2,1, 3, 1,1,2,14,2,2,1,564.45,unknown_female14.jpg
15,25,2,1, 3, 2,1,1,18,2,1,1,444.46,unknown_male18.jpg
15,25,2,1, 3, 3,1,1, 8,2,1,1,436.45,unknown_male08.jpg
15,25,2,1, 3, 4,1,1,12,4,1,1,300.41,unknown_male12.jpg
15,25,2,1, 3, 5,1,2, 2,2,2,1,468.42,unknown_female02.jpg
15,25,2,1, 3, 6,1,2,19,3,2,1,428.38,unknown_female19.jpg
15,25,2,1, 3, 7,1,2,17,4,2,1,492.36,unknown_female17.jpg
15,25,2,1, 3, 8,1,1,21,4,1,1,428.37,unknown_male21.jpg
15,25,2,1, 3, 9,1,1,14,4,1,1,468.34,unknown_male14.jpg
15,25,2,1, 3,10,1,1,17,2,1,1,404.32,unknown_male17.jpg
15,25,2,1, 3,11,1,2,21,1,2,1,540.42,unknown_female21.jpg
15,25,2,1, 3,12,1,2,20,3,2,1,428.44,unknown_female20.jpg
15,25,2,1, 3,13,1,1,11,1,1,1,476.36,unknown_male11.jpg
15,25,2,1, 3,14,1,2, 4,4,2,1,460.34,unknown_female04.jpg
15,25,2,1, 3,15,1,1,19,3,1,1,468.27,unknown_male19.jpg
15,25,2,1, 3,16,1,2,18,3,2,1,468.18,unknown_female18.jpg
15,25,2,1, 3,17,1,2,15,1,2,1,524.22,unknown_female15.jpg
15,25,2,1, 3,18,1,1,20,3,1,1,388.24,unknown_male20.jpg
15,25,2,1, 3,19,1,2, 1,1,2,1,708.34,unknown_female01.jpg
15,25,2,1, 3,20,1,1, 6,3,1,1,412.19,unknown_male06.jpg
15,25,2,1, 3,21,1,2, 7,4,2,1,691.47,unknown_female07.jpg
15,25,2,1, 3,22,1,1,15,1,1,1,459.47,unknown_male15.jpg
15,25,2,1, 3,23,1,1,10,1,1,1,427.45,unknown_male10.jpg
15,25,2,1, 3,24,1,2,22,2,2,1,403.44,unknown_female22.jpg
15,25,2,1, 4, 1,1,1,12,4,1,1,491.99,unknown_male12.jpg
15,25,2,1, 4, 2,1,1,14,4,1,1,395.94,unknown_male14.jpg
15,25,2,1, 4, 3,1,1,19,3,1,1,395.22,unknown_male19.jpg
15,25,2,1, 4, 4,1,1, 6,3,1,1,363.21,unknown_male06.jpg
15,25,2,1, 4, 5,1,2,20,3,2,1,315.89,unknown_female20.jpg
15,25,2,1, 4, 6,1,1,17,2,1,1,411.88,unknown_male17.jpg
15,25,2,1, 4, 7,1,2,21,1,2,1,507.10,unknown_female21.jpg
15,25,2,1, 4, 8,1,2,15,1,2,1,499.06,unknown_female15.jpg
15,25,2,1, 4, 9,1,2,14,2,2,1,379.17,unknown_female14.jpg
15,25,2,1, 4,10,1,2, 4,4,2,1,459.82,unknown_female04.jpg
15,25,2,1, 4,11,1,1,10,1,1,1,603.12,unknown_male10.jpg
15,25,2,1, 4,12,1,1,21,4,1,1,411.17,unknown_male21.jpg
15,25,2,1, 4,13,1,1, 8,2,1,1,459.10,unknown_male08.jpg
15,25,2,1, 4,14,1,1,18,2,1,1,298.82,unknown_male18.jpg
15,25,2,1, 4,15,1,2, 1,1,2,1,443.07,unknown_female01.jpg
15,25,2,1, 4,16,1,2,19,3,2,1,347.75,unknown_female19.jpg
15,25,2,1, 4,17,1,1,11,1,1,1,411.04,unknown_male11.jpg
15,25,2,1, 4,18,1,2,17,4,2,1,419.72,unknown_female17.jpg
15,25,2,1, 4,19,1,1,20,3,1,1,602.78,unknown_male20.jpg
15,25,2,1, 4,20,1,1,15,1,1,1,619.00,unknown_male15.jpg
15,25,2,1, 4,21,1,2,22,2,2,1,603.37,unknown_female22.jpg
15,25,2,1, 4,22,1,2, 7,4,2,1,706.93,unknown_female07.jpg
15,25,2,1, 4,23,1,2, 2,2,2,1,698.97,unknown_female02.jpg
15,25,2,1, 4,24,1,2,18,3,2,1,618.94,unknown_female18.jpg
15,25,2,1, 5, 1,1,2, 4,4,2,1,534.40,unknown_female04.jpg
15,25,2,1, 5, 2,1,2,14,2,2,1,421.68,unknown_female14.jpg
15,25,2,1, 5, 3,1,2, 1,1,2,1,606.37,unknown_female01.jpg
15,25,2,1, 5, 4,1,2,20,3,2,1,526.35,unknown_female20.jpg
15,25,2,1, 5, 5,1,1,15,1,1,1,573.65,unknown_male15.jpg
15,25,2,1, 5, 6,1,2, 7,4,2,1,590.34,unknown_female07.jpg
15,25,2,1, 5, 7,1,2,17,4,2,1,629.65,unknown_female17.jpg
15,25,2,1, 5, 8,1,1,10,1,1,1,701.92,unknown_male10.jpg
15,25,2,1, 5, 9,1,1,12,4,1,1,646.29,unknown_male12.jpg
15,25,2,1, 5,10,1,2,18,3,2,1,677.58,unknown_female18.jpg
15,25,2,1, 5,11,1,2,15,1,2,1,653.57,unknown_female15.jpg
15,25,2,1, 5,12,1,1, 6,3,1,1,565.95,unknown_male06.jpg
15,25,2,1, 5,13,1,1,21,4,1,1,614.26,unknown_male21.jpg
15,25,2,1, 5,14,1,1,20,3,1,1,750.24,unknown_male20.jpg
15,25,2,1, 5,15,1,2,21,1,2,1,637.49,unknown_female21.jpg
15,25,2,1, 5,16,1,1,17,2,1,1,509.92,unknown_male17.jpg
15,25,2,1, 5,17,1,2,19,3,2,1,750.20,unknown_female19.jpg
15,25,2,1, 5,18,1,1, 8,2,1,1,589.50,unknown_male08.jpg
15,25,2,1, 5,19,1,1,14,4,1,1,621.09,unknown_male14.jpg
15,25,2,1, 5,20,1,1,18,2,1,1,638.12,unknown_male18.jpg
15,25,2,1, 5,21,1,1,19,3,1,1,645.84,unknown_male19.jpg
15,25,2,1, 5,22,1,2,22,2,2,1,750.11,unknown_female22.jpg
15,25,2,1, 5,23,1,2, 2,2,2,1,773.85,unknown_female02.jpg
15,25,2,1, 5,24,1,1,11,1,1,1,686.11,unknown_male11.jpg
15,25,2,1, 6, 1,1,2, 4,4,2,1,677.59,unknown_female04.jpg
15,25,2,1, 6, 2,1,2,21,1,2,1,508.87,unknown_female21.jpg
15,25,2,1, 6, 3,1,2, 1,1,2,1,509.69,unknown_female01.jpg
15,25,2,1, 6, 4,1,2, 7,4,2,1,429.56,unknown_female07.jpg
15,25,2,1, 6, 5,1,1,12,4,1,1,509.25,unknown_male12.jpg
15,25,2,1, 6, 6,1,2,18,3,2,1,556.83,unknown_female18.jpg
15,25,2,1, 6, 7,1,2,14,2,2,1,613.51,unknown_female14.jpg
15,25,2,1, 6, 8,1,1,11,1,1,1,716.79,unknown_male11.jpg
15,25,2,1, 6, 9,1,1,14,4,1,1,629.20,unknown_male14.jpg
15,25,2,1, 6,10,1,1,10,1,1,1,604.71,unknown_male10.jpg
15,25,2,1, 6,11,1,1,18,2,1,1,756.75,unknown_male18.jpg
15,25,2,1, 6,12,1,2,17,4,2,1,684.74,unknown_female17.jpg
15,25,2,1, 6,13,1,2, 2,2,2,1,765.14,unknown_female02.jpg
15,25,2,1, 6,14,1,2,22,2,2,1,700.61,unknown_female22.jpg
15,25,2,1, 6,15,1,2,15,1,2,1,733.11,unknown_female15.jpg
15,25,2,1, 6,16,1,1,20,3,1,1,797.38,unknown_male20.jpg
15,25,2,1, 6,17,1,2,19,3,2,1,845.08,unknown_female19.jpg
15,25,2,1, 6,18,1,1, 6,3,1,1,668.66,unknown_male06.jpg
15,25,2,1, 6,19,1,1,21,4,1,1,805.06,unknown_male21.jpg
15,25,2,1, 6,20,1,1,17,2,1,1,868.64,unknown_male17.jpg
15,25,2,1, 6,21,1,1, 8,2,1,1,877.01,unknown_male08.jpg
15,25,2,1, 6,22,1,1,15,1,1,1,829.31,unknown_male15.jpg
15,25,2,1, 6,23,1,1,19,3,1,1,613.01,unknown_male19.jpg
15,25,2,1, 6,24,1,2,20,3,1,2,684.52,unknown_female20.jpg
15,25,2,1, 7, 1,1,1, 6,3,1,1,406.32,unknown_male06.jpg
15,25,2,1, 7, 2,1,2, 4,4,2,1,390.29,unknown_female04.jpg
15,25,2,1, 7, 3,1,1,21,4,1,1,470.33,unknown_male21.jpg
15,25,2,1, 7, 4,1,2,17,4,2,1,622.38,unknown_female17.jpg
15,25,2,1, 7, 5,1,1,12,4,1,1,501.59,unknown_male12.jpg
15,25,2,1, 7, 6,1,2,20,3,2,1,621.96,unknown_female20.jpg
15,25,2,1, 7, 7,1,2,21,1,2,1,637.96,unknown_female21.jpg
15,25,2,1, 7, 8,1,2,22,2,2,1,621.54,unknown_female22.jpg
15,25,2,1, 7, 9,1,2, 2,2,2,1,734.22,unknown_female02.jpg
15,25,2,1, 7,10,1,1,20,3,1,1,670.23,unknown_male20.jpg
15,25,2,1, 7,11,1,1,15,1,1,1,550.18,unknown_male15.jpg
15,25,2,1, 7,12,1,1,17,2,1,1,477.89,unknown_male17.jpg
15,25,2,1, 7,13,1,1,11,1,1,1,509.48,unknown_male11.jpg
15,25,2,1, 7,14,1,2, 7,4,2,1,573.46,unknown_female07.jpg
15,25,2,1, 7,15,1,1,14,4,1,1,509.44,unknown_male14.jpg
15,25,2,1, 7,16,1,1,19,3,1,1,573.43,unknown_male19.jpg
15,25,2,1, 7,17,1,1,10,1,1,1,709.38,unknown_male10.jpg
15,25,2,1, 7,18,1,1, 8,2,1,1,830.12,unknown_male08.jpg
15,25,2,1, 7,19,1,2, 1,1,2,1,677.80,unknown_female01.jpg
15,25,2,1, 7,20,1,2,14,2,2,1,877.11,unknown_female14.jpg
