SID,Trial,Familiarity,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
12,64,1,2,4,4,1,1679.53,2,wordin2_11.png
12,65,2,2,2,2,1,2538.36,4,nonwex2_2.png
12,66,2,1,2,2,1,1360.18,4,nonwin2_10.png
12,67,2,2,1,3,0,3701.6,4,nonwin8.png
12,68,2,2,1,3,0,2645.27,3,nonwex2_11.png
12,69,2,1,4,2,0,2275.73,3,nonwin11.png
12,70,1,2,4,4,1,1508.17,4,wordin2_10.png
12,71,1,2,2,2,1,1377.9,4,wordin2_2.png
12,72,2,2,4,1,0,4896.71,1,nonwex9.png
12,73,2,1,4,1,0,2831.35,1,nonwex2_1.png
12,74,1,1,2,2,1,1502.46,4,wordin2_6.png
12,75,1,1,4,4,1,3250.07,4,wordin9.png
12,76,2,2,1,3,0,2379.66,1,nonwin2_5.png
12,77,1,2,3,3,1,3093.98,4,wordex2_7.png
12,78,1,2,3,2,0,8705.25,2,wordin2_8.png
12,79,2,2,4,4,1,2030.72,4,nonwin2_3.png
12,80,2,2,3,3,1,1529.62,1,nonwex1.png
13,1,2,2,4,2,0,4993.05,1,nonwex2_5.png
13,2,2,1,3,3,1,2920.78,2,nonwin10.png
13,3,1,2,1,1,1,2119.29,2,wordin7.png
13,4,1,2,1,1,1,1492.1,4,wordex2_7.png
13,5,2,2,3,3,1,2617.71,2,nonwex2_11.png
13,6,1,1,3,2,0,3776.8,2,wordex1.png
13,7,2,2,4,1,0,4325.34,1,nonwex2_9.png
13,8,1,1,3,4,0,5317.16,3,wordex2_1.png
13,9,2,1,4,4,1,2644.49,3,nonwin11.png
13,10,1,1,3,3,1,1364.59,4,wordex2_8.png
13,11,2,2,4,2,0,2457.77,2,nonwex2_7.png
13,12,1,1,1,1,1,1717.19,2,wordex4.png
13,13,1,1,3,3,1,2045.52,2,wordex2_9.png
13,14,1,2,1,2,0,3884.1,2,wordex12.png
13,15,1,1,1,3,0,3130.66,1,wordex2_4.png
13,16,1,2,1,1,1,2378.1,4,wordin2_12.png
13,17,1,2,3,2,0,4499.99,2,wordin1.png
13,18,2,1,3,3,1,3890.02,4,nonwin2_8.png
13,19,1,2,4,4,1,2706.65,1,wordin2_8.png
13,20,1,1,1,1,1,1367.79,4,wordex2_11.png
13,21,2,1,1,2,0,2560.72,2,nonwin2_11.png
13,22,2,2,3,3,1,1696.24,1,nonwin2_4.png
13,23,1,2,2,4,0,3812.55,1,wordin2_3.png
13,24,1,1,4,2,0,3242.04,2,wordin6.png
13,25,1,1,4,3,0,2092.59,1,wordin2_9.png
13,26,1,1,4,4,1,1568.07,2,wordex7.png
13,27,1,2,3,1,0,3519.78,2,wordin2.png
13,28,2,1,1,1,1,1421.41,4,nonwex2_6.png
13,29,2,1,1,1,1,869.02,4,nonwin6.png
13,30,2,2,3,2,0,1590.86,2,nonwin4.png
13,31,1,1,2,2,1,1739.08,2,wordex2_10.png
13,32,2,2,1,3,0,1290.36,2,nonwin1.png
13,33,2,1,3,1,0,2887.71,1,nonwex4.png
13,34,2,2,2,4,0,1913.63,1,nonwex9.png
13,35,2,2,1,2,0,3974.11,1,nonwin2_10.png
13,36,1,1,3,4,0,4120.08,2,wordin2_4.png
13,37,2,2,4,3,0,3450.13,1,nonwex2_3.png
13,38,1,1,2,2,1,2981.6,4,wordin12.png
13,39,1,1,1,2,0,1360.33,4,wordin11.png
13,40,2,1,4,3,0,1876.22,1,nonwex3.png
13,41,2,1,1,1,1,2020.62,2,nonwin5.png
13,42,1,2,2,2,1,3885.6,4,wordex11.png
13,43,1,2,2,4,0,3446.19,2,wordin4.png
13,44,2,2,4,2,0,3608.09,2,nonwin3.png
13,45,2,2,2,3,0,2283.48,1,nonwex6.png
13,46,1,2,4,1,0,3039.98,1,wordin2_10.png
13,47,2,1,4,4,1,2441.17,1,nonwin2_5.png
13,48,1,2,3,2,0,1589.66,4,wordex2_12.png
13,49,1,1,4,4,1,2603.34,2,wordin10.png
13,50,2,1,3,1,0,3377.14,1,nonwex1.png
13,51,2,1,4,3,0,1984.57,1,nonwin2_2.png
13,52,2,2,3,1,0,1833.86,1,nonwex7.png
13,53,1,2,4,4,1,2855.82,2,wordex8.png
13,54,2,1,2,3,0,1892.92,1,nonwex2_2.png
13,55,1,2,4,4,1,2080.63,4,wordin2_5.png
13,56,1,2,3,3,1,2689.89,4,wordex6.png
13,57,1,1,2,2,1,1429.43,4,wordin8.png
13,58,1,1,1,2,0,4552.27,3,wordin3.png
13,59,2,2,3,1,0,1911.07,1,nonwin2_1.png
13,60,2,2,1,3,0,1292.97,1,nonwin2_7.png
13,61,2,2,2,1,0,1971.91,1,nonwex8.png
13,62,2,1,2,2,1,2874.18,3,nonwex2_8.png
13,63,1,2,1,3,0,3460.31,1,wordex2_2.png
13,64,1,1,2,2,1,1271.87,4,wordin5.png
13,65,2,1,2,2,1,2545.71,4,nonwex2_12.png
13,66,2,1,2,1,0,2906.83,3,nonwin2_9.png
13,67,2,1,3,3,1,4265.62,2,nonwin2_3.png
13,68,1,2,2,2,1,4867.6,2,wordin2_2.png
13,69,2,2,1,1,1,1894.37,1,nonwex2.png
13,70,1,2,4,4,1,1570.23,4,wordin2_1.png
13,71,1,1,2,4,0,5625.96,3,wordex9.png
13,72,1,2,2,1,0,4855.41,3,wordex2_6.png
13,73,2,1,1,3,0,3138.62,2,nonwin2_6.png
13,74,2,2,2,1,0,2764.48,1,nonwin2.png
13,75,1,2,3,3,1,1578.16,1,wordex2_3.png
13,76,1,1,4,4,1,3062.02,3,wordin2_6.png
13,77,2,2,1,3,0,1897.25,1,nonwex11.png
13,78,2,1,4,2,0,3747.79,1,nonwex5.png
13,79,2,2,2,1,0,3037.76,2,nonwex2_1.png
13,80,2,1,2,2,1,1654.58,2,nonwin7.png
14,1,1,1,4,4,1,14058.94,3,wordex9.png
14,2,2,2,2,3,0,8156.68,1,nonwex2_12.png
14,3,1,1,3,3,1,1425.32,4,wordex1.png
14,4,1,1,4,4,1,3249.19,4,wordin2.png
14,5,2,1,1,2,0,2910.76,1,nonwex1.png
14,6,2,1,1,1,1,2014.86,2,nonwex3.png
14,7,1,1,3,3,1,4588.99,3,wordex2_6.png
14,8,2,1,3,3,1,3118.13,3,nonwex2_1.png
14,9,1,2,1,1,1,3494.2,4,wordex2_10.png
14,10,2,2,1,4,0,2235.38,1,nonwin3.png
14,11,1,2,3,3,1,1390.14,4,wordin2_8.png
14,12,1,1,2,2,1,5875.79,4,wordex2_2.png
14,13,1,2,1,1,1,905.24,4,wordex4.png
14,14,2,2,3,3,1,1887.01,2,nonwin11.png
14,15,1,2,4,4,1,5026.18,1,wordex3.png
14,16,2,1,4,4,1,1309.72,2,nonwin2.png
14,17,1,1,1,1,1,2393.38,4,wordin2_7.png
14,18,2,2,3,3,1,3067.58,1,nonwex2_6.png
14,19,2,2,4,4,1,2428.41,1,nonwex11.png
14,20,2,1,3,4,0,1014.71,2,nonwex9.png
14,21,1,2,3,3,1,900.67,4,wordin2_3.png
14,22,1,2,1,4,0,9014.23,2,wordex2_1.png
14,23,2,2,2,4,0,2214.06,1,nonwex8.png
14,24,2,1,4,4,1,2294.77,3,nonwin9.png
14,25,1,1,1,1,1,3796.72,4,wordin2_2.png
14,26,2,1,1,1,1,4084.38,3,nonwin2_9.png
14,27,1,2,3,3,1,7765.57,3,wordin10.png
14,28,2,1,2,2,1,2111.83,4,nonwin4.png
14,29,2,2,1,1,1,4513.99,4,nonwin10.png
14,30,1,2,2,3,0,2880.67,1,wordin12.png
14,31,1,1,1,1,1,13322.08,3,wordin2_10.png
14,32,1,1,4,4,1,1344.39,4,wordin8.png
14,33,2,2,2,4,0,2482.66,2,nonwin2_6.png
14,34,2,2,3,4,0,1913.42,2,nonwex2_4.png
14,35,1,1,4,4,1,4468.19,4,wordex2.png
14,36,2,2,3,3,1,2365.2,1,nonwin1.png
14,37,2,2,2,4,0,3438.14,1,nonwex2_3.png
14,38,1,1,3,3,1,2810.36,4,wordex2_5.png
14,39,1,2,2,2,1,1852.08,4,wordin1.png
14,40,2,2,4,4,1,7825.84,2,nonwex2_2.png
14,41,1,2,4,2,0,9258.58,2,wordin5.png
14,42,2,1,2,2,1,3633.87,3,nonwin2_11.png
14,43,1,1,2,2,1,3422.28,4,wordin2_4.png
14,44,2,1,4,4,1,1712.45,4,nonwex12.png
14,45,2,1,3,3,1,2491.64,3,nonwex2_5.png
14,46,2,2,4,4,1,1492.09,4,nonwex2.png
14,47,2,1,3,2,0,14590.31,1,nonwin2_5.png
14,48,2,1,4,4,1,3561.46,3,nonwex2_11.png
14,49,1,2,2,2,1,1129.73,4,wordex7.png
14,50,1,2,4,4,1,949.38,4,wordex2_12.png
14,51,2,2,1,1,1,3225.37,3,nonwin2_4.png
14,52,2,2,3,4,0,1595.51,1,nonwex7.png
14,53,2,1,1,1,1,6482.63,4,nonwin2_7.png
14,54,1,2,1,3,0,7015.52,1,wordin9.png
14,55,2,1,2,2,1,5076.52,3,nonwin6.png
14,56,2,1,2,1,0,9036.86,2,nonwex2_8.png
14,57,1,2,1,1,1,2250.81,4,wordin2_1.png
14,58,2,2,4,4,1,6128.29,2,nonwex4.png
14,59,1,1,2,2,1,3605.96,4,wordin2_9.png
14,60,1,1,2,2,1,1799.26,4,wordin2_12.png
14,61,2,2,2,4,0,1789.47,2,nonwex2_10.png
14,62,1,1,3,3,1,2129.5,4,wordex12.png
14,63,1,1,1,1,1,1273.52,4,wordex6.png
14,64,1,1,2,2,1,4900,4,wordex10.png
14,65,2,2,1,1,1,2251.43,3,nonwin2_2.png
14,66,1,1,1,1,1,1518.67,2,wordin3.png
14,67,2,1,1,3,0,7941.88,1,nonwex5.png
14,68,1,2,4,4,1,1162.25,4,wordin2_5.png
14,69,1,2,3,3,1,1824.68,4,wordex11.png
14,70,1,2,2,2,1,1099.59,4,wordin4.png
14,71,1,2,3,3,1,1274.35,4,wordex2_8.png
14,72,1,2,4,2,0,3779.57,3,wordin2_6.png
14,73,2,2,1,4,0,2420.65,1,nonwin12.png
14,74,1,2,2,2,1,1426.86,4,wordex2_7.png
14,75,2,1,2,2,1,1500.79,4,nonwin2_3.png
14,76,2,1,3,3,1,1063.98,4,nonwex2_7.png
14,77,2,2,4,4,1,1928.85,1,nonwin5.png
14,78,1,1,4,4,1,2941.76,4,wordin6.png
14,79,2,1,4,4,1,2065.04,4,nonwin8.png
14,80,1,1,3,3,1,1858.11,4,wordex2_11.png
15,1,2,1,3,2,0,24145.89,1,nonwin9.png
15,2,2,1,3,1,0,5316.35,3,nonwin6.png
15,3,1,1,1,1,1,923.22,4,wordin2_12.png
15,4,1,2,3,1,0,1540.48,4,wordin2_7.png
15,5,1,1,4,4,1,1276.54,4,wordin2_10.png
15,6,1,1,3,3,1,787.64,4,wordin2_3.png
15,7,2,1,2,3,0,8493.67,1,nonwin2_6.png
15,8,1,1,1,1,1,1299.65,4,wordex2_12.png
15,9,1,2,1,3,0,15166.89,3,wordin6.png
15,10,2,1,2,2,1,3647.98,1,nonwin7.png
15,11,2,1,4,4,1,940.15,4,nonwex2_4.png
15,12,1,2,4,4,1,1243.7,4,wordin11.png
15,13,2,1,1,3,0,5703.5,3,nonwin2_2.png
15,14,1,1,2,1,0,8227.58,3,wordex2_7.png
15,15,2,1,2,1,0,6596.3,3,nonwex12.png
15,16,1,2,4,4,1,2326.88,4,wordex2_6.png
15,17,1,1,3,3,1,1097.96,4,wordex2_11.png
15,18,2,2,4,3,0,9161.83,2,nonwin11.png
15,19,1,1,4,4,1,799.84,4,wordex9.png
15,20,1,2,2,2,1,4355.69,4,wordin2_2.png
15,21,1,1,3,2,0,7329.8,3,wordex11.png
15,22,2,2,2,2,1,3238.85,1,nonwex1.png
15,23,2,2,1,1,1,3630.66,3,nonwin2_8.png
15,24,1,2,1,1,1,1472.11,4,wordin9.png
15,25,2,1,3,3,1,1133.84,4,nonwex3.png
15,26,1,1,2,2,1,1059,4,wordex6.png
15,27,1,1,3,2,0,2681.37,3,wordin2_8.png
15,28,1,1,2,2,1,2302.16,4,wordin4.png
15,29,2,1,1,1,1,5435.03,1,nonwin8.png
15,30,1,1,2,2,1,1060.8,4,wordex3.png
15,31,2,2,3,3,1,5174.03,1,nonwin2_12.png
15,32,1,1,4,4,1,2250.64,4,wordex2_8.png
15,33,1,2,3,2,0,9371.04,1,wordex5.png
15,34,1,2,4,4,1,1066.62,4,wordin2_1.png
15,35,1,2,1,1,1,1149.94,4,wordin3.png
15,36,2,2,3,3,1,3389.15,3,nonwex7.png
15,37,2,1,1,1,1,1980.18,4,nonwin2.png
15,38,2,2,2,3,0,2768.45,1,nonwin2_9.png
15,39,2,2,1,3,0,4750.94,2,nonwex2_12.png
15,40,1,1,4,2,0,10965.66,2,wordex2_1.png
15,41,1,1,1,1,1,1805.83,4,wordex2_9.png
15,42,2,2,3,1,0,4212.92,1,nonwin5.png
15,43,1,2,3,3,1,1213.19,4,wordex7.png
15,44,1,1,1,1,1,1701.4,4,wordex2_3.png
15,45,2,2,4,4,1,1226.74,4,nonwin2_11.png
15,46,1,1,3,3,1,5138.94,2,wordex12.png
15,47,1,1,2,2,1,1316.27,4,wordex2_5.png
15,48,2,1,4,4,1,801.7,4,nonwin3.png
15,49,2,2,3,1,0,1939.44,1,nonwex6.png
15,50,1,2,2,2,1,2119.64,4,wordin2_11.png
15,51,2,1,1,4,0,12804.89,3,nonwex9.png
15,52,2,2,1,1,1,2292.4,4,nonwex2.png
15,53,2,1,3,1,0,11693.46,1,nonwin2_7.png
15,54,2,2,3,3,1,5466.12,2,nonwex4.png
15,55,2,1,2,4,0,7264.3,2,nonwex2_7.png
15,56,2,2,2,2,1,8528.58,1,nonwex2_2.png
15,57,2,2,4,3,0,4053.41,3,nonwex2_1.png
15,58,1,2,2,2,1,3654.82,3,wordin7.png
15,59,1,2,2,2,1,2566.96,3,wordin2.png
15,60,1,2,3,1,0,1154.98,4,wordin1.png
15,61,1,2,2,2,1,4838.68,3,wordex2_4.png
15,62,1,2,4,3,0,8468.27,1,wordin2_6.png
15,63,2,2,1,4,0,13330.95,1,nonwin2_4.png
15,64,1,2,3,2,0,12030.05,2,wordin5.png
15,65,2,2,4,3,0,5908.27,2,nonwex8.png
15,66,2,1,3,2,0,3420.22,1,nonwin12.png
15,67,2,1,1,1,1,3482.52,4,nonwex2_5.png
15,68,1,2,4,4,1,5054.37,4,wordin2_4.png
15,69,2,2,2,2,1,1383.87,4,nonwin2_10.png
15,70,1,2,1,4,0,1563.85,4,wordin8.png
15,71,1,2,1,1,1,1159.48,4,wordin10.png
15,72,1,1,1,1,1,747.86,4,wordex8.png
15,73,2,1,4,2,0,4106.45,1,nonwin2_5.png
15,74,2,2,4,4,1,4021.2,4,nonwin2_3.png
15,75,2,2,1,4,0,850.07,4,nonwin1.png
15,76,1,1,4,2,0,5437.17,4,wordin2_9.png
15,77,2,1,2,1,0,6168.67,1,nonwex11.png
15,78,2,1,4,4,1,1189.51,4,nonwex2_9.png
15,79,2,2,2,1,0,1867.57,4,nonwin4.png
15,80,2,1,4,4,1,2346.62,4,nonwex2_8.png
16,1,2,1,1,2,0,4798.65,2,nonwin2_7.png
16,2,1,2,4,4,1,3859.79,3,wordex7.png
16,3,2,1,1,1,1,3994.05,1,nonwex2_3.png
16,4,1,1,4,1,0,1508.01,4,wordex2_4.png
16,5,2,2,4,4,1,2033.54,4,nonwex2.png
16,6,2,2,2,3,0,6222.37,2,nonwin7.png
16,7,1,1,2,3,0,8052.58,3,wordin2_7.png
16,8,1,1,1,1,1,2604.78,2,wordin10.png
16,9,2,2,3,2,0,2581.26,1,nonwin1.png
16,10,2,2,4,4,1,6877.33,2,nonwex2_2.png
16,11,2,1,3,3,1,1685.54,4,nonwin3.png
16,12,1,2,4,4,1,739.07,4,wordex2_8.png
16,13,2,2,3,2,0,2790.83,2,nonwex12.png
16,14,1,2,2,2,1,1216.65,4,wordex2.png
16,15,1,2,1,2,0,2381.31,3,wordex6.png
16,16,2,1,4,3,0,2724.26,2,nonwin8.png
16,17,1,2,1,1,1,2522.36,3,wordin2_3.png
16,18,1,2,4,4,1,3667.43,3,wordin2_9.png
16,19,2,2,1,3,0,2205.91,4,nonwin4.png
16,20,2,1,3,3,1,1062.92,4,nonwin6.png
16,21,2,1,4,2,0,2486.82,1,nonwex2_8.png
16,22,2,1,2,1,0,3549.94,1,nonwin2_5.png
16,23,1,1,1,1,1,3132.46,2,wordex5.png
16,24,2,2,4,4,1,792.36,4,nonwin2_2.png
16,25,2,1,4,1,0,4058.76,3,nonwex2_10.png
16,26,2,2,1,3,0,2977.97,3,nonwin2_10.png
16,27,2,1,2,2,1,999.63,3,nonwin10.png
16,28,1,2,1,1,1,1545.24,4,wordex2_1.png
16,29,1,1,3,1,0,2406.48,3,wordin11.png
16,30,2,2,4,4,1,2176.56,1,nonwin11.png
16,31,2,1,1,4,0,1002.96,1,nonwex2_9.png
16,32,2,2,3,2,0,6617.53,2,nonwex2_12.png
16,33,2,2,1,3,0,3470.68,2,nonwex11.png
16,34,2,1,1,1,1,1374.01,4,nonwin2_1.png
16,35,2,2,4,4,1,1193.97,4,nonwex2_4.png
16,36,2,2,2,2,1,2782.74,2,nonwin2_12.png
16,37,1,2,2,2,1,2270.26,3,wordin2_8.png
16,38,1,2,1,1,1,800.94,4,wordex2_2.png
16,39,2,2,2,2,1,1699.58,3,nonwin2_9.png
16,40,1,2,3,3,1,1981.62,3,wordex10.png
16,41,2,1,4,4,1,1542,4,nonwin2_3.png
16,42,1,2,3,3,1,2740.71,2,wordin2.png
16,43,1,1,1,1,1,729.5,1,wordin1.png
16,44,2,1,3,3,1,2269.97,4,nonwex2_6.png
16,45,2,1,3,3,1,3614.36,4,nonwex2_7.png
16,46,2,2,2,2,1,899.13,4,nonwex3.png
16,47,1,2,2,2,1,840.87,4,wordin9.png
16,48,2,1,1,3,0,4923.58,1,nonwin12.png
16,49,1,1,1,1,1,1542.4,3,wordin2_10.png
16,50,1,2,3,3,1,2872.31,2,wordex2_9.png
16,51,1,1,4,2,0,2618.38,2,wordex9.png
16,52,1,1,4,4,1,1109.94,4,wordin4.png
16,53,2,2,1,2,0,4492.13,1,nonwin2_8.png
16,54,1,1,3,3,1,1571.11,2,wordin5.png
16,55,2,1,2,2,1,1670.6,3,nonwex10.png
16,56,1,1,3,4,0,2445.65,3,wordex4.png
16,57,1,2,2,2,1,8150.51,3,wordex3.png
16,58,1,1,2,3,0,2957.6,2,wordex8.png
16,59,2,2,3,4,0,3176.15,1,nonwex8.png
16,60,2,1,2,2,1,3473.9,3,nonwex7.png
16,61,2,1,3,3,1,1374.81,3,nonwin2_6.png
16,62,1,2,1,1,1,845.93,4,wordex11.png
16,63,1,2,2,2,1,2229.08,3,wordin7.png
16,64,1,1,2,1,0,1590.06,1,wordex2_11.png
16,65,1,2,4,3,0,3003.15,3,wordin2_1.png
16,66,1,1,2,4,0,1488.57,2,wordin2_5.png
16,67,2,2,2,2,1,1148.72,4,nonwex9.png
16,68,1,1,4,1,0,1316.94,3,wordin2_4.png
16,69,1,1,3,1,0,861.4,3,wordin2_6.png
16,70,1,2,3,3,1,2177.49,1,wordex2_6.png
16,71,2,1,4,2,0,1309.81,2,nonwex2_1.png
16,72,1,1,4,4,1,1228.15,2,wordex12.png
16,73,1,2,3,2,0,2817.31,2,wordex2_10.png
16,74,2,2,3,3,1,4689.85,2,nonwin5.png
16,75,1,1,3,1,0,3321.48,3,wordin12.png
16,76,2,1,2,2,1,5262.09,3,nonwex1.png
16,77,1,2,4,4,1,1076.96,4,wordex2_5.png
16,78,2,2,1,3,0,2370.77,3,nonwex2_11.png
16,79,1,1,2,1,0,2138.7,3,wordin2_2.png
16,80,1,1,1,1,1,1524.65,3,wordex2_7.png
17,1,2,1,3,3,1,1487.63,4,nonwin9.png
17,2,1,2,1,4,0,3667.99,1,wordex1.png
17,3,1,2,3,3,1,886.02,3,wordex3.png
17,4,2,2,4,3,0,2097.39,1,nonwex2_7.png
17,5,1,1,3,3,1,3088.62,4,wordex4.png
17,6,2,1,3,1,0,3271.32,1,nonwex2_11.png
17,7,1,1,4,2,0,2310.8,1,wordex5.png
17,8,2,1,3,2,0,3621.74,2,nonwin3.png
17,9,2,2,3,3,1,2679.21,3,nonwin2_7.png
17,10,1,1,2,2,1,2202.84,2,wordin1.png
17,11,1,1,3,3,1,1905,4,wordin2_1.png
17,12,1,1,1,2,0,4259.16,1,wordex2_5.png
17,13,2,1,1,2,0,879.23,1,nonwex8.png
17,14,1,2,3,2,0,9143.54,2,wordex8.png
17,15,1,1,2,2,1,1168.15,2,wordin2_7.png
17,16,2,2,3,3,1,2818.42,4,nonwin10.png
17,17,2,2,1,1,1,2526.81,3,nonwex2_2.png
17,18,2,2,2,1,0,1095.99,1,nonwin2_4.png
17,19,2,2,4,4,1,1516.45,4,nonwex3.png
17,20,1,2,4,4,1,3918.64,3,wordin2_4.png
17,21,2,1,2,2,1,2390.95,2,nonwex2_9.png
17,22,2,1,1,2,0,1628.46,1,nonwin5.png
17,23,2,1,2,2,1,1318.69,1,nonwex4.png
17,24,2,1,1,1,1,1565.5,3,nonwex2_6.png
17,25,1,2,4,4,1,5888.93,2,wordin11.png
17,26,1,2,3,3,1,2909.71,2,wordin10.png
17,27,2,2,2,2,1,1551.96,3,nonwex2.png
17,28,1,1,1,1,1,2053.3,4,wordin2_8.png
17,29,2,1,4,3,0,1271.05,3,nonwex9.png
17,30,2,2,4,1,0,3652.68,1,nonwex2_1.png
17,31,2,2,1,1,1,823.52,1,nonwin4.png
17,32,2,2,4,2,0,2651.38,1,nonwin2_2.png
17,33,1,2,4,4,1,2662.33,4,wordex2_3.png
17,34,1,1,2,4,0,2155.12,1,wordin4.png
17,35,1,2,4,4,1,5423.8,3,wordex9.png
17,36,1,2,1,1,1,2011.31,4,wordin2_9.png
17,37,2,2,3,3,1,2295.81,2,nonwin2_9.png
17,38,1,2,2,3,0,1586.9,1,wordin3.png
17,39,2,1,1,1,1,4223.28,3,nonwex10.png
17,40,1,1,3,3,1,3710.72,2,wordin8.png
17,41,1,1,1,1,1,1558.04,4,wordex12.png
17,42,1,1,4,4,1,3434.36,3,wordex2_4.png
17,43,2,2,1,4,0,1329.43,1,nonwin2_5.png
17,44,1,1,4,3,0,3821.42,1,wordin2_3.png
17,45,2,1,2,4,0,2258.64,2,nonwex2_4.png
17,46,2,1,3,2,0,3580.99,1,nonwex2_3.png
17,47,1,1,3,3,1,6705.19,2,wordex2_11.png
17,48,1,1,4,4,1,2548.15,2,wordex2_7.png
17,49,2,1,4,4,1,1530.92,1,nonwin11.png
17,50,1,2,4,4,1,855.94,1,wordin6.png
17,51,1,1,4,4,1,1971.03,4,wordex2_9.png
17,52,1,1,1,1,1,1821.86,4,wordex2_12.png
17,53,1,2,3,3,1,1627.51,4,wordin2_12.png
17,54,2,1,4,2,0,1834.97,1,nonwin2_6.png
17,55,2,2,1,2,0,779.41,1,nonwex2_10.png
17,56,1,1,1,1,1,3337.32,1,wordex2_2.png
17,57,1,2,2,2,1,3427.52,4,wordin2.png
17,58,2,2,2,4,0,3616.82,2,nonwin1.png
17,59,2,1,2,4,0,1017.58,1,nonwin2_10.png
17,60,1,2,1,4,0,1107.59,1,wordin9.png
17,61,1,2,2,2,1,1299.47,4,wordex11.png
17,62,2,1,4,2,0,1363.63,1,nonwex2_8.png
17,63,1,2,2,2,1,1325.14,4,wordex2_1.png
17,64,2,1,2,3,0,1375.06,1,nonwex2_12.png
17,65,2,2,2,3,0,773.09,1,nonwin2_1.png
17,66,1,1,2,1,0,9179,2,wordin5.png
17,67,1,2,2,2,1,4538.93,2,wordin12.png
17,68,2,2,4,2,0,1019.51,1,nonwex1.png
17,69,1,2,1,1,1,1440.28,4,wordex2_8.png
17,70,2,1,3,3,1,1413.31,4,nonwex6.png
17,71,1,1,2,4,0,3367.93,2,wordin2_6.png
17,72,2,2,3,3,1,2342.45,1,nonwin2_8.png
17,73,2,1,4,2,0,3172.76,1,nonwex12.png
17,74,2,1,1,1,1,4875.9,3,nonwin7.png
17,75,2,2,2,2,1,4028.59,3,nonwin8.png
17,76,1,1,3,3,1,2981.88,1,wordin2_11.png
17,77,2,2,1,1,1,3399.78,2,nonwin2.png
17,78,2,2,3,3,1,6076.72,2,nonwex7.png
17,79,1,2,3,3,1,1826.1,3,wordex2_6.png
17,80,1,2,1,1,1,1274.16,3,wordin7.png
18,1,2,2,1,1,1,7335.16,4,nonwin6.png
18,2,2,2,2,2,1,1127.54,4,nonwex12.png
18,3,1,2,4,4,1,2478.11,4,wordex2_7.png
18,4,2,1,1,2,0,3740.42,2,nonwex2_4.png
18,5,1,2,4,4,1,17247.5,3,wordin1.png
18,6,2,2,3,2,0,2891.31,1,nonwin2_5.png
18,7,2,2,4,3,0,8165.53,2,nonwin2_8.png
18,8,1,2,1,1,1,3521.03,2,wordex3.png
18,9,2,1,2,2,1,1445.41,4,nonwin2_1.png
18,10,1,1,4,2,0,1656.97,4,wordex12.png
18,11,1,2,1,4,0,1299.56,4,wordex2_4.png
18,12,2,1,3,3,1,4121.63,3,nonwex2_1.png
18,13,2,2,3,3,1,1636.43,4,nonwin9.png
18,14,2,1,3,1,0,5253.21,1,nonwex2_9.png
18,15,2,2,4,2,0,5975.04,2,nonwex10.png
18,16,1,1,4,1,0,13385.29,2,wordin2_10.png
18,17,2,1,4,4,1,4202.3,3,nonwex7.png
18,18,1,2,2,2,1,4505.76,4,wordex10.png
18,19,2,1,1,4,0,7658.74,1,nonwex2_8.png
18,20,1,1,4,1,0,9742.14,2,wordex2_8.png
18,21,2,2,2,3,0,3930.08,1,nonwin11.png
18,22,2,2,1,3,0,8610.48,1,nonwin2_3.png
18,23,2,1,3,2,0,11379.8,2,nonwin7.png
18,24,2,2,3,4,0,2765.29,3,nonwex2_12.png
18,25,2,1,2,2,1,4180.7,4,nonwex9.png
18,26,1,1,3,3,1,3527.78,3,wordex7.png
18,27,2,1,4,3,0,9309.57,1,nonwex1.png
18,28,1,2,1,1,1,1430.03,1,wordin2_7.png
18,29,1,2,1,3,0,22936.24,1,wordex8.png
18,30,2,1,2,2,1,1592.9,3,nonwex2_3.png
18,31,2,2,2,4,0,5161.9,3,nonwin2.png
18,32,1,1,1,1,1,1372.72,4,wordex6.png
18,33,2,1,4,4,1,1071.93,4,nonwex6.png
18,34,1,1,2,3,0,3435.67,2,wordex11.png
18,35,1,1,2,2,1,5153.26,4,wordin10.png
18,36,1,2,2,2,1,1173.4,4,wordin2_12.png
18,37,1,2,4,4,1,1065.39,4,wordin2.png
18,38,2,2,4,2,0,3107.36,2,nonwin12.png
18,39,1,1,2,1,0,17233.65,2,wordex2_12.png
18,40,2,1,1,1,1,1880.1,3,nonwin2_6.png
18,41,2,2,1,3,0,5355.63,1,nonwex2_2.png
18,42,1,1,3,1,0,17592.41,1,wordin9.png
18,43,1,1,3,1,0,6177.1,1,wordex1.png
18,44,1,2,2,2,1,2234.68,3,wordex2_5.png
18,45,1,2,3,3,1,2177.07,4,wordin2_11.png
18,46,2,1,4,4,1,1258.93,4,nonwin2_2.png
18,47,1,2,2,1,0,4058.75,1,wordex9.png
18,48,1,2,3,3,1,2285.42,3,wordin11.png
18,49,2,1,1,1,1,1916,4,nonwex2_7.png
18,50,2,2,3,4,0,1553.05,4,nonwin8.png
18,51,1,1,2,2,1,11803.92,2,wordex2_3.png
18,52,1,2,3,3,1,1959.59,1,wordin12.png
18,53,1,1,1,1,1,1177.47,4,wordex2.png
18,54,2,2,4,2,0,4779.06,1,nonwin5.png
18,55,1,2,2,3,0,8329.09,3,wordex2_9.png
18,56,2,1,2,2,1,1990.29,4,nonwex2_11.png
