SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
13,2,6,2,1,1,1,1101.53,unknown_female11.jpg
13,1,7,1,2,2,1,755.08,famous_female07.jpg
13,1,8,2,1,1,1,1056.7,famous_female15.jpg
13,1,9,2,2,2,1,1006.31,famous_male05.jpg
13,1,10,2,1,1,1,971.83,famous_female09.jpg
13,1,11,2,3,3,1,1113.37,famous_female03.jpg
13,2,12,2,4,4,1,1150.88,unknown_female05.jpg
13,1,13,1,3,3,1,932.46,famous_female20.jpg
13,1,14,2,1,1,1,1146.04,famous_female01.jpg
13,2,15,2,3,3,1,1191.57,unknown_male08.jpg
13,1,16,1,1,1,1,997.06,famous_male20.jpg
13,2,17,1,2,2,1,1114.61,unknown_male18.jpg
13,1,18,2,1,1,1,1168.2,famous_male12.jpg
13,2,19,1,4,4,1,1213.77,unknown_female18.jpg
13,1,20,2,2,2,1,1395.34,famous_female02.jpg
13,1,21,2,2,2,1,1040.85,famous_male15.jpg
13,1,22,1,1,1,1,1438.34,famous_female16.jpg
13,2,23,2,1,1,1,1547.99,unknown_female20.jpg
13,1,24,1,4,4,1,1825.54,famous_male06.jpg
13,2,25,1,1,1,1,1655.09,unknown_male16.jpg
13,1,26,1,3,3,1,1908.62,famous_male16.jpg
13,1,27,2,2,2,1,1722.21,famous_male08.jpg
13,1,28,1,2,2,1,1271.76,famous_male09.jpg
13,2,29,1,2,2,1,1301.31,unknown_female14.jpg
13,2,30,1,1,1,1,1530.86,unknown_female02.jpg
13,2,31,2,1,1,1,1560.41,unknown_female04.jpg
13,1,32,1,4,4,1,1765.94,famous_male11.jpg
13,1,33,1,4,4,1,2067.54,famous_female04.jpg
13,1,34,2,4,4,1,1401.07,famous_male10.jpg
13,2,35,1,3,3,1,1566.64,unknown_male03.jpg
13,1,36,1,4,4,1,1660.15,famous_female10.jpg
13,2,37,1,4,4,1,1417.7,unknown_female09.jpg
13,1,38,1,3,3,1,1183.28,famous_male01.jpg
13,1,39,2,3,3,1,1356.84,famous_male18.jpg
13,2,40,2,3,3,1,1378.41,unknown_female16.jpg
13,2,41,1,2,2,1,1719.95,unknown_male13.jpg
13,2,42,1,3,3,1,1477.5,unknown_male12.jpg
13,1,43,2,3,3,1,1091.08,famous_male13.jpg
13,2,44,2,2,2,1,1288.62,unknown_female07.jpg
13,1,45,2,2,2,1,1190.15,famous_female06.jpg
13,1,46,1,2,2,1,995.71,famous_female18.jpg
13,1,47,1,2,2,1,1009.23,famous_male14.jpg
13,2,48,1,3,3,1,1222.78,unknown_female06.jpg
13,1,49,2,4,4,1,1644.36,famous_male02.jpg
13,1,50,2,3,3,1,1401.93,famous_male17.jpg
13,2,51,1,3,3,1,1551.47,unknown_male04.jpg
13,2,52,2,1,1,1,1293.04,unknown_male11.jpg
13,2,53,1,1,1,1,1106.57,unknown_female17.jpg
13,2,54,2,4,4,1,1208.13,unknown_female15.jpg
13,2,55,2,3,3,1,997.69,unknown_female13.jpg
13,2,56,2,4,4,1,1243.22,unknown_female10.jpg
13,1,57,2,4,4,1,1576.82,famous_female12.jpg
13,1,58,2,1,1,1,1262.28,famous_male03.jpg
13,1,59,1,1,1,1,1379.92,famous_female11.jpg
13,2,60,2,4,4,1,1713.42,unknown_male14.jpg
13,2,61,2,1,1,1,998.94,unknown_male15.jpg
13,1,62,1,2,2,1,1508.55,famous_male04.jpg
13,2,63,1,4,4,1,1458.18,unknown_female19.jpg
13,2,64,1,2,2,1,1351.66,unknown_male02.jpg
13,2,65,2,2,2,1,1517.19,unknown_male17.jpg
13,1,66,1,1,1,1,1018.77,famous_male19.jpg
13,2,67,2,3,3,1,1280.3,unknown_male05.jpg
13,2,68,1,2,2,1,1125.87,unknown_female03.jpg
13,1,69,1,3,3,1,2059.44,famous_male07.jpg
13,2,70,2,2,2,1,1288.98,unknown_male19.jpg
13,2,71,2,4,4,1,1094.53,unknown_male09.jpg
13,2,72,1,1,1,1,1476.09,unknown_male07.jpg
13,2,73,1,1,1,1,953.65,unknown_female01.jpg
13,1,74,1,1,1,1,1767.19,famous_female17.jpg
13,2,75,2,3,3,1,964.76,unknown_male06.jpg
13,2,76,2,2,2,1,866.27,unknown_male01.jpg
13,1,77,1,4,4,1,1103.82,famous_female13.jpg
13,2,78,1,4,4,1,1125.42,unknown_male20.jpg
13,1,79,2,3,3,1,1914.93,famous_female19.jpg
13,1,80,1,3,3,1,1376.53,famous_female05.jpg
14,1,1,1,4,4,1,1951.71,famous_female14.jpg
14,2,2,2,3,3,1,2397.3,unknown_female20.jpg
14,1,3,1,3,3,1,2810.85,famous_male17.jpg
14,1,4,2,1,1,1,2000.37,famous_female10.jpg
14,2,5,2,3,3,1,1581.94,unknown_female18.jpg
14,1,6,1,4,4,1,1763.49,famous_female07.jpg
14,1,7,2,1,1,1,1713.08,famous_male13.jpg
14,2,8,2,1,1,1,1558.59,unknown_female09.jpg
14,1,9,2,4,4,1,1396.15,famous_female12.jpg
14,2,10,1,4,4,1,1721.69,unknown_female17.jpg
14,2,11,2,4,4,1,1423.25,unknown_male10.jpg
14,1,12,1,3,3,1,1908.8,famous_female04.jpg
14,1,13,1,4,4,1,2330.36,famous_male18.jpg
14,2,14,1,4,4,1,1287.89,unknown_female02.jpg
14,1,15,1,2,2,1,1461.46,famous_male02.jpg
14,2,16,2,1,1,1,802.95,unknown_female04.jpg
14,2,17,2,3,3,1,704.58,unknown_male08.jpg
14,2,18,2,4,4,1,718.03,unknown_male19.jpg
14,2,19,2,1,1,1,635.67,unknown_female13.jpg
14,1,20,2,4,4,1,777.23,famous_male01.jpg
14,1,21,1,2,2,1,766.77,famous_male19.jpg
14,2,22,1,4,4,1,1476.33,unknown_female06.jpg
14,1,23,1,3,3,1,969.91,famous_male15.jpg
14,2,24,2,1,1,1,679.43,unknown_male07.jpg
14,1,25,2,2,2,1,581.03,famous_male07.jpg
14,1,26,2,1,1,1,1186.57,famous_female16.jpg
14,2,27,1,3,3,1,936.1,unknown_male03.jpg
14,2,28,1,3,3,1,853.65,unknown_female03.jpg
14,2,29,1,2,2,1,651.12,unknown_male04.jpg
14,2,30,1,4,4,1,1000.77,unknown_male06.jpg
14,2,31,1,1,1,1,782.32,unknown_female19.jpg
14,2,32,2,4,4,1,1051.86,unknown_female11.jpg
14,2,33,1,1,1,1,473.44,unknown_male20.jpg
14,1,34,2,3,3,1,638.97,famous_male09.jpg
14,1,35,1,4,4,1,1420.52,famous_male06.jpg
14,1,36,1,2,2,1,882.07,famous_female06.jpg
14,2,37,1,2,2,1,919.57,unknown_female15.jpg
14,2,38,1,3,3,1,589.17,unknown_male14.jpg
14,2,39,1,1,1,1,498.72,unknown_female14.jpg
14,1,40,1,3,3,1,832.28,famous_female11.jpg
14,1,41,2,3,3,1,469.82,famous_female17.jpg
14,2,42,1,4,4,1,691.39,unknown_male13.jpg
14,1,43,2,4,4,1,752.94,famous_female18.jpg
14,2,44,1,3,3,1,734.5,unknown_female16.jpg
14,1,45,1,4,4,1,692.04,famous_female05.jpg
14,1,46,1,2,2,1,569.6,famous_female09.jpg
14,2,47,2,2,2,1,695.18,unknown_male01.jpg
14,2,48,1,2,2,1,492.71,unknown_male18.jpg
14,2,49,2,2,2,1,474.26,unknown_male12.jpg
14,2,50,2,2,2,1,487.81,unknown_female07.jpg
14,2,51,1,3,3,1,1173.37,unknown_male09.jpg
14,1,52,2,3,3,1,370.91,famous_male12.jpg
14,2,53,2,2,2,1,1000.46,unknown_male02.jpg
14,1,54,2,2,2,1,717.98,famous_male03.jpg
14,1,55,2,1,1,1,731.6,famous_male05.jpg
14,1,56,2,2,2,1,769.14,famous_male14.jpg
14,1,57,2,2,2,1,782.71,famous_female02.jpg
14,1,58,1,1,1,1,644.21,famous_female13.jpg
14,1,59,2,2,2,1,513.8,famous_female20.jpg
14,1,60,2,1,1,1,623.34,famous_female03.jpg
14,2,61,2,4,4,1,708.89,unknown_female01.jpg
14,1,62,2,3,3,1,722.44,famous_male10.jpg
14,1,63,2,4,4,1,863.98,famous_male04.jpg
14,2,64,1,1,1,1,685.55,unknown_male16.jpg
14,1,65,1,1,1,1,635.11,famous_male16.jpg
14,2,66,2,2,2,1,456.66,unknown_female05.jpg
14,1,67,1,3,3,1,750.21,famous_male08.jpg
14,1,68,1,1,1,1,1243.79,famous_female15.jpg
14,2,69,2,3,3,1,1361.31,unknown_male05.jpg
14,2,70,2,4,4,1,870.87,unknown_female12.jpg
14,1,71,1,2,2,1,548.42,famous_male20.jpg
14,1,72,2,3,3,1,1833.98,famous_female01.jpg
14,2,73,1,2,2,1,735.52,unknown_male15.jpg
14,2,74,1,2,2,1,477.07,unknown_female08.jpg
14,2,75,2,1,1,1,658.63,unknown_male17.jpg
14,2,76,1,1,1,1,648.18,unknown_female10.jpg
14,2,77,2,3,3,1,757.74,unknown_male11.jpg
14,1,78,1,1,1,1,779.29,famous_female08.jpg
14,1,79,1,1,1,1,624.84,famous_male11.jpg
14,1,80,2,4,4,1,990.41,famous_female19.jpg
15,1,1,1,2,2,1,1040.53,famous_male16.jpg
15,2,2,1,2,2,1,526.14,unknown_male13.jpg
15,2,3,2,3,3,1,771.69,unknown_female14.jpg
15,1,4,1,1,1,1,569.25,famous_female04.jpg
15,2,5,2,3,3,1,926.83,unknown_male14.jpg
15,1,6,1,2,2,1,723.61,famous_male09.jpg
15,2,7,1,1,1,1,753.26,unknown_female09.jpg
15,2,8,1,2,2,1,830.77,unknown_male15.jpg
15,2,9,1,4,4,1,652.31,unknown_female11.jpg
15,2,10,2,1,1,1,641.86,unknown_female19.jpg
15,2,11,1,2,2,1,663.42,unknown_female07.jpg
15,1,12,1,3,3,1,644.96,famous_female05.jpg
15,1,13,2,3,3,1,698.5,famous_male13.jpg
15,2,14,1,1,1,1,656.09,unknown_female05.jpg
15,1,15,1,1,1,1,645.7,famous_male11.jpg
15,1,16,1,4,4,1,699.19,famous_female10.jpg
15,1,17,1,4,4,1,752.74,famous_male17.jpg
15,1,18,1,3,3,1,582.24,famous_female16.jpg
15,1,19,1,2,2,1,715.81,famous_female13.jpg
15,1,20,1,3,3,1,569.39,famous_male08.jpg
15,2,21,1,2,2,1,470.95,unknown_female20.jpg
15,1,22,2,4,4,1,604.5,famous_female08.jpg
15,1,23,2,3,3,1,578.06,famous_male03.jpg
15,1,24,2,2,2,1,463.59,famous_male14.jpg
15,2,25,2,1,1,1,637.17,unknown_male02.jpg
15,1,26,1,3,3,1,554.72,famous_male07.jpg
15,2,27,1,4,4,1,520.27,unknown_male06.jpg
15,2,28,1,3,3,1,573.81,unknown_male18.jpg
15,1,29,1,4,4,1,435.37,famous_female18.jpg
15,1,30,2,1,1,1,584.95,famous_female14.jpg
15,1,31,2,1,1,1,462.47,famous_male06.jpg
15,1,32,1,1,1,1,580.07,famous_male20.jpg
15,2,33,2,4,4,1,585.56,unknown_female01.jpg
15,1,34,1,4,4,1,543.1,famous_male15.jpg
15,2,35,2,1,1,1,516.63,unknown_female10.jpg
15,2,36,2,2,2,1,386.23,unknown_female08.jpg
15,2,37,2,3,3,1,495.83,unknown_male07.jpg
15,1,38,2,2,2,1,645.31,famous_female02.jpg
15,1,39,2,1,1,1,674.92,famous_female20.jpg
15,2,40,1,4,4,1,640.46,unknown_female13.jpg
15,1,41,1,2,2,1,606,famous_female17.jpg
15,1,42,1,4,4,1,539.56,famous_female19.jpg
15,1,43,2,4,4,1,473.11,famous_female06.jpg
15,1,44,2,4,4,1,454.67,famous_male02.jpg
15,2,45,2,2,2,1,668.25,unknown_female18.jpg
15,2,46,2,4,4,1,609.75,unknown_female06.jpg
15,2,47,2,4,4,1,607.32,unknown_female02.jpg
15,2,48,1,3,3,1,684.88,unknown_male20.jpg
15,2,49,2,2,2,1,738.42,unknown_male11.jpg
15,2,50,2,3,3,1,543.93,unknown_male19.jpg
15,2,51,2,1,1,1,885.54,unknown_male16.jpg
15,2,52,1,1,1,1,515.09,unknown_female16.jpg
15,2,53,1,3,3,1,672.67,unknown_female15.jpg
15,2,54,2,4,4,1,534.11,unknown_male03.jpg
15,2,55,2,4,4,1,395.76,unknown_male05.jpg
15,1,56,2,3,3,1,577.31,famous_female03.jpg
15,2,57,1,4,4,1,566.87,unknown_female03.jpg
15,2,58,2,2,2,1,764.43,unknown_male09.jpg
15,1,59,2,4,4,1,705.96,famous_female01.jpg
15,2,60,1,2,2,1,711.53,unknown_male04.jpg
15,2,61,1,1,1,1,741.13,unknown_male08.jpg
15,1,62,1,3,3,1,570.62,famous_male04.jpg
15,1,63,1,1,1,1,712.17,famous_female07.jpg
15,2,64,1,3,3,1,493.72,unknown_female17.jpg
15,2,65,2,3,3,1,451.29,unknown_female12.jpg
15,1,66,2,1,1,1,744.84,famous_female11.jpg
15,1,67,2,2,2,1,446.4,famous_male01.jpg
15,1,68,2,2,2,1,499.96,famous_female12.jpg
15,2,69,1,1,1,1,649.49,unknown_male10.jpg
15,1,70,1,2,2,1,639.05,famous_male10.jpg
15,1,71,2,3,3,1,652.57,famous_male18.jpg
15,1,72,2,4,4,1,618.08,famous_male12.jpg
15,2,73,2,1,1,1,943.68,unknown_female04.jpg
15,1,74,2,3,3,1,525.26,famous_female15.jpg
15,2,75,1,4,4,1,626.8,unknown_male12.jpg
15,1,76,2,1,1,1,800.36,famous_male19.jpg
15,1,77,1,1,1,1,685.91,famous_female09.jpg
15,1,78,2,2,2,1,699.44,famous_male05.jpg
15,2,79,2,2,2,1,497.02,unknown_male01.jpg
15,2,80,1,3,3,1,662.57,unknown_male17.jpg
16,2,1,1,2,2,1,1476.06,unknown_male20.jpg
16,1,2,2,2,2,1,969.57,famous_female14.jpg
16,1,3,1,4,4,1,1143.21,famous_male05.jpg
16,2,4,1,2,2,1,1116.68,unknown_male01.jpg
16,1,5,2,4,4,1,1258.31,famous_female05.jpg
16,2,6,1,1,1,1,911.86,unknown_female14.jpg
16,1,7,1,1,1,1,1133.4,famous_female11.jpg
16,1,8,2,1,1,1,1386.97,famous_female13.jpg
16,2,9,2,3,3,1,1040.51,unknown_male10.jpg
16,1,10,1,1,1,1,1646.03,famous_female04.jpg
16,1,11,2,4,4,1,1059.62,famous_female17.jpg
16,2,12,1,1,1,1,937.13,unknown_female02.jpg
16,1,13,1,1,1,1,806.72,famous_male17.jpg
16,2,14,2,1,1,1,860.29,unknown_male15.jpg
16,1,15,2,4,4,1,833.84,famous_female06.jpg
16,2,16,1,4,4,1,959.4,unknown_male19.jpg
16,2,17,1,3,3,1,1212.93,unknown_male08.jpg
16,1,18,2,1,1,1,1458.46,famous_male10.jpg
16,1,19,2,3,3,1,968.05,famous_male01.jpg
16,2,20,1,3,3,1,893.59,unknown_male03.jpg
16,2,21,2,3,3,1,1011.15,unknown_male05.jpg
16,1,22,1,4,4,1,840.7,famous_female20.jpg
16,1,23,2,2,2,1,934.2,famous_male03.jpg
16,2,24,2,1,1,1,979.82,unknown_male18.jpg
16,2,25,2,1,1,1,857.33,unknown_female17.jpg
16,1,26,1,4,4,1,1046.94,famous_male12.jpg
16,2,27,1,1,1,1,1556.46,unknown_male13.jpg
16,1,28,1,3,3,1,1346.03,famous_male07.jpg
16,2,29,2,2,2,1,999.58,unknown_female06.jpg
16,1,30,2,1,1,1,1021.14,famous_female02.jpg
16,1,31,2,3,3,1,1450.67,famous_female07.jpg
16,1,32,1,3,3,1,1336.24,famous_female12.jpg
16,1,33,2,4,4,1,1261.75,famous_male20.jpg
16,2,34,1,3,3,1,987.26,unknown_male14.jpg
16,2,35,2,4,4,1,1368.88,unknown_female18.jpg
16,2,36,2,3,3,1,1734.45,unknown_female20.jpg
16,1,37,2,1,1,1,2076,famous_male13.jpg
16,2,38,2,4,4,1,1137.56,unknown_male04.jpg
16,2,39,2,2,2,1,1103.1,unknown_male02.jpg
16,1,40,2,4,4,1,932.66,famous_male09.jpg
16,2,41,2,2,2,1,1946.22,unknown_male16.jpg
16,2,42,1,3,3,1,1191.76,unknown_female15.jpg
16,2,43,1,2,2,1,1645.35,unknown_male11.jpg
16,2,44,2,1,1,1,1426.83,unknown_female05.jpg
16,1,45,2,2,2,1,1544.42,famous_male14.jpg
16,2,46,1,4,4,1,1573.95,unknown_male06.jpg
16,2,47,1,4,4,1,1315.54,unknown_female10.jpg
16,1,48,1,3,3,1,1153.05,famous_female01.jpg
16,1,49,1,1,1,1,918.62,famous_female16.jpg
16,2,50,1,4,4,1,764.18,unknown_female01.jpg
16,2,51,2,2,2,1,1089.74,unknown_male09.jpg
16,1,52,2,3,3,1,807.25,famous_female09.jpg
16,2,53,1,1,1,1,764.84,unknown_male07.jpg
16,2,54,2,3,3,1,770.39,unknown_female07.jpg
16,1,55,1,2,2,1,687.94,famous_male11.jpg
16,1,56,2,3,3,1,837.47,famous_male04.jpg
16,1,57,2,2,2,1,779.04,famous_female15.jpg
16,2,58,2,4,4,1,1008.61,unknown_female04.jpg
16,1,59,1,2,2,1,1046.15,famous_female03.jpg
16,1,60,2,1,1,1,1115.72,famous_female10.jpg
16,2,61,1,2,2,1,865.26,unknown_female12.jpg
16,2,62,1,2,2,1,1478.82,unknown_female03.jpg
16,1,63,1,4,4,1,1132.34,famous_female08.jpg
16,2,64,1,1,1,1,1481.92,unknown_female09.jpg
16,2,65,2,4,4,1,1215.47,unknown_male12.jpg
16,1,66,1,1,1,1,756.99,famous_male19.jpg
16,1,67,1,2,2,1,1074.58,famous_female19.jpg
16,2,68,2,1,1,1,760.14,unknown_female08.jpg
16,1,69,1,2,2,1,533.69,famous_male16.jpg
16,1,70,2,3,3,1,643.24,famous_male06.jpg
16,1,71,1,2,2,1,792.8,famous_male15.jpg
16,1,72,1,4,4,1,598.35,famous_female18.jpg
16,1,73,2,2,2,1,811.9,famous_male08.jpg
16,1,74,1,3,3,1,1241.32,famous_male18.jpg
16,2,75,2,3,3,1,791,unknown_male17.jpg
16,2,76,1,3,3,1,1244.58,unknown_female16.jpg
16,2,77,2,4,4,1,1122.12,unknown_female13.jpg
16,1,78,1,3,3,1,863.66,famous_male02.jpg
16,2,79,1,4,4,1,1005.19,unknown_female19.jpg
16,2,80,2,2,2,1,1066.77,unknown_female11.jpg
17,2,1,1,4,4,1,510.96,unknown_male18.jpg
17,2,2,1,1,1,1,828.54,unknown_male17.jpg
17,2,3,2,1,1,1,866.1,unknown_female16.jpg
17,1,4,1,4,4,1,831.67,famous_female12.jpg
17,2,5,1,3,3,1,869.14,unknown_male10.jpg
17,1,6,1,2,2,1,729.99,famous_female05.jpg
17,1,7,2,3,3,1,951.61,famous_female10.jpg
17,1,8,2,1,1,1,733.18,famous_female07.jpg
17,1,9,2,3,3,1,946.68,famous_male20.jpg
17,2,10,1,2,2,1,1008.2,unknown_male08.jpg
17,2,11,2,2,2,1,701.82,unknown_female04.jpg
17,1,12,2,2,2,1,651.38,famous_male11.jpg
17,2,13,2,4,4,1,672.93,unknown_male04.jpg
17,1,14,1,2,2,1,638.46,famous_male15.jpg
17,1,15,1,1,1,1,812.05,famous_male01.jpg
17,1,16,2,2,2,1,1025.58,famous_male07.jpg
17,2,17,2,1,1,1,1015.13,unknown_male09.jpg
17,1,18,1,2,2,1,1068.62,famous_female16.jpg
17,1,19,2,3,3,1,1434.24,famous_male17.jpg
17,1,20,2,2,2,1,783.79,famous_female20.jpg
17,1,21,1,1,1,1,757.35,famous_female18.jpg
17,1,22,2,4,4,1,1098.9,famous_female08.jpg
17,2,23,2,2,2,1,632.43,unknown_male01.jpg
17,2,24,1,1,1,1,494.01,unknown_female12.jpg
17,2,25,1,4,4,1,1107.52,unknown_female17.jpg
17,1,26,1,4,4,1,617.12,famous_male09.jpg
17,2,27,1,3,3,1,678.66,unknown_male07.jpg
17,1,28,1,1,1,1,804.21,famous_female04.jpg
17,1,29,1,4,4,1,785.76,famous_female02.jpg
17,1,30,2,4,4,1,639.33,famous_male16.jpg
17,2,31,1,3,3,1,836.84,unknown_male13.jpg
17,1,32,1,4,4,1,1018.46,famous_female14.jpg
17,2,33,2,2,2,1,959.98,unknown_male20.jpg
17,1,34,1,3,3,1,805.55,famous_male06.jpg
17,1,35,1,3,3,1,715.03,famous_male12.jpg
17,2,36,2,4,4,1,904.6,unknown_female06.jpg
17,1,37,2,2,2,1,966.19,famous_male02.jpg
17,1,38,2,1,1,1,795.75,famous_female19.jpg
17,2,39,2,4,4,1,1025.27,unknown_female13.jpg
17,1,40,1,2,2,1,822.86,famous_male13.jpg
17,2,41,1,1,1,1,836.4,unknown_female15.jpg
17,2,42,2,1,1,1,1201.96,unknown_female09.jpg
17,1,43,2,1,1,1,1207.52,famous_male18.jpg
17,2,44,1,4,4,1,805.06,unknown_female14.jpg
17,1,45,1,3,3,1,802.56,famous_female17.jpg
17,2,46,2,3,3,1,936.14,unknown_female03.jpg
17,1,47,1,4,4,1,637.66,famous_male14.jpg
17,2,48,2,1,1,1,955.29,unknown_male14.jpg
17,1,49,2,1,1,1,1136.83,famous_male10.jpg
17,1,50,1,1,1,1,598.4,famous_male05.jpg
17,2,51,2,1,1,1,651.93,unknown_female02.jpg
17,1,52,2,1,1,1,1465.51,famous_female15.jpg
17,1,53,1,3,3,1,903.05,famous_male03.jpg
17,2,54,1,2,2,1,1028.59,unknown_male12.jpg
17,2,55,2,4,4,1,914.21,unknown_female05.jpg
17,2,56,1,2,2,1,959.7,unknown_male02.jpg
17,1,57,2,4,4,1,813.25,famous_male04.jpg
17,2,58,1,4,4,1,730.81,unknown_female08.jpg
17,1,59,2,4,4,1,728.38,famous_female09.jpg
17,1,60,1,1,1,1,1229.92,famous_female06.jpg
17,1,61,2,4,4,1,651.46,famous_female13.jpg
17,2,62,2,2,2,1,857.06,unknown_male05.jpg
17,1,63,2,3,3,1,662.57,famous_male19.jpg
17,2,64,1,1,1,1,1212.12,unknown_female19.jpg
17,2,65,2,2,2,1,601.68,unknown_female01.jpg
17,2,66,1,4,4,1,711.25,unknown_male19.jpg
17,1,67,2,3,3,1,676.79,famous_female11.jpg
17,2,68,2,3,3,1,666.34,unknown_female10.jpg
17,2,69,2,3,3,1,1231.89,unknown_male15.jpg
17,2,70,1,3,3,1,933.41,unknown_female11.jpg
17,2,71,2,3,3,1,714.97,unknown_male16.jpg
17,2,72,1,3,3,1,568.54,unknown_female07.jpg
17,1,73,1,3,3,1,726.1,famous_female03.jpg
17,2,74,2,3,3,1,579.65,unknown_male03.jpg
17,2,75,1,1,1,1,1241.17,unknown_male11.jpg
17,1,76,1,2,2,1,710.77,famous_male08.jpg
17,1,77,2,2,2,1,612.31,famous_female01.jpg
17,2,78,1,2,2,1,481.86,unknown_female18.jpg
17,2,79,1,2,2,1,532.56,unknown_female20.jpg
17,2,80,2,4,4,1,738.2,unknown_male06.jpg
18,1,1,2,3,3,1,1044.62,famous_female18.jpg
18,2,2,1,3,3,1,1442.21,unknown_female06.jpg
18,1,3,2,2,2,1,1479.72,famous_female01.jpg
18,2,4,2,4,4,1,1421.33,unknown_male17.jpg
18,2,5,1,3,3,1,1194.88,unknown_male04.jpg
18,1,6,1,4,4,1,1400.36,famous_female15.jpg
18,2,7,1,4,4,1,1349.97,unknown_female19.jpg
18,1,8,2,3,3,1,1411.5,famous_male06.jpg
18,1,9,1,1,1,1,1313.04,famous_male15.jpg
18,2,10,1,4,4,1,1118.6,unknown_female20.jpg
18,2,11,1,1,1,1,1460.19,unknown_female17.jpg
18,1,12,2,4,4,1,1345.73,famous_female16.jpg
18,2,13,2,2,2,1,1327.28,unknown_female10.jpg
18,2,14,1,4,4,1,1612.84,unknown_male18.jpg
18,2,15,2,3,3,1,1266.36,unknown_female13.jpg
18,2,16,2,1,1,1,1183.95,unknown_female12.jpg
18,2,17,1,2,2,1,1469.36,unknown_female09.jpg
18,1,18,2,2,2,1,1675.04,famous_female10.jpg
18,1,19,2,1,1,1,1184.61,famous_female17.jpg
18,1,20,1,4,4,1,1334.16,famous_female02.jpg
18,1,21,2,3,3,1,1315.71,famous_male16.jpg
18,2,22,2,2,2,1,1217.26,unknown_male05.jpg
18,2,23,2,1,1,1,1758.82,unknown_female07.jpg
18,1,24,1,1,1,1,1932.53,famous_female08.jpg
18,2,25,2,1,1,1,1817.92,unknown_male03.jpg
18,2,26,1,1,1,1,1815.44,unknown_male08.jpg
18,1,27,1,3,3,1,1485.04,famous_female11.jpg
18,1,28,2,2,2,1,1818.59,famous_male10.jpg
18,1,29,2,1,1,1,1360.13,famous_female07.jpg
18,1,30,1,1,1,1,1229.69,famous_female20.jpg
18,1,31,1,3,3,1,1459.24,famous_male18.jpg
18,2,32,2,1,1,1,1544.73,unknown_male01.jpg
18,2,33,1,2,2,1,1734.35,unknown_male12.jpg
18,1,34,2,3,3,1,1667.9,famous_female03.jpg
18,1,35,1,3,3,1,1561.45,famous_male04.jpg
18,2,36,1,3,3,1,1927.01,unknown_male13.jpg
18,1,37,1,4,4,1,1620.58,famous_male14.jpg
18,2,38,2,2,2,1,1610.11,unknown_female01.jpg
18,1,39,2,2,2,1,1559.67,famous_male01.jpg
18,2,40,1,2,2,1,1981.23,unknown_male10.jpg
18,1,41,2,4,4,1,1714.77,famous_male05.jpg
18,2,42,2,4,4,1,1408.32,unknown_female18.jpg
18,2,43,1,3,3,1,1789.88,unknown_male14.jpg
18,1,44,2,1,1,1,1523.44,famous_male19.jpg
18,1,45,2,1,1,1,1296.97,famous_male17.jpg
18,2,46,1,1,1,1,726.53,unknown_female03.jpg
18,2,47,1,3,3,1,1244.05,unknown_female08.jpg
18,2,48,2,1,1,1,1031.12,unknown_female04.jpg
18,1,49,1,2,2,1,1060.71,famous_female12.jpg
18,2,50,2,3,3,1,986.15,unknown_male19.jpg
18,2,51,2,4,4,1,1487.75,unknown_male15.jpg
18,2,52,2,3,3,1,1197.33,unknown_female11.jpg
18,2,53,1,4,4,1,2122.92,unknown_male20.jpg
18,1,54,1,2,2,1,1776.47,famous_male12.jpg
18,1,55,1,1,1,1,1389.96,famous_female06.jpg
18,2,56,2,4,4,1,1467.58,unknown_female16.jpg
18,1,57,1,4,4,1,1601.13,famous_male11.jpg
18,1,58,1,2,2,1,1486.65,famous_male03.jpg
18,2,59,1,1,1,1,1300.23,unknown_female15.jpg
18,1,60,1,2,2,1,1353.79,famous_female05.jpg
18,2,61,2,2,2,1,1335.35,unknown_male02.jpg
18,2,62,1,1,1,1,1116.87,unknown_male11.jpg
18,1,63,2,2,2,1,1898.39,famous_male09.jpg
18,1,64,1,1,1,1,1616.02,famous_male20.jpg
18,1,65,1,4,4,1,1533.56,famous_female04.jpg
18,1,66,1,3,3,1,1395.11,famous_male07.jpg
18,2,67,1,2,2,1,1216.63,unknown_male07.jpg
18,1,68,2,4,4,1,1062.21,famous_female19.jpg
18,1,69,2,4,4,1,1659.77,famous_male02.jpg
18,1,70,1,2,2,1,1153.33,famous_male08.jpg
18,2,71,2,3,3,1,1606.87,unknown_male16.jpg
18,1,72,2,4,4,1,1324.39,famous_female13.jpg
18,2,73,2,4,4,1,1473.98,unknown_female02.jpg
18,1,74,2,3,3,1,1175.49,famous_male13.jpg
18,1,75,1,3,3,1,1293.08,famous_female14.jpg
18,2,76,1,2,2,1,1458.63,unknown_female14.jpg
18,1,77,2,1,1,1,1168.19,famous_female09.jpg
18,2,78,2,2,2,1,1285.73,unknown_male06.jpg
18,2,79,1,4,4,1,1187.3,unknown_female05.jpg
18,2,80,2,3,3,1,856.86,unknown_male09.jpg
19,1,1,1,1,1,1,795.16,famous_female08.jpg
19,2,2,1,3,3,1,856.66,unknown_female08.jpg
19,1,3,2,1,1,1,630.31,famous_male02.jpg
19,1,4,2,2,2,1,779.88,famous_male11.jpg
19,1,5,2,4,4,1,777.44,famous_female06.jpg
19,1,6,2,4,4,1,750.25,famous_female07.jpg
19,2,7,2,4,4,1,651.84,unknown_male11.jpg
