SID,Familiarity,Trial,Repetition,ImgCat,Loc,Resp,Corr,RT,ImgName
10,1,38,1,2,1,2,1,572.87,famfemale18.jpg
10,1,39,2,1,4,1,1,1089.31,athlete6.jpg
10,1,40,2,1,3,1,1,645.58,capture027 copy.jpg
10,1,41,2,2,1,2,1,721.77,famfemale02.jpg
10,1,42,1,2,2,2,1,702.12,famfemale26.jpg
10,1,43,2,2,2,2,1,714.29,famfemale34.jpg
10,1,44,1,2,3,2,1,918.63,famfemale06.jpg
10,1,45,2,2,4,2,1,914.84,famfemale12.jpg
10,1,46,2,2,3,2,1,623.16,famfemale38.jpg
10,1,47,2,2,4,2,1,643.44,famfemale08.jpg
10,1,48,1,2,4,2,1,583.67,famfemale32.jpg
11,1,1,1,1,3,1,1,1101.49,actorprac1.jpg
11,1,2,2,2,1,2,1,897.74,famfemale36.jpg
11,1,3,1,2,3,2,1,1054.05,famfemale04.jpg
11,1,4,2,2,2,2,1,962.28,famfemale38.jpg
11,1,5,2,2,4,2,1,950.61,famfemale08.jpg
11,1,6,2,2,1,2,1,994.86,famfemale22.jpg
11,1,7,1,2,2,2,1,1751.18,famfemale26.jpg
11,1,8,1,2,1,2,1,1299.4,famfemale11.jpg
11,1,9,2,2,3,2,1,954.31,famfemale34.jpg
11,1,10,1,1,1,1,1,758.55,actor49.jpg
11,1,11,2,1,4,1,1,994.85,actor9.jpg
11,1,12,2,1,1,1,1,783.09,actor19.jpg
11,1,13,1,2,3,2,1,875.41,famfemale37.jpg
11,1,14,2,1,3,1,1,935.66,actor12.jpg
11,1,15,2,1,4,1,1,963.73,actor54.jpg
11,1,16,2,1,2,1,1,792.16,actor35.jpg
11,1,17,1,2,4,2,1,1212.51,famfemale18.jpg
11,1,18,1,2,4,2,1,704.71,famfemale24.jpg
11,1,19,1,1,4,1,1,789,actor17.jpg
11,1,20,2,2,3,2,1,1593.28,famfemale21.jpg
11,1,21,2,2,3,2,1,1013.54,famfemale39.jpg
11,1,22,2,1,2,1,1,737.79,actor41.jpg
11,1,23,2,1,3,1,1,870.1,capture003 copy.jpg
11,1,24,2,2,2,2,1,634.35,famfemale01.jpg
11,1,25,1,1,3,1,1,654.64,actor51.jpg
11,1,26,1,1,3,1,1,746.89,athlete28.jpg
11,1,27,1,1,1,1,1,647.14,athlete6.jpg
11,1,28,1,1,4,1,1,667.42,actor14.jpg
11,1,29,1,2,2,2,1,1415.66,famfemale29.jpg
11,1,30,2,1,3,1,1,1635.82,actor44.jpg
11,1,31,2,2,4,2,1,920.24,famfemale40.jpg
11,1,32,1,1,4,1,1,780.51,capture025 copy.jpg
11,1,33,2,1,1,1,1,848.76,athlete13.jpg
11,1,34,1,1,1,1,1,629.06,capture027 copy.jpg
11,1,35,2,2,1,2,1,953.33,famfemale02.jpg
11,1,36,1,1,2,1,1,941.53,athlete1.jpg
11,1,37,1,2,4,2,1,1505.85,famfemale23.jpg
11,1,38,1,2,2,2,1,742.12,famfemale32.jpg
11,1,39,1,1,2,1,1,1002.34,capture008 copy.jpg
11,1,40,2,2,4,2,1,854.65,famfemale12.jpg
11,1,41,1,2,1,2,1,674.93,famfemale06.jpg
11,1,42,2,2,2,2,1,871.14,famfemale30.jpg
11,1,43,2,1,2,1,1,635.46,capture026 copy.jpg
11,1,44,2,1,4,1,1,1503.71,actor7.jpg
11,1,45,1,2,3,2,1,747.74,famfemale09.jpg
11,1,46,1,1,2,1,1,1952.3,actor53.jpg
11,1,47,1,2,1,2,1,740.53,famfemale19.jpg
11,1,48,2,1,1,1,1,680.76,athlete7.jpg
12,1,1,1,1,3,1,1,656.79,capture003 copy.jpg
12,1,2,2,2,2,2,1,557.17,famfemale32.jpg
12,1,3,1,1,2,1,1,633.49,actor54.jpg
12,1,4,2,1,3,1,1,597.7,actorprac1.jpg
12,1,5,2,2,3,2,1,682.23,famfemale04.jpg
12,1,6,1,2,4,2,1,630.58,famfemale22.jpg
12,1,7,1,2,1,2,1,610.93,famfemale21.jpg
12,1,8,2,2,1,2,1,519.37,famfemale09.jpg
12,1,9,2,1,1,1,1,547.68,athlete1.jpg
12,1,10,2,1,1,1,1,648.12,capture025 copy.jpg
12,1,11,1,2,3,2,1,604.48,famfemale12.jpg
12,1,12,1,1,4,1,1,568.8,actor19.jpg
12,1,13,1,1,4,1,1,517.14,capture026 copy.jpg
12,1,14,2,2,3,2,1,633.59,famfemale26.jpg
12,1,15,2,1,4,1,1,685.86,athlete28.jpg
12,1,16,2,1,2,1,1,514.31,athlete6.jpg
12,1,17,2,1,4,1,1,662.61,actor14.jpg
12,1,18,2,1,4,1,1,642.96,actor51.jpg
12,1,19,2,2,1,2,1,599.12,famfemale29.jpg
12,1,20,1,1,4,1,1,603.69,actor41.jpg
12,1,21,2,2,1,2,1,752.14,famfemale37.jpg
12,1,22,2,1,2,1,1,508.43,actor49.jpg
12,1,23,1,1,2,1,1,496.88,actor12.jpg
12,1,24,2,2,4,2,1,621.15,famfemale06.jpg
12,1,25,1,1,3,1,1,657.57,actor7.jpg
12,1,26,1,1,1,1,1,533.97,actor9.jpg
12,1,27,1,1,2,1,1,490.25,actor44.jpg
12,1,28,1,2,1,2,1,542.68,famfemale02.jpg
12,1,29,1,2,3,2,1,602.99,famfemale39.jpg
12,1,30,2,1,1,1,1,559.36,actor53.jpg
12,1,31,1,2,2,2,1,507.8,famfemale36.jpg
12,1,32,1,2,4,2,1,488.09,famfemale38.jpg
12,1,33,2,1,2,1,1,452.46,actor17.jpg
12,1,34,2,2,4,2,1,536.72,famfemale24.jpg
12,1,35,1,1,3,1,1,533.2,athlete7.jpg
12,1,36,1,2,2,2,1,441.55,famfemale30.jpg
12,1,37,1,1,1,1,1,710,athlete13.jpg
12,1,38,1,2,1,2,1,610.32,famfemale40.jpg
12,1,39,2,1,3,1,1,662.68,capture027 copy.jpg
12,1,40,1,1,1,1,1,579.1,actor35.jpg
12,1,41,2,2,4,2,1,495.39,famfemale23.jpg
12,1,42,1,2,3,2,1,531.83,famfemale08.jpg
12,1,43,2,1,3,1,1,624.12,capture008 copy.jpg
12,1,44,1,2,2,1,0,708.49,famfemale34.jpg
12,1,45,2,2,3,2,1,1008.95,famfemale11.jpg
12,1,46,2,2,2,2,1,461.23,famfemale18.jpg
12,1,47,1,2,4,2,1,593.61,famfemale01.jpg
12,1,48,2,2,2,2,1,701.96,famfemale19.jpg
13,2,1,2,2,1,0,0,0,unfamfemale01.jpg
13,2,2,2,2,3,2,1,870.8,capture015 copy.jpg
13,2,3,1,2,2,2,1,571.01,unfamfemale39.jpg
13,2,4,1,1,1,1,1,487.57,capture020 copy.jpg
13,2,5,2,1,4,1,1,675.94,unfammale39.jpg
13,2,6,1,2,1,2,1,440.28,unfamfemale06.jpg
13,2,7,1,2,1,2,1,492.67,unfamfemale24.jpg
13,2,8,1,1,3,1,1,545.06,capture003 copy.jpg
13,2,9,2,1,3,1,1,765.41,unfammale38.jpg
13,2,10,1,1,1,1,1,449.75,unfammale12.jpg
13,2,11,1,2,4,2,1,598.16,unfamfemale20.jpg
13,2,12,2,2,2,2,1,506.51,unfamfemale37.jpg
13,2,13,1,2,2,2,1,790.84,unfamfemale15.jpg
13,2,14,1,1,3,1,1,651.22,unfammale33.jpg
13,2,15,2,2,1,2,1,599.57,unfamfemale04.jpg
13,2,16,2,2,3,2,1,579.92,unfamfemale32.jpg
13,2,17,2,1,4,1,1,728.33,capture010 copy.jpg
13,2,18,2,2,4,2,1,524.51,unfamfemale08.jpg
13,2,19,1,2,4,2,1,593.1,capture002 copy.jpg
13,2,20,2,2,4,2,1,653.43,capture021 copy.jpg
13,2,21,1,2,1,2,1,505.84,unfamfemale26.jpg
13,2,22,1,1,3,1,1,502.13,unfammale28.jpg
13,2,23,1,1,4,1,1,514.48,unfammale35.jpg
13,2,24,2,1,2,1,1,582.9,unfammale05.jpg
13,2,25,1,1,2,1,1,611.24,capture012 copy.jpg
13,2,26,1,2,3,2,1,663.58,unfamfemale05.jpg
13,2,27,2,1,4,1,1,748.04,unfammale18.jpg
13,2,28,1,2,4,2,1,544.36,unfamfemale38.jpg
13,2,29,1,2,2,2,1,452.73,unfamfemale03.jpg
13,2,30,2,1,1,1,1,625.14,unfammale19.jpg
13,2,31,2,1,2,1,1,677.42,unfammale25.jpg
13,2,32,1,1,4,1,1,569.81,capture011 copy.jpg
13,2,33,1,1,2,1,1,542.01,capture016 copy.jpg
13,2,34,1,1,2,1,1,482.58,unfammale16.jpg
13,2,35,1,1,1,1,1,582.94,capture013 copy.jpg
13,2,36,1,2,3,2,1,723.29,capture001 copy.jpg
13,2,37,2,1,3,1,1,535.7,unfammale02.jpg
13,2,38,1,1,4,1,1,596.05,unfammale09.jpg
13,2,39,2,2,4,2,1,608.42,unfamfemale40.jpg
13,2,40,2,2,2,2,1,612.76,unfamfemale21.jpg
13,2,41,2,1,1,1,1,681.08,unfammale21.jpg
13,2,42,2,2,1,2,1,565.5,capture005 copy.jpg
13,2,43,2,1,2,1,1,724.54,unfammale08.jpg
13,2,44,2,1,1,1,1,616.88,unfammale23.jpg
13,2,45,2,2,3,1,0,973.22,unfamfemale17.jpg
13,2,46,2,1,3,1,1,641.62,unfammale14.jpg
13,2,47,1,2,3,2,1,685.98,capture017 copy.jpg
13,2,48,2,2,2,2,1,532.86,unfamfemale10.jpg
14,2,1,1,1,1,1,1,715.79,unfammale08.jpg
14,2,2,2,2,2,2,1,722.93,capture005 copy.jpg
14,2,3,2,2,2,2,1,559.21,unfamfemale17.jpg
14,2,4,1,2,4,2,1,635.41,unfamfemale38.jpg
14,2,5,1,2,1,2,1,607.68,capture001 copy.jpg
14,2,6,1,2,3,2,1,620.01,capture002 copy.jpg
14,2,7,2,1,3,1,1,672.25,capture012 copy.jpg
14,2,8,1,2,2,2,1,428.47,unfamfemale39.jpg
14,2,9,2,1,3,1,1,480.74,unfammale16.jpg
14,2,10,2,1,4,1,1,805.02,capture013 copy.jpg
14,2,11,2,2,4,2,1,561.31,capture015 copy.jpg
14,2,12,1,1,2,1,1,573.64,unfammale25.jpg
14,2,13,2,1,1,1,1,513.85,unfammale12.jpg
14,2,14,1,1,4,1,1,654.14,unfammale18.jpg
14,2,15,1,1,2,1,1,546.37,unfammale19.jpg
14,2,16,1,2,1,2,1,414.46,unfamfemale26.jpg
14,2,17,2,2,1,2,1,506.93,unfamfemale01.jpg
14,2,18,1,1,2,1,1,527.17,unfammale23.jpg
14,2,19,1,1,4,1,1,899.45,unfammale38.jpg
14,2,20,1,1,1,1,1,607.77,unfammale39.jpg
14,2,21,1,1,3,1,1,684,unfammale14.jpg
14,2,22,2,2,4,2,1,840.29,unfamfemale21.jpg
14,2,23,2,1,2,1,1,764.52,capture011 copy.jpg
14,2,24,2,1,1,1,1,720.75,unfammale09.jpg
14,2,25,1,2,2,2,1,573.06,unfamfemale03.jpg
14,2,26,2,1,2,1,1,729.32,unfammale28.jpg
14,2,27,1,1,4,1,1,685.59,unfammale21.jpg
14,2,28,2,1,4,1,1,721.85,unfammale33.jpg
14,2,29,2,2,2,2,1,702.15,unfamfemale32.jpg
14,2,30,2,2,1,0,0,0,capture021 copy.jpg
14,2,31,2,1,3,1,1,686.41,unfammale35.jpg
14,2,32,2,1,4,1,1,570.94,capture016 copy.jpg
14,2,33,1,1,1,1,1,1511.24,capture010 copy.jpg
14,2,34,1,1,3,1,1,963.52,unfammale05.jpg
14,2,35,1,2,3,2,1,1047.71,unfamfemale05.jpg
14,2,36,2,2,4,2,1,859.97,unfamfemale37.jpg
14,2,37,2,2,1,2,1,648.25,unfamfemale40.jpg
14,2,38,1,2,4,2,1,740.49,capture017 copy.jpg
14,2,39,1,2,1,2,1,568.75,unfamfemale15.jpg
14,2,40,1,2,3,2,1,637.05,unfamfemale24.jpg
14,2,41,2,1,1,1,1,761.29,capture003 copy.jpg
14,2,42,2,2,3,2,1,701.63,unfamfemale04.jpg
14,2,43,1,2,2,2,1,737.85,unfamfemale06.jpg
14,2,44,2,1,2,1,1,694.15,capture020 copy.jpg
14,2,45,1,2,4,2,1,626.4,unfamfemale20.jpg
14,2,46,1,1,3,1,1,670.44,unfammale02.jpg
14,2,47,2,2,3,2,1,754.93,unfamfemale08.jpg
14,2,48,2,2,3,2,1,630.95,unfamfemale10.jpg
15,2,1,1,2,2,2,1,1071.04,capture015 copy.jpg
15,2,2,1,2,2,2,1,659.47,capture005 copy.jpg
15,2,3,2,2,3,2,1,895.84,unfamfemale24.jpg
15,2,4,1,1,1,1,1,676.19,capture012 copy.jpg
15,2,5,2,1,1,1,1,472.58,unfammale02.jpg
15,2,6,1,1,4,1,1,932.87,capture011 copy.jpg
15,2,7,2,1,3,1,1,1433.34,capture010 copy.jpg
15,2,8,1,2,3,2,1,821.4,capture021 copy.jpg
15,2,9,1,1,4,1,1,906.07,unfammale12.jpg
15,2,10,2,2,4,2,1,854.38,unfamfemale38.jpg
15,2,11,2,1,4,1,1,1098.77,unfammale39.jpg
15,2,12,2,1,2,1,1,1375.15,unfammale21.jpg
15,2,13,1,2,1,2,1,795.43,unfamfemale21.jpg
15,2,14,2,1,1,1,1,1127.87,unfammale19.jpg
15,2,15,2,2,3,2,1,908.22,unfamfemale06.jpg
15,2,16,1,1,2,1,1,744.62,unfammale33.jpg
15,2,17,2,2,1,2,1,828.99,unfamfemale26.jpg
15,2,18,1,1,2,1,1,737.32,capture016 copy.jpg
15,2,19,1,1,2,1,1,693.63,unfammale28.jpg
15,2,20,1,1,1,1,1,777.99,capture020 copy.jpg
15,2,21,2,2,3,2,1,782.45,unfamfemale05.jpg
15,2,22,1,2,4,2,1,946.78,unfamfemale17.jpg
15,2,23,2,1,4,1,1,814.98,unfammale14.jpg
15,2,24,2,2,4,2,1,755.5,capture001 copy.jpg
15,2,25,2,1,4,1,1,863.86,unfammale18.jpg
15,2,26,1,2,2,2,1,1036.28,unfamfemale01.jpg
15,2,27,1,2,3,2,1,1008.63,unfamfemale10.jpg
15,2,28,1,1,3,1,1,772.99,unfammale09.jpg
15,2,29,2,2,2,2,1,705.37,capture002 copy.jpg
15,2,30,2,2,1,2,1,773.73,capture017 copy.jpg
15,2,31,2,1,2,1,1,1410.13,unfammale38.jpg
15,2,32,2,2,1,2,1,1150.42,unfamfemale20.jpg
15,2,33,1,1,1,1,1,706.77,unfammale16.jpg
15,2,34,2,2,2,2,1,1143.17,unfamfemale39.jpg
15,2,35,2,1,3,1,1,939.56,unfammale25.jpg
