SID,Familiarity,RepTime,Trial,ImgCat,Resp,Corr,RT,ImgName
2,1,3,11,1,1,1,414.25,famous_male14.jpg
2,1,3,12,1,1,1,486.24,famous_male07.jpg
2,1,3,13,2,2,1,502.16,famous_female09.jpg
2,1,3,14,1,1,1,446.19,famous_male12.jpg
2,1,3,15,1,1,1,606.2,famous_male08.jpg
2,2,3,16,1,1,1,510.08,unknown_male14.jpg
2,2,3,17,2,2,1,462.11,unknown_female14.jpg
2,2,3,18,1,1,1,446.09,unknown_male18.jpg
2,2,3,19,2,2,1,358.15,unknown_female04.jpg
2,2,3,20,1,1,1,462.14,unknown_male17.jpg
2,1,3,21,2,2,1,446.1,famous_female13.jpg
2,2,3,22,1,1,1,374.1,unknown_male01.jpg
2,2,3,23,2,2,1,438.09,unknown_female12.jpg
2,1,3,24,1,1,1,446.05,famous_male15.jpg
2,2,3,25,1,1,1,438.06,unknown_male03.jpg
2,1,3,26,1,1,1,398.05,famous_male17.jpg
2,1,3,27,2,2,1,478.04,famous_female02.jpg
2,2,3,28,2,2,1,478,unknown_female07.jpg
2,2,3,29,2,2,1,430.01,unknown_female17.jpg
2,1,3,30,2,2,1,389.9,famous_female01.jpg
2,2,3,31,1,1,1,470,unknown_male19.jpg
2,2,3,32,1,1,1,405.98,unknown_male02.jpg
2,1,3,33,1,1,1,390.04,famous_male03.jpg
2,1,3,34,1,1,1,365.96,famous_male04.jpg
2,1,3,35,2,2,1,525.93,famous_female19.jpg
2,1,3,36,2,2,1,493.93,famous_female12.jpg
2,2,3,37,2,2,1,477.89,unknown_female11.jpg
2,1,3,38,2,2,1,477.9,famous_female06.jpg
2,2,3,39,1,1,1,549.93,unknown_male04.jpg
2,2,3,40,2,2,1,565.86,unknown_female20.jpg
2,2,4,1,1,1,1,478.74,unknown_male04.jpg
2,1,4,2,1,1,1,430.76,famous_male10.jpg
2,1,4,3,2,2,1,430.74,famous_female09.jpg
2,2,4,4,2,2,1,446.72,unknown_female03.jpg
2,1,4,5,2,2,1,422.69,famous_female06.jpg
2,2,4,6,2,2,1,334.69,unknown_female12.jpg
2,1,4,7,2,2,1,381.38,famous_female02.jpg
2,1,4,8,2,2,1,358.56,famous_female08.jpg
2,2,4,9,1,1,1,710.64,unknown_male18.jpg
2,1,4,10,1,1,1,454.64,famous_male16.jpg
2,2,4,11,1,1,1,422.63,unknown_male19.jpg
2,2,4,12,1,1,1,486.53,unknown_male03.jpg
2,2,4,13,2,2,1,502.49,unknown_female02.jpg
2,2,4,14,1,1,1,422.6,unknown_male07.jpg
2,1,4,15,1,1,1,414.59,famous_male14.jpg
2,1,4,16,2,2,1,446.56,famous_female13.jpg
2,1,4,17,1,1,1,397.25,famous_male08.jpg
2,1,4,18,2,2,1,582.54,famous_female12.jpg
2,1,4,19,1,1,1,382.52,famous_male07.jpg
2,2,4,20,2,2,1,398.51,unknown_female20.jpg
2,1,4,21,1,1,1,454.47,famous_male04.jpg
2,2,4,22,2,2,1,646.49,unknown_female11.jpg
2,2,4,23,1,1,1,558.46,unknown_male14.jpg
2,1,4,24,2,2,1,662.45,famous_female16.jpg
2,2,4,25,1,1,1,446.39,unknown_male17.jpg
2,2,4,26,1,1,1,398.42,unknown_male02.jpg
2,2,4,27,1,1,1,446.41,unknown_male01.jpg
2,2,4,28,2,2,1,726.4,unknown_female06.jpg
2,1,4,29,2,2,1,758.37,famous_female19.jpg
2,1,4,30,2,2,1,622.39,famous_female17.jpg
2,2,4,31,2,2,1,510.39,unknown_female04.jpg
2,2,4,32,2,2,1,510.34,unknown_female14.jpg
2,2,4,33,1,1,1,430.33,unknown_male08.jpg
2,1,4,34,1,1,1,510.32,famous_male15.jpg
2,1,4,35,1,1,1,478.3,famous_male17.jpg
2,1,4,36,1,1,1,806.29,famous_male03.jpg
2,2,4,37,2,2,1,454.27,unknown_female07.jpg
2,2,4,38,2,2,1,398.21,unknown_female17.jpg
2,1,4,39,2,2,1,350.22,famous_female01.jpg
2,1,4,40,1,1,1,406.11,famous_male12.jpg
2,1,5,1,2,2,1,431.84,famous_female08.jpg
2,2,5,2,2,2,1,551.83,unknown_female14.jpg
2,1,5,3,2,2,1,423.82,famous_female16.jpg
2,2,5,4,2,2,1,367.8,unknown_female03.jpg
