SID,Familiarity,Trial,Repetition,AscLoc,ScrResp,Corr,RT,Confident,ImgName
26,2,48,1,3,4,0,1885.9,1,nonwex2_12.png
27,2,1,1,1,1,1,3901.43,3,nonwin2_5.png
27,2,2,2,3,2,0,5853.44,1,nonwin2_6.png
27,2,3,1,2,2,1,1064.1,3,nonwin5.png
27,2,4,1,1,1,1,1194.78,3,nonwin8.png
27,2,5,2,2,2,1,1200.12,4,nonwex2_12.png
27,2,6,2,1,2,0,2176.1,3,nonwex2_8.png
27,2,7,2,2,1,0,2293.43,3,nonwex3.png
27,2,8,1,4,4,1,794.76,4,nonwex2_7.png
27,2,9,1,4,4,1,821.43,4,nonwin2_3.png
27,2,10,2,2,2,1,3906.78,2,nonwin9.png
27,2,11,2,2,2,1,1024.11,4,nonwin2_12.png
27,2,12,1,4,4,1,1930.73,4,nonwex1.png
27,2,13,2,3,3,1,2893.44,2,nonwex7.png
27,2,14,1,1,1,1,1024.11,4,nonwin2_2.png
27,2,15,2,4,4,1,1301.43,4,nonwex9.png
27,2,16,1,1,1,1,1160.09,3,nonwex12.png
27,2,17,1,3,3,1,1949.43,4,nonwex2_4.png
27,2,18,2,3,3,1,3565.45,3,nonwex2_1.png
27,2,19,2,4,4,1,973.45,4,nonwin11.png
27,2,20,1,2,2,1,2162.74,2,nonwex11.png
27,2,21,1,2,2,1,1226.76,2,nonwin2_1.png
27,2,22,2,3,1,0,2592.11,2,nonwin2_11.png
27,2,23,1,1,1,1,1306.76,4,nonwex2_10.png
27,2,24,2,3,3,1,1149.43,4,nonwex2_11.png
27,2,25,2,4,2,0,1242.77,2,nonwex8.png
27,2,26,2,1,2,0,1493.42,2,nonwex2_3.png
27,2,27,1,3,4,0,2802.76,4,nonwex4.png
27,2,28,1,2,1,0,2946.78,3,nonwex2_6.png
27,2,29,1,3,3,1,1194.76,3,nonwin2_10.png
27,2,30,1,4,2,0,1333.43,1,nonwin2_8.png
27,2,31,2,2,4,0,3514.76,1,nonwin2_7.png
27,2,32,2,1,1,1,1512.11,4,nonwex2_9.png
27,2,33,2,3,3,1,1253.39,4,nonwin6.png
27,2,34,1,4,4,1,1714.77,3,nonwin7.png
27,2,35,2,1,2,0,1869.45,2,nonwex2.png
27,2,36,2,2,2,1,1320.11,3,nonwex2_5.png
27,2,37,1,3,3,1,1026.76,4,nonwin2_9.png
27,2,38,2,1,4,0,2592.09,1,nonwin4.png
27,2,39,1,2,2,1,1501.43,3,nonwin3.png
27,2,40,2,4,4,1,1970.73,3,nonwin2.png
27,2,41,1,3,2,0,3741.41,3,nonwin2_4.png
27,2,42,1,4,4,1,1872.09,4,nonwex2_2.png
27,2,43,1,1,1,1,970.78,4,nonwin12.png
27,2,44,2,4,2,0,1130.74,2,nonwex10.png
27,2,45,2,4,1,0,1229.45,1,nonwin1.png
27,2,46,2,1,1,1,1032.12,3,nonwex5.png
27,2,47,1,2,2,1,1248.11,3,nonwin10.png
27,2,48,1,3,1,0,1418.76,3,nonwex6.png
28,2,1,1,1,3,0,67789.45,2,nonwex2_4.png
28,2,2,1,2,1,0,2309.42,3,nonwin11.png
28,2,3,2,3,3,1,3765.43,4,nonwin6.png
28,2,4,1,3,3,1,2290.77,4,nonwex9.png
28,2,5,2,2,2,1,3317.44,2,nonwin2.png
28,2,6,1,2,4,0,4357.43,2,nonwex2_12.png
28,2,7,2,3,3,1,8221.42,1,nonwex3.png
28,2,8,2,4,2,0,1968.11,4,nonwin2_8.png
28,2,9,2,1,1,1,2266.73,4,nonwex2_5.png
28,2,10,2,4,4,1,3906.75,3,nonwex2_7.png
28,2,11,1,2,1,0,9400.12,1,nonwin3.png
28,2,12,2,4,4,1,3053.44,4,nonwin2_4.png
28,2,13,2,2,2,1,1424.13,4,nonwex2_6.png
28,2,14,1,2,1,0,3610.76,3,nonwin2_9.png
28,2,15,1,3,3,1,2336.11,3,nonwex2_10.png
28,2,16,1,4,4,1,2146.78,1,nonwin5.png
28,2,17,2,2,1,0,3418.76,2,nonwex11.png
28,2,18,1,4,4,1,2205.43,4,nonwex10.png
28,2,19,2,4,4,1,5581.42,1,nonwex2.png
28,2,20,1,3,3,1,13978.77,1,nonwex1.png
28,2,21,2,3,3,1,1880.1,4,nonwin8.png
28,2,22,1,4,4,1,2696.1,3,nonwin2_10.png
28,2,23,1,1,2,0,4189.43,1,nonwin9.png
28,2,24,2,1,1,1,3744.12,4,nonwin2_7.png
28,2,25,1,3,3,1,2133.43,4,nonwex2_2.png
28,2,26,2,1,1,1,4197.46,3,nonwex4.png
28,2,27,2,2,2,1,1949.46,2,nonwex6.png
28,2,28,1,1,4,0,2381.46,3,nonwex12.png
28,2,29,2,4,1,0,3000.1,3,nonwex2_11.png
28,2,30,2,4,4,1,3986.78,1,nonwin2_11.png
28,2,31,1,3,3,1,5184.12,3,nonwex7.png
28,2,32,2,3,1,0,3301.42,3,nonwex2_8.png
28,2,33,2,3,3,1,3437.43,1,nonwin2_2.png
28,2,34,2,1,1,1,2720.11,1,nonwin7.png
28,2,35,2,1,2,0,3325.42,1,nonwin12.png
28,2,36,1,2,2,1,2786.77,3,nonwex5.png
28,2,37,1,3,3,1,2549.46,4,nonwin2_12.png
28,2,38,2,2,4,0,2237.45,3,nonwex2_9.png
28,2,39,1,4,4,1,2152.11,4,nonwin10.png
28,2,40,2,3,4,0,3114.77,1,nonwin2_1.png
28,2,41,1,1,1,1,1466.76,4,nonwin2_3.png
28,2,42,1,2,2,1,2634.79,2,nonwin2_5.png
28,2,43,1,1,3,0,2642.79,3,nonwin4.png
28,2,44,2,2,4,0,6002.8,1,nonwex8.png
28,2,45,1,4,1,0,1402.8,3,nonwin2_6.png
28,2,46,1,1,1,1,2088.13,2,nonwex2_3.png
28,2,47,2,1,3,0,8621.44,1,nonwin1.png
28,2,48,1,4,4,1,2149.47,4,nonwex2_1.png
29,2,1,1,3,3,1,29320.71,3,nonwex6.png
29,2,2,1,1,1,1,1808.7,4,nonwex2_11.png
29,2,3,2,1,4,0,3072.96,1,nonwin2_9.png
29,2,4,2,1,2,0,1399.06,3,nonwex7.png
29,2,5,2,3,3,1,3350.05,1,nonwin2_5.png
29,2,6,2,4,4,1,1717.72,3,nonwin2_12.png
29,2,7,2,3,3,1,1801.95,4,nonwin2_6.png
29,2,8,2,4,2,0,2787.55,3,nonwex2_2.png
29,2,9,1,3,1,0,1104.32,4,nonwex2_9.png
29,2,10,2,2,1,0,3028.14,2,nonwex10.png
29,2,11,1,2,2,1,1531.47,4,nonwin2.png
29,2,12,1,2,3,0,2212.84,4,nonwin6.png
29,2,13,1,4,4,1,1065.27,4,nonwin2_8.png
29,2,14,1,1,3,0,3010.32,3,nonwex11.png
29,2,15,2,3,2,0,1383.11,4,nonwex2_3.png
29,2,16,2,2,2,1,944.35,4,nonwin9.png
29,2,17,2,2,3,0,2385.33,1,nonwex2_10.png
29,2,18,2,4,4,1,1149.69,3,nonwex2_12.png
29,2,19,1,2,2,1,1687.08,4,nonwin8.png
29,2,20,1,1,1,1,2149.83,4,nonwex8.png
29,2,21,1,4,4,1,1015.34,4,nonwin2_2.png
29,2,22,1,2,2,1,3133.57,2,nonwex2_6.png
29,2,23,1,3,2,0,3394.31,4,nonwex3.png
29,2,24,2,1,3,0,1879.18,2,nonwin2_3.png
29,2,25,1,1,1,1,1667.25,1,nonwex2_5.png
29,2,26,1,4,4,1,914.06,4,nonwin2_7.png
29,2,27,2,4,2,0,2040.44,2,nonwex5.png
29,2,28,1,4,2,0,3233.96,2,nonwin12.png
29,2,29,2,4,1,0,2449.66,1,nonwex1.png
29,2,30,2,3,3,1,1819.29,3,nonwin11.png
29,2,31,1,3,3,1,1066.07,4,nonwex4.png
29,2,32,2,4,2,0,3048.39,2,nonwin5.png
29,2,33,2,2,2,1,1533.17,4,nonwin2_10.png
29,2,34,2,2,4,0,1736.96,2,nonwex12.png
29,2,35,1,4,2,0,1447.82,3,nonwin1.png
29,2,36,1,4,3,0,1214.43,4,nonwex2_8.png
29,2,37,2,2,2,1,2868.86,4,nonwex2_1.png
29,2,38,2,1,1,1,1310.54,1,nonwin4.png
29,2,39,1,2,2,1,1007.93,4,nonwex2.png
29,2,40,1,2,3,0,1960.8,2,nonwin7.png
29,2,41,2,3,3,1,967.8,4,nonwex2_4.png
29,2,42,1,1,1,1,1235.5,4,nonwin2_1.png
29,2,43,2,1,3,0,1556.53,2,nonwin3.png
29,2,44,2,1,2,0,1637.79,1,nonwex9.png
29,2,45,1,3,3,1,2439.06,3,nonwin2_4.png
29,2,46,1,1,2,0,891.51,4,nonwex2_7.png
29,2,47,2,3,3,1,3759.21,3,nonwin10.png
29,2,48,1,3,3,1,1766.85,4,nonwin2_11.png
30,2,1,1,3,1,0,2486.38,2,nonwin5.png
30,2,2,2,4,3,0,3021.12,4,nonwex3.png
30,2,3,1,3,3,1,3330.25,4,nonwex7.png
30,2,4,2,1,1,1,4907.09,2,nonwin1.png
30,2,5,1,1,2,0,3811.86,2,nonwex9.png
30,2,6,2,2,1,0,6977.23,2,nonwex2_11.png
30,2,7,1,4,4,1,2528.13,4,nonwex12.png
30,2,8,2,1,3,0,2258.12,4,nonwex2_6.png
30,2,9,2,1,1,1,2534.57,3,nonwin7.png
30,2,10,1,2,2,1,4426.86,2,nonwin2_5.png
30,2,11,2,2,2,1,2054.04,2,nonwex2.png
30,2,12,1,2,2,1,997.7,4,nonwin10.png
30,2,13,1,1,3,0,6129.3,3,nonwex2_10.png
30,2,14,1,2,2,1,5237.23,2,nonwex10.png
30,2,15,2,2,2,1,4560.32,1,nonwin8.png
30,2,16,1,3,3,1,2162.83,4,nonwin2_12.png
30,2,17,2,1,4,0,2159.38,1,nonwex2_9.png
30,2,18,2,3,4,0,1328.78,1,nonwex11.png
30,2,19,2,4,3,0,3647.5,4,nonwex2_5.png
30,2,20,2,3,3,1,1321.76,4,nonwin2_8.png
30,2,21,2,3,3,1,1458.93,4,nonwin2_11.png
30,2,22,2,2,1,0,3774.82,1,nonwex2_8.png
30,2,23,1,1,3,0,3249.36,4,nonwex1.png
30,2,24,2,4,2,0,7016.81,1,nonwin12.png
30,2,25,1,4,4,1,5703.17,1,nonwin4.png
30,2,26,2,3,3,1,5407.88,4,nonwin6.png
30,2,27,2,3,3,1,1029.44,4,nonwin2_7.png
30,2,28,1,3,4,0,4353.06,2,nonwin11.png
30,2,29,1,3,3,1,3081.45,4,nonwin2_9.png
30,2,30,1,4,1,0,5217.09,1,nonwex5.png
30,2,31,2,3,3,1,2353.49,4,nonwin2_4.png
30,2,32,1,4,4,1,2157.76,4,nonwin2_6.png
30,2,33,1,1,4,0,1204.84,4,nonwex2_2.png
30,2,34,1,3,2,0,1544.61,3,nonwin2_10.png
30,2,35,1,4,1,0,2447.25,4,nonwex2_4.png
30,2,36,2,1,2,0,11515.7,1,nonwex8.png
30,2,37,2,4,1,0,1943.05,2,nonwex2_7.png
30,2,38,1,1,2,0,2056.85,3,nonwex2_12.png
30,2,39,2,2,2,1,10096.51,3,nonwex4.png
30,2,40,1,2,4,0,4310.22,2,nonwin2_3.png
30,2,41,1,4,4,1,1070.34,3,nonwin3.png
30,2,42,2,2,1,0,1255.37,4,nonwex6.png
30,2,43,2,4,2,0,6198.93,1,nonwin2.png
30,2,44,2,1,3,0,11315.1,1,nonwin2_2.png
30,2,45,1,2,3,0,1793.08,1,nonwex2_3.png
30,2,46,1,2,2,1,12320.12,1,nonwin9.png
30,2,47,2,4,3,0,1577.11,3,nonwin2_1.png
30,2,48,1,1,1,1,8856.01,1,nonwex2_1.png
