SID,Trial,Familiarity,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
12,4,2,1,3,3,1,17087.97,2,unknown_female12.jpg
12,5,2,2,4,1,0,4940,2,unknown_male06.jpg
12,6,1,1,4,4,1,28802.39,2,famous_female03.jpg
12,7,2,1,2,3,0,4937.9,2,unknown_male02.jpg
12,8,2,2,2,1,0,14842.17,1,unknown_male20.jpg
12,9,2,2,1,3,0,12573.29,1,unknown_female10.jpg
12,10,1,1,4,2,0,9912.53,1,famous_male06.jpg
12,11,2,2,4,3,0,21214.12,1,unknown_female09.jpg
12,12,1,2,4,4,1,16317.86,3,famous_female12.jpg
12,13,1,2,4,1,0,10626.44,2,famous_female07.jpg
12,14,2,1,2,3,0,5774.53,3,unknown_female13.jpg
12,15,1,1,3,3,1,5041.87,3,famous_female09.jpg
12,16,1,1,3,3,1,4964.36,4,famous_male05.jpg
12,17,2,1,2,2,1,2349.42,4,unknown_male16.jpg
12,18,1,2,1,1,1,5892.72,2,famous_female18.jpg
12,19,1,2,3,3,1,6636.25,3,famous_male01.jpg
12,20,2,2,4,4,1,3636.11,4,unknown_female02.jpg
12,21,1,1,2,2,1,8713.98,2,famous_female20.jpg
12,22,1,2,1,1,1,1852.06,4,famous_male18.jpg
12,23,1,1,3,3,1,3633.32,4,famous_male19.jpg
12,24,2,1,4,4,1,1100.91,4,unknown_male12.jpg
12,25,1,2,3,3,1,1177.06,4,famous_male17.jpg
12,26,1,2,3,3,1,5030.32,4,famous_female13.jpg
12,27,1,1,4,3,0,1608.21,3,famous_female05.jpg
12,28,2,1,2,2,1,4617.59,2,unknown_male07.jpg
12,29,1,2,2,1,0,12618.63,1,famous_male13.jpg
12,30,1,2,4,2,0,9437.23,1,famous_male14.jpg
12,31,1,2,3,3,1,3824.56,1,famous_female10.jpg
12,32,1,2,1,1,1,4255.43,3,famous_male07.jpg
12,33,1,1,3,4,0,6459.5,3,famous_female01.jpg
12,34,2,1,3,3,1,1884.05,4,unknown_male08.jpg
12,35,1,1,2,2,1,7722.52,3,famous_male08.jpg
12,36,2,2,3,1,0,5930.77,2,unknown_male10.jpg
12,37,2,2,1,2,0,7931.34,2,unknown_female08.jpg
12,38,2,1,4,4,1,12676.79,2,unknown_female15.jpg
12,39,1,2,2,3,0,14243.25,2,famous_male04.jpg
12,40,2,1,4,2,0,12582.33,1,unknown_female16.jpg
12,41,1,1,2,1,0,4782.19,1,famous_male16.jpg
12,42,1,1,4,4,1,1628.56,3,famous_female04.jpg
12,43,2,2,1,1,1,2017.8,2,unknown_male18.jpg
12,44,1,1,4,4,1,1719.53,4,famous_male11.jpg
12,45,2,2,3,1,0,3651.41,3,unknown_male13.jpg
12,46,2,1,4,3,0,4786.55,2,unknown_female05.jpg
12,47,1,2,2,2,1,6584.87,3,famous_male12.jpg
12,48,1,1,2,4,0,6287.49,4,famous_male15.jpg
12,49,1,1,1,1,1,1106.83,4,famous_female16.jpg
12,50,1,2,3,3,1,2796.98,4,famous_male09.jpg
12,51,2,2,3,1,0,7298.71,2,unknown_female04.jpg
12,52,2,1,1,1,1,4946.57,2,unknown_male03.jpg
12,53,2,2,3,2,0,2989.15,2,unknown_female03.jpg
12,54,1,2,1,1,1,934.21,4,famous_female17.jpg
12,55,1,1,3,3,1,7140.3,2,famous_male20.jpg
12,56,1,1,1,1,1,4967.05,2,famous_male10.jpg
12,57,2,2,3,1,0,3526.16,2,unknown_male19.jpg
12,58,2,1,3,1,0,3484.8,2,unknown_male17.jpg
12,59,1,1,2,2,1,3419.24,2,famous_female19.jpg
12,60,1,1,1,1,1,5564.49,3,famous_male03.jpg
12,61,2,2,4,4,1,2231.74,4,unknown_male14.jpg
12,62,2,1,2,2,1,1068.02,4,unknown_female20.jpg
12,63,2,1,1,3,0,5308.98,2,unknown_male15.jpg
12,64,2,2,2,2,1,2592.87,3,unknown_male11.jpg
12,65,2,2,2,1,0,4657.87,2,unknown_male05.jpg
12,66,2,1,3,2,0,5708.26,2,unknown_female14.jpg
12,67,1,1,1,1,1,1341.77,4,famous_female14.jpg
12,68,1,1,1,3,0,3317.17,2,famous_female08.jpg
12,69,1,2,2,4,0,9648.56,1,famous_female06.jpg
12,70,2,2,1,2,0,4564.54,2,unknown_female07.jpg
12,71,2,2,1,1,1,5235.51,1,unknown_male04.jpg
12,72,2,2,2,2,1,3369.11,2,unknown_female17.jpg
12,73,2,1,3,3,1,6149.85,2,unknown_male01.jpg
12,74,1,2,4,4,1,3375.78,4,famous_female02.jpg
12,75,2,1,1,1,1,5268.57,2,unknown_female01.jpg
12,76,2,1,4,2,0,2144.01,2,unknown_male09.jpg
12,77,1,2,2,2,1,1040.26,4,famous_female11.jpg
12,78,2,2,4,4,1,1991.79,4,unknown_female18.jpg
12,79,2,1,1,1,1,1194.78,4,unknown_female06.jpg
12,80,2,1,1,2,0,5886.47,3,unknown_female19.jpg
13,1,1,1,4,4,1,7124.12,2,famous_female04.jpg
13,2,1,2,1,4,0,9722.05,2,famous_male12.jpg
13,3,2,1,2,4,0,6349.59,2,unknown_female03.jpg
13,4,2,2,1,1,1,2747.59,4,unknown_male15.jpg
13,5,1,2,2,2,1,1991.65,4,famous_male05.jpg
13,6,2,1,2,2,1,4622.91,2,unknown_male18.jpg
13,7,2,1,1,1,1,1576.23,4,unknown_male07.jpg
13,8,2,1,1,1,1,8615.12,1,unknown_female02.jpg
13,9,1,1,1,1,1,1921.64,4,famous_female16.jpg
13,10,2,2,4,3,0,5449.23,2,unknown_female15.jpg
13,11,2,2,4,4,1,4646.45,2,unknown_female10.jpg
13,12,1,2,1,4,0,4778.59,1,famous_female01.jpg
13,13,1,2,3,3,1,1546.07,4,famous_female19.jpg
13,14,1,2,2,2,1,2960.71,2,famous_male15.jpg
13,15,2,1,3,3,1,1712.46,3,unknown_male12.jpg
13,16,1,2,3,3,1,2130.18,3,famous_male18.jpg
13,17,2,1,3,3,1,1567.12,2,unknown_female12.jpg
13,18,1,2,4,4,1,6585.44,2,famous_male02.jpg
13,19,1,2,1,1,1,2241.82,3,famous_female15.jpg
13,20,2,2,3,4,0,2790.92,2,unknown_female16.jpg
13,21,1,1,2,2,1,1187.18,4,famous_male04.jpg
13,22,2,1,4,2,0,3505.44,2,unknown_male20.jpg
13,23,1,1,3,3,1,1761.32,4,famous_female05.jpg
13,24,2,1,1,1,1,1845.23,4,unknown_female17.jpg
13,25,2,1,4,2,0,3404.75,1,unknown_female18.jpg
13,26,1,2,2,3,0,3892.8,2,famous_female02.jpg
13,27,2,1,4,3,0,4509.64,1,unknown_female19.jpg
13,28,1,1,1,1,1,1239.18,4,famous_female17.jpg
13,29,2,1,2,1,0,2356.22,2,unknown_female14.jpg
13,30,1,1,3,3,1,2366.5,2,famous_female20.jpg
13,31,1,2,1,4,0,3299.55,1,famous_female09.jpg
13,32,2,2,1,2,0,3381.98,1,unknown_male11.jpg
13,33,1,1,2,2,1,1981.29,1,famous_female18.jpg
13,34,1,1,4,3,0,1399.28,3,famous_female10.jpg
13,35,2,1,4,1,0,3672.27,2,unknown_female09.jpg
13,36,2,2,2,4,0,2372.41,1,unknown_male01.jpg
13,37,1,1,1,2,0,2953.21,2,famous_male20.jpg
13,38,2,2,2,2,1,2052.75,3,unknown_male17.jpg
13,39,1,1,3,3,1,1799.84,4,famous_male07.jpg
13,40,1,1,2,4,0,2073.23,3,famous_male09.jpg
13,41,1,2,4,3,0,3073.27,2,famous_female12.jpg
13,42,2,1,3,3,1,2210.54,2,unknown_male04.jpg
13,43,2,2,3,1,0,3116.43,1,unknown_male08.jpg
13,44,2,2,1,1,1,1405.19,2,unknown_female04.jpg
13,45,1,2,3,3,1,7526.67,4,famous_male17.jpg
13,46,2,2,2,4,0,1670.81,1,unknown_female07.jpg
13,47,1,2,1,1,1,1487.31,4,famous_male03.jpg
13,48,2,2,2,1,0,2563.94,1,unknown_male19.jpg
13,49,2,2,4,2,0,2118.96,1,unknown_female05.jpg
13,50,2,2,1,2,0,2075.37,1,unknown_female11.jpg
13,51,1,2,2,2,1,1246.21,4,famous_female06.jpg
13,52,2,2,4,4,1,2117.4,2,unknown_male14.jpg
13,53,1,1,4,4,1,2125.33,3,famous_male11.jpg
13,54,2,1,1,3,0,4801.23,1,unknown_male16.jpg
13,55,2,2,4,3,0,2284.8,1,unknown_male09.jpg
13,56,2,1,2,3,0,2149.38,1,unknown_male13.jpg
13,57,2,1,2,3,0,2439.76,1,unknown_male02.jpg
13,58,2,2,2,3,0,2348.57,1,unknown_female08.jpg
13,59,2,2,1,3,0,2821.09,2,unknown_female20.jpg
13,60,2,1,3,2,0,2034.85,2,unknown_male03.jpg
13,61,1,1,3,3,1,4042.12,2,famous_male01.jpg
13,62,1,2,4,3,0,1175.54,2,famous_female14.jpg
13,63,2,2,3,4,0,1792.99,1,unknown_male05.jpg
13,64,1,1,2,2,1,1250.34,4,famous_male14.jpg
13,65,1,2,4,4,1,2326.97,3,famous_male10.jpg
13,66,1,1,3,4,0,2479.27,2,famous_male16.jpg
13,67,2,2,3,1,0,1489.26,1,unknown_female13.jpg
13,68,1,1,4,4,1,1451.81,3,famous_female13.jpg
13,69,2,2,3,1,0,3015.64,2,unknown_male06.jpg
13,70,1,2,4,4,1,3439.52,2,famous_female08.jpg
13,71,2,1,4,3,0,1751.18,2,unknown_male10.jpg
13,72,1,2,3,2,0,5437.75,1,famous_male13.jpg
13,73,2,1,3,4,0,2020.16,1,unknown_female06.jpg
13,74,1,2,2,4,0,7372.6,2,famous_male08.jpg
13,75,1,1,2,4,0,5100.01,1,famous_female07.jpg
13,76,1,2,3,3,1,1001.44,4,famous_female03.jpg
13,77,1,1,1,1,1,1252.07,3,famous_female11.jpg
13,78,1,1,4,4,1,1153.85,4,famous_male06.jpg
13,79,1,1,1,1,1,1085.5,3,famous_male19.jpg
13,80,2,1,1,1,1,1819.33,3,unknown_female01.jpg
14,1,2,2,2,1,0,10125.14,2,unknown_female05.jpg
14,2,1,1,3,2,0,3719.05,4,famous_female11.jpg
14,3,1,1,3,3,1,3322.29,3,famous_male15.jpg
14,4,2,2,3,4,0,12198.14,2,unknown_female20.jpg
14,5,2,1,2,1,0,9644.07,2,unknown_male15.jpg
14,6,2,1,3,2,0,7173.47,2,unknown_female16.jpg
14,7,2,2,4,1,0,9077.53,1,unknown_female12.jpg
14,8,1,2,2,3,0,7323.39,3,famous_male14.jpg
14,9,2,1,3,4,0,7276.56,3,unknown_female03.jpg
14,10,1,1,4,2,0,15202.9,2,famous_female07.jpg
14,11,1,2,3,1,0,4999.81,1,famous_male09.jpg
14,12,1,2,2,3,0,10107.02,1,famous_female02.jpg
14,13,2,2,1,1,1,7317.4,1,unknown_male17.jpg
14,14,1,2,4,4,1,2502.42,4,famous_female12.jpg
14,15,2,2,4,2,0,7406.48,1,unknown_female01.jpg
14,16,1,1,2,3,0,5371.54,2,famous_female09.jpg
14,17,1,2,3,3,1,3625.78,3,famous_female01.jpg
14,18,2,1,2,4,0,13055.08,2,unknown_female15.jpg
14,19,2,1,2,3,0,12533.7,1,unknown_male04.jpg
14,20,1,2,2,2,1,8496.31,1,famous_female20.jpg
14,21,1,2,1,1,1,2904.62,3,famous_male13.jpg
14,22,1,1,4,1,0,3145.44,3,famous_female05.jpg
14,23,2,2,2,1,0,5874.86,1,unknown_male01.jpg
14,24,2,1,4,2,0,2648.31,1,unknown_male06.jpg
14,25,2,1,1,1,1,3793.78,1,unknown_male16.jpg
14,26,2,2,4,1,0,10049.1,1,unknown_male10.jpg
14,27,2,2,1,2,0,2063.7,1,unknown_female04.jpg
14,28,2,2,3,2,0,2363.95,1,unknown_female18.jpg
14,29,2,2,4,1,0,3661.16,1,unknown_male19.jpg
14,30,2,1,3,2,0,4094.22,2,unknown_male14.jpg
14,31,1,2,3,4,0,10819.05,3,famous_male12.jpg
14,32,1,2,1,3,0,3009.61,3,famous_male05.jpg
14,33,1,1,2,2,1,3588.44,4,famous_male02.jpg
14,34,1,1,4,1,0,2043.98,3,famous_male06.jpg
14,35,1,1,1,3,0,1584.47,2,famous_male16.jpg
14,36,1,1,4,1,0,1352.97,2,famous_male18.jpg
14,37,2,2,2,3,0,12473.32,1,unknown_female07.jpg
14,38,2,1,4,1,0,1360.85,2,unknown_male13.jpg
14,39,1,1,1,2,0,1644.12,2,famous_female15.jpg
14,40,1,2,4,1,0,1140.39,1,famous_male04.jpg
14,41,1,1,1,2,0,1948.54,1,famous_female13.jpg
14,42,2,2,1,1,1,908.9,1,unknown_female13.jpg
14,43,2,1,2,2,1,6565.08,2,unknown_male18.jpg
14,44,1,2,4,1,0,1783.6,2,famous_male01.jpg
14,45,1,2,1,2,0,1406.86,1,famous_female03.jpg
14,46,1,2,2,3,0,1009.67,2,famous_male03.jpg
14,47,2,2,2,1,0,1061.63,1,unknown_male02.jpg
14,48,2,2,3,1,0,11067.7,1,unknown_male11.jpg
14,49,2,1,4,2,0,1437.03,1,unknown_female02.jpg
14,50,2,1,3,1,0,1397.82,1,unknown_male09.jpg
14,51,1,1,2,3,0,1636.84,1,famous_male20.jpg
14,52,2,1,3,1,0,3175.06,1,unknown_male03.jpg
14,53,1,1,4,2,0,1052.93,1,famous_female14.jpg
14,54,1,1,1,1,1,3223.15,1,famous_male11.jpg
14,55,2,2,4,1,0,1266.7,1,unknown_female11.jpg
14,56,2,2,3,1,0,937.35,1,unknown_male05.jpg
14,57,2,1,4,1,0,1254.16,1,unknown_female17.jpg
14,58,2,1,1,2,0,3553.85,2,unknown_female19.jpg
14,59,2,2,1,1,1,1453.32,1,unknown_female09.jpg
14,60,1,1,3,3,1,1738.64,1,famous_female04.jpg
14,61,1,2,1,4,0,3261.58,2,famous_female16.jpg
14,62,1,2,3,2,0,3225.81,1,famous_male10.jpg
14,63,1,1,3,2,0,3764.7,1,famous_male08.jpg
14,64,2,1,1,2,0,1538.18,1,unknown_male20.jpg
14,65,1,2,2,3,0,2177.9,1,famous_male07.jpg
14,66,2,1,1,4,0,1559.95,1,unknown_female10.jpg
14,67,2,1,4,2,0,3200.77,3,unknown_female06.jpg
14,68,1,1,2,3,0,2155.28,3,famous_female06.jpg
14,69,2,2,1,1,1,2010.81,1,unknown_male07.jpg
14,70,2,2,3,3,1,5899.12,1,unknown_male08.jpg
14,71,2,1,1,1,1,3265.25,1,unknown_female14.jpg
14,72,1,2,4,1,0,784.98,1,famous_female19.jpg
14,73,1,1,3,2,0,1504.24,1,famous_male17.jpg
14,74,1,2,3,1,0,1911.23,1,famous_female17.jpg
14,75,1,1,1,3,0,1889.29,2,famous_female08.jpg
14,76,2,1,2,1,0,35065.6,1,unknown_female08.jpg
14,77,2,2,2,2,1,987.07,1,unknown_male12.jpg
14,78,1,1,2,3,0,1694.33,2,famous_male19.jpg
14,79,1,2,4,1,0,1629.77,1,famous_female18.jpg
14,80,1,2,1,1,1,4565.05,4,famous_female10.jpg
15,1,1,1,1,1,1,3593.26,4,famous_male11.jpg
15,2,2,2,4,4,1,3895.03,3,unknown_male03.jpg
15,3,1,1,1,1,1,1213.52,4,famous_female07.jpg
15,4,1,2,4,4,1,1613.98,4,famous_female06.jpg
15,5,1,1,3,3,1,3723.39,2,famous_male04.jpg
15,6,1,2,3,3,1,1407.13,4,famous_male13.jpg
15,7,1,2,3,3,1,780.93,4,famous_female15.jpg
15,8,2,2,4,1,0,1809.33,3,unknown_female06.jpg
15,9,2,2,3,3,1,7277.01,2,unknown_male14.jpg
15,10,2,2,4,4,1,2498.04,2,unknown_male05.jpg
15,11,2,2,3,3,1,1309.23,3,unknown_male19.jpg
15,12,1,2,1,1,1,1019.99,4,famous_female11.jpg
15,13,1,1,1,1,1,2363.86,3,famous_female04.jpg
15,14,2,2,3,1,0,12149.79,2,unknown_female14.jpg
15,15,1,1,2,2,1,6454.23,2,famous_male10.jpg
15,16,2,1,1,1,1,1168.85,4,unknown_male10.jpg
15,17,2,1,3,3,1,1452.1,4,unknown_male20.jpg
15,18,2,1,4,3,0,2867.14,2,unknown_female13.jpg
15,19,1,1,2,2,1,2795.89,4,famous_male16.jpg
15,20,2,2,1,4,0,4643.01,2,unknown_male16.jpg
15,21,2,1,4,1,0,13301.12,2,unknown_female11.jpg
15,22,1,2,3,3,1,3514.64,3,famous_female03.jpg
15,23,2,2,2,2,1,3031.13,3,unknown_female18.jpg
15,24,2,1,4,4,1,7174.72,1,unknown_male12.jpg
15,25,1,2,4,4,1,4048.68,4,famous_male02.jpg
15,26,1,1,3,3,1,1777.33,2,famous_male07.jpg
15,27,2,2,2,2,1,2165.45,4,unknown_male11.jpg
15,28,2,2,1,1,1,8655.54,1,unknown_female10.jpg
15,29,1,1,4,1,0,3265.5,3,famous_female10.jpg
15,30,1,1,4,4,1,2273.38,4,famous_male15.jpg
15,31,2,1,3,3,1,3948.53,2,unknown_male18.jpg
15,32,2,2,3,2,0,5881.62,3,unknown_female12.jpg
15,33,2,2,2,2,1,1242.8,4,unknown_male01.jpg
15,34,1,1,3,1,0,1257.29,4,famous_female05.jpg
15,35,1,2,4,1,0,6323.14,2,famous_female01.jpg
15,36,2,2,3,4,0,2790.53,2,unknown_male07.jpg
15,37,1,1,4,4,1,3429.22,2,famous_male17.jpg
15,38,2,2,1,1,1,3094.49,2,unknown_female19.jpg
15,39,2,2,4,4,1,8713.96,3,unknown_female02.jpg
15,40,1,1,4,1,0,1167.76,4,famous_female18.jpg
15,41,1,2,4,4,1,2013.57,4,famous_male12.jpg
15,42,1,2,3,3,1,1136.17,4,famous_male03.jpg
15,43,2,1,2,2,1,3544.72,2,unknown_male15.jpg
15,44,2,1,2,3,0,3719.25,1,unknown_male13.jpg
15,45,1,2,1,1,1,1291.66,4,famous_female14.jpg
15,46,1,1,3,3,1,1037.97,4,famous_female16.jpg
15,47,2,1,4,2,0,8816.98,2,unknown_female03.jpg
15,48,1,1,1,3,0,1343.16,1,famous_male20.jpg
15,49,1,1,4,3,0,4176.85,2,famous_female19.jpg
15,50,1,2,3,3,1,1171.45,4,famous_male18.jpg
15,51,1,2,2,2,1,7627.18,2,famous_male14.jpg
15,52,2,2,2,4,0,2138.57,2,unknown_male09.jpg
15,53,2,1,4,4,1,1513.85,3,unknown_male06.jpg
15,54,2,2,4,1,0,6939.69,2,unknown_female01.jpg
15,55,1,2,4,2,0,2459.3,3,famous_female08.jpg
15,56,2,1,2,2,1,3295.39,2,unknown_female20.jpg
15,57,2,1,2,4,0,1118.03,3,unknown_male04.jpg
15,58,1,2,1,1,1,806.22,4,famous_male19.jpg
15,59,2,1,1,3,0,19489.56,2,unknown_female16.jpg
15,60,1,2,1,1,1,3040.76,2,famous_female20.jpg
15,61,1,1,1,1,1,2993.13,4,famous_female09.jpg
15,62,2,2,1,1,1,1540.11,3,unknown_female04.jpg
15,63,1,2,2,2,1,2027.4,2,famous_female02.jpg
15,64,1,2,2,2,1,1322.22,4,famous_male01.jpg
15,65,1,2,2,2,1,889.94,4,famous_male05.jpg
15,66,2,1,3,1,0,2402.87,3,unknown_female17.jpg
15,67,1,1,2,2,1,3959.57,2,famous_male09.jpg
15,68,2,1,1,1,1,20552.15,2,unknown_female05.jpg
15,69,2,1,3,3,1,1906.75,4,unknown_male17.jpg
15,70,2,2,1,3,0,7069.6,2,unknown_male02.jpg
15,71,2,2,2,1,0,6552.87,2,unknown_female08.jpg
15,72,1,1,2,3,0,5323.92,2,famous_female17.jpg
15,73,2,1,1,1,1,3714.85,3,unknown_female09.jpg
15,74,1,1,3,3,1,1109.61,4,famous_male08.jpg
15,75,2,1,1,3,0,1022.77,3,unknown_male08.jpg
15,76,1,2,2,2,1,1295.37,4,famous_female12.jpg
15,77,1,2,1,1,1,4495.57,3,famous_male06.jpg
15,78,2,1,3,3,1,2848.77,3,unknown_female15.jpg
15,79,1,1,2,2,1,986.82,4,famous_female13.jpg
15,80,2,1,2,1,0,2297.02,3,unknown_female07.jpg
16,1,1,1,2,2,1,3165.93,4,famous_female03.jpg
16,2,1,1,1,1,1,5202.38,3,famous_female11.jpg
16,3,1,2,2,3,0,7253.74,1,famous_male08.jpg
16,4,1,2,3,1,0,9337.7,2,famous_male06.jpg
16,5,2,2,3,4,0,6942.28,3,unknown_female20.jpg
16,6,2,1,4,4,1,2068.81,4,unknown_male19.jpg
16,7,1,1,3,3,1,13322.93,2,famous_male02.jpg
16,8,1,2,3,3,1,2329.57,4,famous_male01.jpg
16,9,1,1,2,2,1,8558.42,2,famous_male16.jpg
16,10,1,2,2,1,0,14701.71,1,famous_male14.jpg
16,11,1,1,2,3,0,4695.85,4,famous_male11.jpg
16,12,1,1,4,2,0,3449.29,4,famous_male12.jpg
16,13,1,2,2,2,1,2588.5,4,famous_male03.jpg
16,14,1,1,3,4,0,13893.43,2,famous_male18.jpg
16,15,2,1,3,3,1,5476.56,4,unknown_female16.jpg
16,16,2,1,2,2,1,4490.07,4,unknown_male01.jpg
16,17,1,1,1,1,1,7066.31,2,famous_male19.jpg
16,18,2,2,1,3,0,11386.32,1,unknown_female05.jpg
16,19,2,2,2,2,1,2546.15,4,unknown_male09.jpg
16,20,2,1,2,2,1,4121.73,4,unknown_female03.jpg
16,21,2,2,2,1,0,13553.69,2,unknown_male02.jpg
16,22,2,1,4,3,0,8083.06,2,unknown_female19.jpg
16,23,2,2,4,4,1,3234.14,4,unknown_female18.jpg
16,24,1,1,4,1,0,14901.79,1,famous_female18.jpg
16,25,1,2,2,3,0,4447.34,3,famous_female14.jpg
16,26,1,2,1,1,1,3456.92,4,famous_female02.jpg
16,27,2,1,1,1,1,9033.3,3,unknown_male13.jpg
16,28,2,1,3,3,1,3952.89,4,unknown_male14.jpg
16,29,2,1,4,2,0,5575.17,2,unknown_female01.jpg
16,30,1,2,1,1,1,2665.12,4,famous_female10.jpg
16,31,2,1,3,4,0,4187.12,2,unknown_male08.jpg
16,32,1,1,4,2,0,8373.46,2,famous_female20.jpg
16,33,2,2,4,4,1,10798.3,1,unknown_male12.jpg
16,34,1,2,4,4,1,2159.54,4,famous_female06.jpg
16,35,1,2,3,3,1,2326.8,4,famous_male04.jpg
16,36,1,2,4,4,1,3658.58,4,famous_male20.jpg
16,37,2,1,3,1,0,3679.06,2,unknown_male03.jpg
16,38,2,2,3,1,0,12565.39,1,unknown_male17.jpg
16,39,2,2,2,2,1,4342.6,2,unknown_female11.jpg
16,40,1,1,1,1,1,2792.87,4,famous_female04.jpg
16,41,2,1,2,2,1,2851.18,4,unknown_male11.jpg
16,42,1,1,2,4,0,13973.44,2,famous_male15.jpg
16,43,1,1,3,3,1,2260.71,4,famous_female01.jpg
16,44,1,1,1,2,0,6777.59,2,famous_male17.jpg
16,45,2,2,4,2,0,6014.9,3,unknown_female13.jpg
16,46,2,1,1,2,0,3549.07,3,unknown_female02.jpg
16,47,1,2,4,2,0,5124.05,4,famous_female17.jpg
16,48,2,2,4,1,0,9208.72,1,unknown_male04.jpg
16,49,2,2,2,3,0,6228.05,1,unknown_male16.jpg
16,50,2,1,4,3,0,2980.23,3,unknown_male06.jpg
16,51,2,1,3,3,1,3679.51,4,unknown_female15.jpg
16,52,2,1,4,2,0,3171.76,2,unknown_female10.jpg
16,53,1,2,1,3,0,8144.29,3,famous_female13.jpg
16,54,2,2,3,4,0,10167.69,1,unknown_female07.jpg
16,55,2,2,2,2,1,9409.47,1,unknown_female06.jpg
16,56,1,1,4,3,0,5764.49,2,famous_male05.jpg
16,57,2,2,1,2,0,9980.75,2,unknown_female17.jpg
16,58,1,2,2,2,1,3190.13,4,famous_female15.jpg
16,59,1,2,1,3,0,7220.16,1,famous_male10.jpg
16,60,2,1,1,1,1,5009.45,4,unknown_male07.jpg
16,61,2,1,1,2,0,3414.05,4,unknown_female14.jpg
16,62,2,1,1,2,0,9025.27,2,unknown_female09.jpg
16,63,1,1,1,4,0,6579.62,3,famous_female16.jpg
16,64,2,2,3,3,1,7909.58,2,unknown_male10.jpg
16,65,2,2,4,2,0,7396.3,2,unknown_female04.jpg
16,66,1,2,4,3,0,2408.39,4,famous_female05.jpg
16,67,2,1,2,1,0,10795.82,1,unknown_male20.jpg
16,68,1,1,4,2,0,4836.47,3,famous_female08.jpg
16,69,1,1,2,2,1,4168.77,4,famous_female19.jpg
16,70,2,2,1,1,1,2118.61,4,unknown_male15.jpg
16,71,2,2,3,3,1,8743.61,1,unknown_male05.jpg
16,72,2,1,2,3,0,2468.57,4,unknown_female12.jpg
16,73,1,2,4,1,0,13264.35,1,famous_male09.jpg
16,74,2,2,1,1,1,3364.94,3,unknown_male18.jpg
16,75,1,1,3,2,0,2603,3,famous_female12.jpg
16,76,1,2,3,3,1,3649.82,4,famous_female07.jpg
16,77,2,2,1,4,0,8618.58,1,unknown_female08.jpg
16,78,1,1,3,3,1,12675.65,2,famous_male07.jpg
16,79,1,2,1,1,1,4165.7,3,famous_male13.jpg
16,80,1,2,3,3,1,3354.16,4,famous_female09.jpg
17,1,1,1,3,2,0,2543.82,1,famous_female17.jpg
17,2,1,2,1,1,1,2511.37,4,famous_female07.jpg
17,3,2,2,4,2,0,3329.68,3,unknown_female13.jpg
17,4,1,2,3,1,0,2772.51,3,famous_female10.jpg
17,5,2,1,1,4,0,2079.05,2,unknown_female12.jpg
17,6,1,2,2,2,1,2293.68,3,famous_female20.jpg
17,7,1,1,2,4,0,4290.16,3,famous_female05.jpg
17,8,2,2,2,3,0,1846.19,2,unknown_female04.jpg
17,9,2,2,3,2,0,4628.59,1,unknown_male16.jpg
17,10,2,1,1,3,0,4845.01,2,unknown_female19.jpg
17,11,2,1,2,2,1,1732.02,2,unknown_female20.jpg
17,12,2,1,3,4,0,3049.02,1,unknown_female11.jpg
17,13,2,2,4,3,0,1800.12,1,unknown_male06.jpg
17,14,2,1,1,1,1,1524.74,4,unknown_male17.jpg
17,15,2,2,3,3,1,1746.38,4,unknown_male15.jpg
17,16,2,1,2,4,0,3303.56,1,unknown_female18.jpg
17,17,2,1,4,2,0,2728.02,2,unknown_male18.jpg
17,18,1,2,3,3,1,3244.67,4,famous_female11.jpg
17,19,1,1,1,2,0,2041.69,3,famous_male01.jpg
17,20,1,2,3,3,1,1422.57,4,famous_male19.jpg
17,21,1,2,1,2,0,1962.89,1,famous_female15.jpg
17,22,1,1,1,1,1,2744.84,4,famous_male05.jpg
17,23,1,2,4,4,1,2204.19,3,famous_male04.jpg
17,24,1,2,1,1,1,1795.11,4,famous_female19.jpg
17,25,2,1,4,2,0,1719.66,1,unknown_male19.jpg
17,26,2,1,3,3,1,2215.73,1,unknown_male10.jpg
17,27,1,1,1,4,0,2594.83,1,famous_female18.jpg
17,28,2,2,1,2,0,1437.58,1,unknown_male14.jpg
17,29,2,1,2,3,0,1670.1,1,unknown_male08.jpg
17,30,2,2,2,2,1,2186.67,2,unknown_male05.jpg
17,31,2,1,1,2,0,2100.95,3,unknown_female15.jpg
17,32,1,2,2,2,1,1926.01,4,famous_male07.jpg
17,33,2,2,1,1,1,2054.71,1,unknown_female09.jpg
17,34,2,2,4,3,0,6027.19,1,unknown_female06.jpg
17,35,1,2,1,2,0,3894.24,1,famous_male18.jpg
17,36,1,1,3,3,1,1987.09,3,famous_male06.jpg
17,37,1,1,1,1,1,2581.24,4,famous_female06.jpg
17,38,1,2,4,3,0,2418.02,3,famous_male16.jpg
17,39,2,2,2,2,1,1633.28,1,unknown_female01.jpg
17,40,1,1,2,1,0,2595.16,1,famous_male13.jpg
17,41,1,2,4,2,0,1608.63,1,famous_female08.jpg
17,42,1,2,2,2,1,1945.76,3,famous_male02.jpg
17,43,2,1,3,4,0,2801.36,3,unknown_female07.jpg
17,44,2,2,2,2,1,1967.22,1,unknown_male01.jpg
17,45,2,1,4,4,1,3781.31,2,unknown_female08.jpg
17,46,2,2,1,3,0,2544.61,4,unknown_male09.jpg
