sn,age,sex,cond,trial,repcond,imcat,imnum,loc,resp,srccorr,rt,conf,confrt,imname,dum
21,22,2,1,43,2,2,13,2,2,1,3282.56,2,632.50,unknown_female13.jpg,0
21,22,2,1,44,2,1, 7,4,4,1,13839.90,1,91.15,unknown_male07.jpg,0
21,22,2,1,45,2,1,13,3,1,2,34617.66,2,583.22,unknown_male13.jpg,0
21,22,2,1,46,1,2,21,4,4,1,26184.66,1,519.23,unknown_female21.jpg,0
21,22,2,1,47,1,2,11,2,2,1,3147.56,3,502.96,unknown_female11.jpg,0
21,22,2,1,48,2,2,17,4,4,1,2099.98,4,842.75,unknown_female17.jpg,0
22,24,1,2, 1,1,1, 1,1,1,1,10290.89,2,3339.06,famous_male01.jpg,0
22,24,1,2, 2,2,2,19,4,4,1,2489.28,4,1031.89,famous_female19.jpg,0
22,24,1,2, 3,2,2,23,3,3,1,3854.50,3,1643.90,famous_female23.jpg,0
22,24,1,2, 4,1,2,10,3,2,2,3881.36,1,1470.01,famous_female10.jpg,0
22,24,1,2, 5,2,2, 5,3,3,1,3506.43,1,566.51,famous_female05.jpg,0
22,24,1,2, 6,2,2,24,1,1,1,2840.75,1,96.74,famous_female24.jpg,0
22,24,1,2, 7,2,1, 7,3,1,2,8998.51,1,676.58,famous_male07.jpg,0
22,24,1,2, 8,2,1,11,1,1,1,10490.57,1,202.41,famous_male11.jpg,0
22,24,1,2, 9,2,1, 6,4,4,1,1387.90,4,1496.78,famous_male06.jpg,0
22,24,1,2,10,1,2,17,1,3,2,1204.49,4,1177.06,famous_female17.jpg,0
22,24,1,2,11,2,1,21,4,4,1,1098.12,4,538.79,famous_male21.jpg,0
22,24,1,2,12,2,1,10,2,2,1,2958.42,2,737.54,famous_male10.jpg,0
22,24,1,2,13,2,1,16,2,3,2,1788.79,2,296.81,famous_male16.jpg,0
22,24,1,2,14,2,2,11,4,4,1,4798.16,4,268.44,famous_female11.jpg,0
22,24,1,2,15,2,1, 4,3,3,1,1563.22,3,873.06,famous_male04.jpg,0
22,24,1,2,16,1,1,19,2,2,1,3542.64,2,177.33,famous_male19.jpg,0
22,24,1,2,17,1,2,12,2,3,2,5643.57,2,190.18,famous_female12.jpg,0
22,24,1,2,18,2,2,18,2,2,1,3304.51,2,812.92,famous_female18.jpg,0
22,24,1,2,19,1,1,13,1,3,2,8404.57,2,331.80,famous_male13.jpg,0
22,24,1,2,20,2,2,14,4,3,2,2247.75,1,481.01,famous_female14.jpg,0
22,24,1,2,21,2,1, 3,4,1,2,2406.64,1,584.87,famous_male03.jpg,0
22,24,1,2,22,1,1,12,2,2,1,3378.34,1,220.03,famous_male12.jpg,0
22,24,1,2,23,1,1, 2,3,3,1,2156.93,2,265.59,famous_male02.jpg,0
22,24,1,2,24,1,1,20,3,3,1,3960.35,2,281.56,famous_male20.jpg,0
22,24,1,2,25,1,1, 9,3,2,2,20495.62,2,284.65,famous_male09.jpg,0
22,24,1,2,26,1,2, 6,4,3,2,1850.74,1,291.98,famous_female06.jpg,0
22,24,1,2,27,2,2,21,1,1,1,1650.10,4,827.76,famous_female21.jpg,0
22,24,1,2,28,1,2, 3,3,3,1,12971.47,2,1347.08,famous_female03.jpg,0
22,24,1,2,29,1,1,23,1,1,1,2044.38,2,278.00,famous_male23.jpg,0
22,24,1,2,30,1,1, 8,4,2,2,5964.04,2,673.43,famous_male08.jpg,0
22,24,1,2,31,1,2,22,2,1,2,1567.38,1,556.52,famous_female22.jpg,0
22,24,1,2,32,1,2,16,2,3,2,1047.44,3,498.24,famous_female16.jpg,0
22,24,1,2,33,1,2, 9,4,3,2,1551.20,2,229.09,famous_female09.jpg,0
22,24,1,2,34,1,1,18,4,4,1,1253.24,4,303.71,famous_male18.jpg,0
22,24,1,2,35,1,2, 8,4,2,2,2045.12,2,390.68,famous_female08.jpg,0
22,24,1,2,36,2,2,15,3,3,1,1120.61,3,368.62,famous_female15.jpg,0
22,24,1,2,37,1,2, 2,3,2,2,3155.16,1,365.93,famous_female02.jpg,0
22,24,1,2,38,2,2, 4,2,1,2,1216.50,1,300.32,famous_female04.jpg,0
22,24,1,2,39,2,1,15,3,2,2,7225.73,2,265.88,famous_male15.jpg,0
22,24,1,2,40,2,1, 5,1,3,2,1440.64,2,539.41,famous_male05.jpg,0
22,24,1,2,41,2,2, 1,2,1,2,1863.03,1,280.32,famous_female01.jpg,0
22,24,1,2,42,2,1,24,1,3,2,1478.36,1,295.71,famous_male24.jpg,0
22,24,1,2,43,2,2,13,1,1,1,3685.07,4,241.58,famous_female13.jpg,0
22,24,1,2,44,1,1,14,2,2,1,1609.71,2,757.44,famous_male14.jpg,0
22,24,1,2,45,1,1,22,4,3,2,1591.94,2,340.43,famous_male22.jpg,0
22,24,1,2,46,1,2, 7,1,1,1,4128.32,2,722.53,famous_female07.jpg,0
22,24,1,2,47,1,2,20,1,3,2,4862.43,1,945.87,famous_female20.jpg,0
22,24,1,2,48,2,1,17,2,1,2,2131.95,1,449.37,famous_male17.jpg,0
23,25,2,1, 1,2,2,14,2,1,2,3806.91,2,2710.40,unknown_female14.jpg,0
23,25,2,1, 2,1,1,21,1,1,1,1583.10,3,1259.53,unknown_male21.jpg,0
23,25,2,1, 3,1,2,18,1,1,1,1673.05,4,561.98,unknown_female18.jpg,0
23,25,2,1, 4,1,1, 4,4,4,1,2052.22,4,733.06,unknown_male04.jpg,0
23,25,2,1, 5,2,1,19,1,1,1,2600.29,4,730.08,unknown_male19.jpg,0
23,25,2,1, 6,1,1,11,3,3,1,1453.31,4,711.34,unknown_male11.jpg,0
23,25,2,1, 7,1,2, 6,3,3,1,1803.91,3,887.31,unknown_female06.jpg,0
23,25,2,1, 8,2,2,22,1,1,1,1284.25,4,389.26,unknown_female22.jpg,0
23,25,2,1, 9,2,2,16,2,2,1,2783.18,2,953.29,unknown_female16.jpg,0
23,25,2,1,10,2,2,17,4,4,1,1019.41,4,1015.62,unknown_female17.jpg,0
23,25,2,1,11,1,2,11,1,1,1,990.20,4,307.87,unknown_female11.jpg,0
23,25,2,1,12,1,1, 3,1,1,1,897.29,4,274.47,unknown_male03.jpg,0
23,25,2,1,13,2,2,23,4,4,1,913.17,4,313.61,unknown_female23.jpg,0
23,25,2,1,14,2,2, 1,1,1,1,1486.30,4,342.93,unknown_female01.jpg,0
23,25,2,1,15,1,1, 7,2,2,1,1458.93,4,941.00,unknown_male07.jpg,0
23,25,2,1,16,1,1,15,3,3,1,2879.73,2,310.39,unknown_male15.jpg,0
23,25,2,1,17,1,2, 5,2,2,1,1139.78,3,563.12,unknown_female05.jpg,0
23,25,2,1,18,1,2,12,3,3,1,1677.34,3,1758.30,unknown_female12.jpg,0
23,25,2,1,19,2,1, 5,4,2,2,9678.83,2,280.23,unknown_male05.jpg,0
23,25,2,1,20,2,1,13,3,3,1,5550.27,1,301.03,unknown_male13.jpg,0
23,25,2,1,21,2,2,19,2,2,1,1410.42,4,726.57,unknown_female19.jpg,0
23,25,2,1,22,1,1,24,4,2,2,4610.47,2,1040.38,unknown_male24.jpg,0
23,25,2,1,23,2,2, 8,3,1,2,16599.03,1,462.92,unknown_female08.jpg,0
23,25,2,1,24,1,1,17,1,2,2,11309.35,1,274.92,unknown_male17.jpg,0
23,25,2,1,25,1,2, 9,4,2,2,5385.61,1,255.39,unknown_female09.jpg,0
23,25,2,1,26,2,2,13,3,1,2,2478.87,2,334.35,unknown_female13.jpg,0
23,25,2,1,27,2,1,14,2,2,1,1298.36,4,674.68,unknown_male14.jpg,0
23,25,2,1,28,2,1, 1,4,2,2,6280.57,1,144.60,unknown_male01.jpg,0
23,25,2,1,29,1,2, 3,2,2,1,9060.31,1,279.51,unknown_female03.jpg,0
23,25,2,1,30,1,1, 2,2,2,1,1453.63,4,255.64,unknown_male02.jpg,0
23,25,2,1,31,2,1,12,3,3,1,6703.16,1,381.63,unknown_male12.jpg,0
23,25,2,1,32,1,2, 7,4,1,2,5615.58,2,771.54,unknown_female07.jpg,0
23,25,2,1,33,2,1,16,2,3,2,3485.30,1,450.05,unknown_male16.jpg,0
23,25,2,1,34,2,2,21,4,4,1,1129.19,4,113.19,unknown_female21.jpg,0
23,25,2,1,35,1,2, 4,4,4,1,7454.28,2,293.40,unknown_female04.jpg,0
23,25,2,1,36,1,1,10,2,2,1,4923.42,2,548.08,unknown_male10.jpg,0
23,25,2,1,37,2,1, 6,3,3,1,1622.94,4,290.01,unknown_male06.jpg,0
23,25,2,1,38,1,1,18,3,3,1,1560.09,3,565.91,unknown_male18.jpg,0
23,25,2,1,39,2,2,15,3,3,1,2144.13,4,293.58,unknown_female15.jpg,0
23,25,2,1,40,1,1,20,4,3,2,9019.63,2,56.91,unknown_male20.jpg,0
23,25,2,1,41,2,1, 8,1,3,2,2168.80,3,92.78,unknown_male08.jpg,0
23,25,2,1,42,1,2, 2,3,4,2,6723.23,3,1392.35,unknown_female02.jpg,0
23,25,2,1,43,2,2,20,1,1,1,3280.34,2,334.15,unknown_female20.jpg,0
23,25,2,1,44,2,1,23,4,4,1,962.14,4,664.45,unknown_male23.jpg,0
23,25,2,1,45,1,2,24,1,1,1,2662.49,1,334.16,unknown_female24.jpg,0
23,25,2,1,46,1,2,10,2,2,1,1562.12,2,880.01,unknown_female10.jpg,0
23,25,2,1,47,2,1, 9,1,2,2,5084.97,1,135.26,unknown_male09.jpg,0
23,25,2,1,48,2,1,22,2,2,1,3875.66,1,1496.30,unknown_male22.jpg,0
25,21,1,1, 1,2,2, 1,3,1,2,4223.75,1,1293.78,unknown_female01.jpg,0
25,21,1,1, 2,1,2, 6,1,1,1,1217.94,4,805.81,unknown_female06.jpg,0
25,21,1,1, 3,1,1,21,4,4,1,2646.19,4,182.65,unknown_male21.jpg,0
25,21,1,1, 4,1,2,19,1,1,1,6120.88,4,463.85,unknown_female19.jpg,0
25,21,1,1, 5,1,2,13,3,3,1,1286.19,4,279.27,unknown_female13.jpg,0
25,21,1,1, 6,1,1,19,1,2,2,1909.41,1,340.53,unknown_male19.jpg,0
25,21,1,1, 7,1,1,17,4,2,2,2568.53,1,75.73,unknown_male17.jpg,0
25,21,1,1, 8,2,2,18,3,3,1,1370.89,4,592.44,unknown_female18.jpg,0
25,21,1,1, 9,2,1,18,4,2,2,1473.97,1,523.29,unknown_male18.jpg,0
25,21,1,1,10,2,2,15,1,2,2,5535.61,1,119.04,unknown_female15.jpg,0
25,21,1,1,11,2,1,11,2,2,1,1164.14,1,234.05,unknown_male11.jpg,0
25,21,1,1,12,1,1,20,3,3,1,6914.23,2,5663.66,unknown_male20.jpg,0
25,21,1,1,13,2,1, 1,4,1,2,7588.64,1,198.08,unknown_male01.jpg,0
25,21,1,1,14,2,1,23,3,1,2,3839.68,1,509.74,unknown_male23.jpg,0
25,21,1,1,15,1,1,14,2,2,1,922.76,4,283.14,unknown_male14.jpg,0
25,21,1,1,16,2,2, 2,3,2,2,4025.25,1,639.61,unknown_female02.jpg,0
25,21,1,1,17,1,2, 8,1,3,2,1271.01,4,248.78,unknown_female08.jpg,0
25,21,1,1,18,2,1, 7,1,1,1,4680.26,1,75.35,unknown_male07.jpg,0
25,21,1,1,19,1,1,16,2,2,1,2706.55,4,168.14,unknown_male16.jpg,0
25,21,1,1,20,2,2,11,4,4,1,995.07,4,104.11,unknown_female11.jpg,0
25,21,1,1,21,2,2, 9,2,1,2,5557.77,1,403.87,unknown_female09.jpg,0
25,21,1,1,22,2,1,15,3,1,2,3237.04,1,164.30,unknown_male15.jpg,0
25,21,1,1,23,2,2, 5,1,1,1,3647.24,1,117.74,unknown_female05.jpg,0
25,21,1,1,24,2,1, 9,2,2,1,1994.86,2,446.49,unknown_male09.jpg,0
25,21,1,1,25,1,1,24,4,2,2,1941.63,4,307.36,unknown_male24.jpg,0
25,21,1,1,26,2,2,23,2,2,1,2896.77,2,814.66,unknown_female23.jpg,0
25,21,1,1,27,1,2,16,3,3,1,1030.38,4,297.90,unknown_female16.jpg,0
25,21,1,1,28,1,1, 5,1,3,2,1031.32,4,210.85,unknown_male05.jpg,0
25,21,1,1,29,1,1,12,2,2,1,2075.69,4,171.91,unknown_male12.jpg,0
25,21,1,1,30,2,1,22,3,1,2,3534.89,1,209.60,unknown_male22.jpg,0
25,21,1,1,31,1,2,21,2,2,1,2259.06,4,339.59,unknown_female21.jpg,0
25,21,1,1,32,2,1, 4,1,1,1,1975.62,1,83.95,unknown_male04.jpg,0
25,21,1,1,33,2,2,22,4,2,2,14818.48,2,301.18,unknown_female22.jpg,0
25,21,1,1,34,2,2, 3,4,1,2,2130.57,1,95.91,unknown_female03.jpg,0
25,21,1,1,35,1,2,10,4,3,2,1621.72,4,112.83,unknown_female10.jpg,0
25,21,1,1,36,2,1, 3,4,4,1,2141.79,4,91.22,unknown_male03.jpg,0
25,21,1,1,37,1,2,20,4,4,1,985.71,4,55.35,unknown_female20.jpg,0
25,21,1,1,38,2,1,10,1,1,1,3983.21,1,87.66,unknown_male10.jpg,0
25,21,1,1,39,2,2,24,1,1,1,1486.21,1,134.80,unknown_female24.jpg,0
25,21,1,1,40,1,2, 4,2,3,2,1979.19,4,1679.54,unknown_female04.jpg,0
25,21,1,1,41,2,2,17,2,3,2,7035.62,2,196.13,unknown_female17.jpg,0
25,21,1,1,42,1,2, 7,3,3,1,1597.73,4,137.47,unknown_female07.jpg,0
25,21,1,1,43,1,1, 2,3,3,1,1501.81,4,53.88,unknown_male02.jpg,0
25,21,1,1,44,1,1, 8,1,2,2,5149.65,2,237.26,unknown_male08.jpg,0
25,21,1,1,45,1,2,12,2,2,1,4349.38,4,334.48,unknown_female12.jpg,0
25,21,1,1,46,1,2,14,4,1,2,5418.50,4,302.81,unknown_female14.jpg,0
25,21,1,1,47,1,1, 6,3,1,2,2164.22,4,128.19,unknown_male06.jpg,0
25,21,1,1,48,2,1,13,2,1,2,1532.58,1,491.11,unknown_male13.jpg,0
26,24,2,2, 1,2,1, 7,1,2,2,2478.72,2,1862.09,famous_male07.jpg,0
26,24,2,2, 2,2,2,11,4,4,1,1801.72,4,973.11,famous_female11.jpg,0
26,24,2,2, 3,1,1,11,2,2,1,3182.60,2,615.98,famous_male11.jpg,0
26,24,2,2, 4,1,1,20,1,1,1,1144.00,4,1199.40,famous_male20.jpg,0
26,24,2,2, 5,1,1,14,3,2,2,3118.96,1,643.08,famous_male14.jpg,0
26,24,2,2, 6,2,1,22,3,3,1,1673.80,4,1058.73,famous_male22.jpg,0
26,24,2,2, 7,2,2,16,1,1,1,1976.71,4,965.07,famous_female16.jpg,0
26,24,2,2, 8,2,1,16,3,3,1,1742.48,4,1140.65,famous_male16.jpg,0
26,24,2,2, 9,2,1,23,3,3,1,3479.09,1,708.58,famous_male23.jpg,0
26,24,2,2,10,1,2, 8,2,2,1,4641.07,2,477.58,famous_female08.jpg,0
26,24,2,2,11,2,1,19,1,1,1,1172.00,4,1681.98,famous_male19.jpg,0
26,24,2,2,12,1,2,23,3,3,1,3653.32,1,427.06,famous_female23.jpg,0
26,24,2,2,13,2,1, 2,2,3,2,1539.52,1,626.11,famous_male02.jpg,0
26,24,2,2,14,2,1, 1,4,4,1,2482.23,3,992.99,famous_male01.jpg,0
26,24,2,2,15,2,2,15,4,3,2,4849.66,1,565.76,famous_female15.jpg,0
26,24,2,2,16,1,1,21,1,3,2,4391.98,2,1446.94,famous_male21.jpg,0
26,24,2,2,17,1,1, 6,3,4,2,5220.11,1,976.83,famous_male06.jpg,0
26,24,2,2,18,1,2,20,1,1,1,5306.27,1,906.80,famous_female20.jpg,0
26,24,2,2,19,1,2, 4,4,3,2,3703.03,1,706.74,famous_female04.jpg,0
26,24,2,2,20,2,2, 6,3,3,1,1975.30,3,1859.64,famous_female06.jpg,0
26,24,2,2,21,2,2,12,4,4,1,1680.04,4,1472.30,famous_female12.jpg,0
26,24,2,2,22,2,1, 3,4,2,2,5556.69,1,994.77,famous_male03.jpg,0
26,24,2,2,23,1,2,14,2,2,1,2667.50,4,666.52,famous_female14.jpg,0
26,24,2,2,24,1,1, 5,1,1,1,1216.48,4,1356.35,famous_male05.jpg,0
26,24,2,2,25,1,2, 3,4,3,2,2133.74,1,707.08,famous_female03.jpg,0
26,24,2,2,26,2,2, 1,3,3,1,3087.70,1,845.24,famous_female01.jpg,0
26,24,2,2,27,2,2,13,1,1,1,1532.26,4,610.88,famous_female13.jpg,0
26,24,2,2,28,1,1,12,4,2,2,8603.54,2,914.38,famous_male12.jpg,0
26,24,2,2,29,1,1, 9,2,4,2,6965.91,1,537.24,famous_male09.jpg,0
26,24,2,2,30,1,1,13,4,4,1,3620.80,4,580.06,famous_male13.jpg,0
26,24,2,2,31,1,2,24,3,3,1,4869.51,2,672.21,famous_female24.jpg,0
26,24,2,2,32,1,2,22,2,2,1,1606.18,3,1169.96,famous_female22.jpg,0
26,24,2,2,33,2,2,19,1,3,2,3043.04,2,770.66,famous_female19.jpg,0
26,24,2,2,34,1,1, 4,3,3,1,1204.46,3,1976.98,famous_male04.jpg,0
26,24,2,2,35,1,2,21,3,3,1,2240.49,4,913.67,famous_female21.jpg,0
26,24,2,2,36,1,1,18,4,2,2,5469.18,2,1223.48,famous_male18.jpg,0
26,24,2,2,37,1,1,15,2,3,2,11470.38,1,284.89,famous_male15.jpg,0
26,24,2,2,38,1,2, 9,4,4,1,2058.99,4,859.85,famous_female09.jpg,0
26,24,2,2,39,2,2,18,3,3,1,3906.20,2,661.46,famous_female18.jpg,0
26,24,2,2,40,2,2,10,2,4,2,4372.11,1,611.84,famous_female10.jpg,0
26,24,2,2,41,2,2, 7,2,2,1,1604.61,1,752.40,famous_female07.jpg,0
26,24,2,2,42,2,2,17,2,3,2,3018.90,1,579.24,famous_female17.jpg,0
26,24,2,2,43,2,1,10,1,1,1,2460.70,4,444.92,famous_male10.jpg,0
26,24,2,2,44,1,2, 5,1,1,1,2187.96,3,903.21,famous_female05.jpg,0
26,24,2,2,45,2,1,24,4,3,2,2347.47,1,544.42,famous_male24.jpg,0
26,24,2,2,46,2,1,17,2,2,1,3004.00,1,781.11,famous_male17.jpg,0
26,24,2,2,47,1,2, 2,1,2,2,3606.18,2,734.09,famous_female02.jpg,0
26,24,2,2,48,2,1, 8,2,2,1,1873.25,4,1321.80,famous_male08.jpg,0
