SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
3,2,48,2,4,4,1,1001.07,nonwin10.png
3,1,49,2,4,4,1,1030.63,wordin2_3.png
3,2,50,2,3,3,1,836.17,nonwin2.png
3,1,51,1,2,2,1,825.74,wordex1.png
3,2,52,2,1,1,1,679.27,nonwin9.png
3,1,53,1,1,1,1,1236.86,wordex2_6.png
3,2,54,1,4,4,1,2554.39,nonwin2_11.png
3,2,55,2,1,1,1,1319.96,nonwin2_4.png
3,2,56,2,3,3,1,645.48,nonwex2_5.png
3,1,57,1,2,2,1,1307.05,wordin4.png
3,2,58,2,3,3,1,968.58,nonwex9.png
3,1,59,1,4,4,1,982.15,wordex9.png
3,1,60,2,1,1,1,763.71,wordin10.png
3,2,61,1,1,1,1,953.24,nonwin8.png
3,2,62,1,4,4,1,790.81,nonwin2_1.png
3,1,63,2,2,2,1,940.36,wordex3.png
3,1,64,1,1,1,1,697.91,wordin2_2.png
3,1,65,1,3,3,1,639.48,wordex2_5.png
3,1,66,2,1,1,1,845.03,wordex7.png
3,2,67,1,1,1,1,618.56,nonwex2.png
3,1,68,2,3,3,1,696.13,wordin9.png
3,1,69,1,4,4,1,1069.67,wordin2_6.png
3,2,70,1,3,3,1,987.23,nonwex2_7.png
3,2,71,2,1,1,1,952.79,nonwex2_10.png
3,1,72,2,3,3,1,750.34,wordin2.png
3,1,73,2,4,4,1,939.9,wordex2_10.png
3,2,74,1,1,1,1,849.44,nonwex8.png
3,2,75,1,2,2,1,998.89,nonwin6.png
3,1,76,1,3,3,1,1036.55,wordin2_10.png
3,1,77,1,2,2,1,1586.13,wordin2_12.png
3,1,78,2,1,1,1,871.69,wordex2_9.png
3,1,79,1,1,1,1,645.21,wordin12.png
3,1,80,2,4,4,1,1130.77,wordin2_1.png
4,2,1,2,1,1,1,518.51,nonwex9.png
4,1,2,2,3,3,1,1532.02,wordin4.png
4,2,3,2,3,3,1,881.58,nonwin4.png
4,2,4,1,1,1,1,863.13,nonwex5.png
4,1,5,1,2,2,1,940.69,wordin2_8.png
4,2,6,2,1,1,1,802.14,nonwin5.png
4,2,7,1,1,1,1,1351.8,nonwin2_4.png
4,2,8,1,2,2,1,1573.34,nonwin1.png
4,1,9,2,1,1,1,1210.89,wordin2_3.png
4,1,10,2,3,3,1,2048.44,wordin8.png
4,1,11,2,4,4,1,1622.01,wordex1.png
4,1,12,1,2,2,1,1131.56,wordin2_2.png
4,1,13,1,2,2,1,1113.2,wordex12.png
4,2,14,1,3,3,1,1894.67,nonwin2_1.png
4,2,15,2,2,2,1,1924.22,nonwex12.png
4,1,16,2,2,2,1,825.78,wordex11.png
4,2,17,2,2,2,1,1503.23,nonwin2_11.png
4,1,18,1,3,3,1,1852.86,wordex2_5.png
4,2,19,1,4,4,1,1722.43,nonwex2_5.png
4,1,20,1,1,1,1,975.98,wordex5.png
4,1,21,2,2,2,1,1685.52,wordex3.png
4,1,22,2,3,3,1,1571.1,wordex2_11.png
4,2,23,2,2,2,1,1560.65,nonwin2_7.png
4,1,24,1,4,4,1,1614.2,wordin6.png
4,1,25,2,4,4,1,1667.76,wordex2_9.png
4,1,26,2,3,3,1,1201.32,wordin2_4.png
4,1,27,1,1,1,1,1110.87,wordex2_7.png
4,2,28,1,4,4,1,2100.44,nonwex2_2.png
4,2,29,1,1,1,1,1321.96,nonwex2_3.png
4,2,30,1,4,4,1,1783.54,nonwex2_12.png
4,2,31,2,3,3,1,1429.06,nonwin2_12.png
4,2,32,2,3,3,1,1667.62,nonwex2_10.png
4,1,33,1,1,1,1,1393.13,wordex2_4.png
4,2,34,1,1,1,1,1958.74,nonwex11.png
4,1,35,2,4,4,1,1468.29,wordex6.png
4,2,36,2,4,4,1,2137.83,nonwex2_1.png
4,1,37,2,1,1,1,1823.4,wordex8.png
4,2,38,1,3,3,1,2156.96,nonwex2_6.png
4,1,39,2,2,2,1,1266.51,wordex7.png
4,1,40,1,4,4,1,1104.05,wordex2_2.png
4,2,41,1,3,3,1,1125.61,nonwin12.png
4,1,42,2,2,2,1,643.16,wordin1.png
4,2,43,1,4,4,1,928.7,nonwin2_10.png
4,2,44,1,3,3,1,1702.27,nonwex2_9.png
4,2,45,2,4,4,1,2683.82,nonwin7.png
4,2,46,2,1,1,1,1097.36,nonwin2_2.png
4,2,47,2,2,2,1,1134.93,nonwex2_8.png
4,1,48,1,1,1,1,1036.48,wordin3.png
4,1,49,1,3,3,1,1202.05,wordex2_10.png
4,1,50,2,1,1,1,927.58,wordin2_1.png
4,2,51,2,1,1,1,1245.26,nonwin2_6.png
4,1,52,2,1,1,1,514.68,wordex2_1.png
4,2,53,1,4,4,1,1448.24,nonwin10.png
4,2,54,1,3,3,1,1797.8,nonwex10.png
4,2,55,2,4,4,1,1347.34,nonwin2_5.png
4,1,56,1,2,2,1,992.9,wordin10.png
4,1,57,1,2,2,1,902.45,wordin2.png
4,1,58,2,4,4,1,1020.01,wordex2_6.png
4,2,59,2,4,4,1,1329.58,nonwin9.png
4,2,60,1,2,2,1,2007.11,nonwin3.png
4,1,61,1,3,3,1,1620.64,wordex2.png
4,2,62,1,2,2,1,1434.24,nonwin2.png
4,2,63,1,2,2,1,1399.78,nonwin2_3.png
4,1,64,1,3,3,1,1501.33,wordin2_6.png
4,1,65,1,4,4,1,1106.88,wordex10.png
4,2,66,1,1,1,1,1176.43,nonwin2_8.png
4,1,67,1,1,1,1,1765.97,wordin12.png
4,1,68,2,3,3,1,1979.55,wordex2_12.png
4,2,69,2,3,3,1,1241.1,nonwex2_4.png
4,2,70,2,4,4,1,1534.65,nonwex2_7.png
4,2,71,2,3,3,1,1372.22,nonwex6.png
4,1,72,1,4,4,1,985.75,wordin2_11.png
4,2,73,2,2,2,1,799.32,nonwex2.png
4,1,74,2,1,1,1,1580.88,wordex4.png
4,1,75,2,2,2,1,874.4,wordin2_10.png
4,2,76,1,2,2,1,695.99,nonwex1.png
4,1,77,1,4,4,1,1125.52,wordin9.png
