SID,Familiarity,RepTime,Trial,Resp,Corr,RT,ImgName
8,1,2,18,2,1,541.08,wordex2_9.png
8,1,2,19,2,1,893.91,wordin2_1.png
8,1,2,20,1,1,542.69,wordin2.png
8,1,2,21,2,1,607.46,wordin10.png
8,1,2,22,1,1,984.26,wordin2_8.png
8,1,2,23,1,1,441.05,wordex10.png
8,1,2,24,1,1,489.83,wordin9.png
8,1,3,1,2,1,649.15,wordin2_1.png
8,1,3,2,1,1,777.99,wordin9.png
8,1,3,3,1,1,570.75,wordin2_10.png
8,1,3,4,1,1,531.58,wordex2_3.png
8,1,3,5,1,1,644.35,wordex2_4.png
8,1,3,6,1,1,757.07,wordex2_5.png
8,1,3,7,2,1,653.87,wordex2_1.png
8,1,3,8,2,1,518.72,wordin2_11.png
8,1,3,9,0,0,0,wordex5.png
8,1,3,10,0,0,0,wordin2.png
8,1,3,11,1,1,505.01,wordex3.png
8,1,3,12,1,1,617.84,wordin11.png
8,1,3,13,1,1,722.61,wordin2_4.png
8,1,3,14,2,1,587.37,wordex2_8.png
8,1,3,15,1,1,636.2,wordin2_8.png
8,1,3,16,2,1,572.93,wordin10.png
8,1,3,17,1,1,565.74,wordin7.png
8,1,3,18,1,1,510.55,wordex6.png
8,1,3,19,2,1,519.32,wordin2_5.png
8,1,3,20,1,1,544.11,wordin2_9.png
8,1,3,21,1,1,520.88,wordex8.png
8,1,3,22,2,1,537.68,wordin2_12.png
8,1,3,23,1,1,578.45,wordex10.png
8,1,3,24,2,1,635.22,wordex2_9.png
8,1,4,1,1,1,527.79,wordex6.png
8,1,4,2,2,1,648.55,wordex2_1.png
8,1,4,3,2,1,993.37,wordin2_1.png
8,1,4,4,1,1,506.15,wordin2_9.png
8,1,4,5,1,1,666.94,wordex2_4.png
8,1,4,6,1,1,475.71,wordin2.png
8,1,4,7,1,1,548.5,wordex5.png
8,1,4,8,2,1,597.23,wordin10.png
8,1,4,9,2,1,462,wordin2_12.png
8,1,4,10,2,1,438.84,wordin2_11.png
8,1,4,11,0,0,0,wordex2_5.png
8,1,4,12,2,1,600.42,wordex2_8.png
8,1,4,13,1,1,457.13,wordex2_3.png
8,1,4,14,1,1,377.96,wordex10.png
8,1,4,15,1,1,330.77,wordin7.png
8,1,4,16,1,1,323.5,wordin2_10.png
8,1,4,17,1,1,311.01,wordex8.png
8,1,4,18,1,1,375.76,wordin9.png
8,1,4,19,1,1,416.53,wordin2_8.png
8,1,4,20,1,1,481.34,wordex3.png
8,1,4,21,1,1,346.11,wordin2_5.png
8,1,4,22,1,1,490.91,wordin11.png
8,1,4,23,1,1,459.7,wordin2_4.png
8,1,4,24,2,1,1068.53,wordex2_9.png
8,1,5,1,1,1,528.93,wordex2_4.png
8,1,5,2,1,1,561.78,wordin9.png
8,1,5,3,1,1,474.57,wordex6.png
8,1,5,4,1,1,395.35,wordex5.png
8,1,5,5,1,1,468.14,wordex8.png
8,1,5,6,2,1,628.87,wordin2_11.png
8,1,5,7,2,1,517.65,wordin2_1.png
8,1,5,8,1,1,598.49,wordin2_9.png
8,1,5,9,1,1,511.25,wordin2_4.png
8,1,5,10,1,1,559.92,wordex3.png
8,1,5,11,2,1,504.8,wordin2_5.png
8,1,5,12,1,1,745.62,wordex10.png
8,1,5,13,1,1,410.4,wordin2_10.png
8,1,5,14,1,1,467.18,wordex2_3.png
8,1,5,15,2,1,507.97,wordin10.png
8,1,5,16,1,1,468.75,wordin7.png
8,1,5,17,1,1,517.54,wordin11.png
8,1,5,18,2,1,502.26,wordex2_1.png
8,1,5,19,1,1,535.03,wordin2.png
8,1,5,20,1,1,607.84,wordex2_5.png
8,1,5,21,2,1,552.67,wordin2_12.png
8,1,5,22,2,1,585.46,wordex2_8.png
8,1,5,23,2,1,474.22,wordex2_9.png
8,1,5,24,1,1,571.03,wordin2_8.png
8,1,6,1,2,1,484.76,wordin2_5.png
8,1,6,2,1,1,629.58,wordex2_4.png
8,1,6,3,2,1,502.28,wordin10.png
8,1,6,4,1,1,479.09,wordin11.png
8,1,6,5,1,1,943.93,wordin9.png
8,1,6,6,1,1,416.67,wordex6.png
8,1,6,7,1,1,345.43,wordin2_11.png
8,1,6,8,1,1,346.23,wordex2_1.png
8,1,6,9,1,1,355.01,wordex8.png
8,1,6,10,1,1,243.83,wordex10.png
8,1,6,11,1,1,348.58,wordin2.png
8,1,6,12,1,1,317.41,wordin2_9.png
8,1,6,13,1,1,774.19,wordex2_9.png
8,1,6,14,2,1,518.98,wordex2_5.png
8,1,6,15,1,1,263.72,wordin2_12.png
8,1,6,16,2,1,360.52,wordex2_3.png
8,1,6,17,1,1,249.32,wordin2_4.png
8,1,6,18,2,1,386.11,wordin2_1.png
8,1,6,19,1,1,66.89,wordin2_10.png
8,1,6,20,1,1,579.68,wordin2_8.png
8,1,6,21,1,1,340.46,wordex3.png
8,1,6,22,1,1,517.19,wordin7.png
8,1,6,23,2,1,638.03,wordex2_8.png
8,1,6,24,1,1,622.78,wordex5.png
8,1,7,1,2,1,467.24,wordin2_11.png
8,1,7,2,1,1,548.01,wordin7.png
8,1,7,3,1,1,500.8,wordin2_8.png
8,1,7,4,2,1,485.55,wordex2_1.png
8,1,7,5,2,1,654.37,wordex2_9.png
8,1,7,6,1,1,671.13,wordin11.png
8,1,7,7,1,1,567.89,wordin2_12.png
8,1,7,8,1,1,456.75,wordex6.png
8,1,7,9,1,1,505.52,wordex8.png
8,1,7,10,2,1,538.26,wordex2_8.png
8,1,7,11,2,1,483.1,wordin2_5.png
8,1,7,12,1,1,627.84,wordex2_4.png
8,1,7,13,1,1,500.61,wordin2_10.png
8,1,7,14,1,1,1245.46,wordin9.png
8,1,7,15,1,1,334.24,wordin10.png
8,1,7,16,1,1,502.99,wordex2_5.png
8,1,7,17,1,1,335.79,wordex10.png
8,1,7,18,1,1,304.55,wordex2_3.png
8,1,7,19,1,1,1.39,wordin2_1.png
8,1,7,20,1,1,658.15,wordin2.png
8,1,7,21,1,1,210.93,wordex3.png
8,1,7,22,1,1,107.72,wordex5.png
8,1,7,23,1,1,460.44,wordin2_9.png
8,1,7,24,1,1,221.23,wordin2_4.png
8,1,8,1,1,1,268.36,wordex6.png
8,1,8,2,1,1,101.16,wordin2_10.png
8,1,8,3,1,1,453.95,wordin2_11.png
8,1,8,4,1,1,142.71,wordex2_5.png
8,1,8,5,1,1,631.46,wordex3.png
8,1,8,6,1,1,168.28,wordin2_9.png
8,1,8,7,1,1,113.08,wordex10.png
8,1,8,8,1,1,497.87,wordex2_1.png
8,1,8,9,1,1,322.64,wordin2_5.png
8,1,8,10,2,1,195.37,wordex2_3.png
8,1,8,11,2,1,132.21,wordin2.png
8,1,8,12,1,1,212.97,wordin2_4.png
8,1,8,13,1,1,245.75,wordin9.png
8,1,8,14,1,1,446.57,wordex2_8.png
8,1,8,15,1,1,455.29,wordex8.png
8,1,8,16,1,1,8.09,wordin7.png
8,1,8,17,1,1,176.91,wordin2_8.png
8,1,8,18,1,1,1.71,wordex2_9.png
8,1,8,19,1,1,42.43,wordex5.png
8,1,8,20,1,1,299.27,wordin11.png
8,1,8,21,1,1,435.99,wordin10.png
8,1,8,22,2,1,60.83,wordin2_12.png
8,1,8,23,1,1,453.62,wordex2_4.png
8,1,8,24,2,1,310.4,wordin2_1.png
9,1,1,1,1,1,1374.8,wordin5.png
9,1,1,2,2,1,682.34,wordin2_7.png
9,1,1,3,2,1,1011.08,wordex9.png
9,1,1,4,1,1,739.89,wordin2_3.png
9,1,1,5,1,1,700.62,wordin2_6.png
9,1,1,6,1,1,669.44,wordex2_7.png
9,1,1,7,1,1,758.23,wordex2_6.png
9,1,1,8,1,1,1079.01,wordin6.png
9,1,1,9,2,1,607.82,wordin4.png
9,1,1,10,1,1,584.61,wordin2_2.png
9,1,1,11,2,1,921.33,wordex2_2.png
9,1,1,12,1,1,626.18,wordex12.png
9,1,1,13,2,1,794.94,wordin8.png
9,1,1,14,2,1,875.75,wordin1.png
9,1,1,15,1,1,764.48,wordex11.png
9,1,1,16,1,1,821.32,wordex7.png
9,1,1,17,1,1,590.07,wordin12.png
9,1,1,18,1,1,686.87,wordin3.png
9,1,1,19,2,1,823.65,wordex2.png
9,1,1,20,1,1,552.45,wordex2_11.png
9,1,1,21,1,1,801.24,wordex2_12.png
9,1,1,22,1,1,938.03,wordex2_10.png
9,1,1,23,1,1,682.75,wordex1.png
9,1,1,24,1,1,803.6,wordex4.png
9,1,2,1,1,1,772.57,wordin2_6.png
9,1,2,2,1,1,637.37,wordin12.png
9,1,2,3,1,1,590.17,wordin5.png
9,1,2,4,1,1,574.93,wordex12.png
9,1,2,5,0,0,0,wordex2_10.png
9,1,2,6,1,1,688.55,wordin2_2.png
9,1,2,7,2,1,841.32,wordex1.png
9,1,2,8,2,1,722.12,wordex2_2.png
9,1,2,9,1,1,594.86,wordex7.png
9,1,2,10,1,1,819.69,wordin8.png
9,1,2,11,1,1,708.47,wordin3.png
9,1,2,12,1,1,669.25,wordex4.png
9,1,2,13,1,1,822.05,wordin6.png
9,1,2,14,2,1,646.78,wordex9.png
9,1,2,15,1,1,615.61,wordin1.png
9,1,2,16,2,1,632.4,wordin2_3.png
9,1,2,17,1,1,1017.16,wordex11.png
9,1,2,18,1,1,665.97,wordin4.png
9,1,2,19,2,1,618.71,wordex2.png
9,1,2,20,1,1,923.54,wordin2_7.png
9,1,2,21,1,1,1020.31,wordex2_12.png
9,1,2,22,1,1,597.11,wordex2_11.png
9,1,2,23,2,1,693.88,wordex2_7.png
9,1,2,24,1,1,750.68,wordex2_6.png
9,1,3,1,1,1,542.06,wordex12.png
9,1,3,2,2,1,646.88,wordex2.png
9,1,3,3,1,1,607.62,wordin2_7.png
9,1,3,4,2,1,768.46,wordin6.png
9,1,3,5,2,1,529.24,wordex2_2.png
9,1,3,6,1,1,498.03,wordin12.png
9,1,3,7,1,1,922.76,wordex11.png
9,1,3,8,1,1,459.58,wordex7.png
9,1,3,9,1,1,452.38,wordex2_6.png
9,1,3,10,1,1,621.12,wordex2_12.png
9,1,3,11,2,1,685.89,wordex2_10.png
9,1,3,12,1,1,614.68,wordin3.png
9,1,3,13,1,1,679.5,wordin2_2.png
9,1,3,14,1,1,464.29,wordin4.png
9,1,3,15,2,1,545.06,wordex9.png
9,1,3,16,1,1,553.82,wordin8.png
9,1,3,17,2,1,578.61,wordex1.png
9,1,3,18,1,1,579.45,wordex2_7.png
9,1,3,19,1,1,428.23,wordin2_3.png
9,1,3,20,1,1,501.02,wordex2_11.png
9,1,3,21,2,1,621.75,wordin2_6.png
9,1,3,22,1,1,518.53,wordin1.png
9,1,3,23,1,1,791.38,wordin5.png
9,1,3,24,1,1,560.15,wordex4.png
9,1,4,1,2,1,588.24,wordin1.png
9,1,4,2,2,1,829.08,wordex1.png
9,1,4,3,1,1,997.86,wordex4.png
9,1,4,4,1,1,798.66,wordin2_7.png
9,1,4,5,1,1,495.44,wordex7.png
9,1,4,6,1,1,384.22,wordex9.png
9,1,4,7,1,1,513.01,wordex2_7.png
9,1,4,8,1,1,649.8,wordin8.png
9,1,4,9,1,1,722.56,wordex2_11.png
9,1,4,10,1,1,779.34,wordin4.png
9,1,4,11,2,1,764.1,wordin2_6.png
9,1,4,12,2,1,716.93,wordex2_10.png
9,1,4,13,0,0,0,wordex2_12.png
9,1,4,14,2,1,758.49,wordin2_2.png
9,1,4,15,1,1,743.29,wordin3.png
9,1,4,16,2,1,560.07,wordex2.png
9,1,4,17,1,1,544.8,wordin12.png
9,1,4,18,1,1,961.57,wordex2_2.png
9,1,4,19,1,1,746.41,wordex11.png
9,1,4,20,1,1,707.16,wordin2_3.png
9,1,4,21,0,0,0,wordex12.png
9,1,4,22,1,1,556.76,wordin5.png
9,1,4,23,1,1,453.55,wordin6.png
9,1,4,24,1,1,678.36,wordex2_6.png
9,1,5,1,1,1,652.73,wordex2_10.png
9,1,5,2,2,1,541.53,wordex2.png
9,1,5,3,2,1,582.27,wordex9.png
9,1,5,4,1,1,423.1,wordin12.png
9,1,5,5,1,1,383.89,wordin2_3.png
9,1,5,6,2,1,536.6,wordin1.png
9,1,5,7,1,1,761.47,wordex2_6.png
9,1,5,8,1,1,802.21,wordex4.png
9,1,5,9,1,1,403.02,wordex12.png
9,1,5,10,1,1,571.81,wordin3.png
9,1,5,11,2,1,780.54,wordex1.png
9,1,5,12,2,1,573.31,wordex2_2.png
9,1,5,13,1,1,814.16,wordin2_6.png
9,1,5,14,1,1,694.95,wordex2_11.png
9,1,5,15,1,1,1103.72,wordin5.png
9,1,5,16,1,1,368.47,wordex7.png
9,1,5,17,2,1,569.31,wordin6.png
9,1,5,18,1,1,546.05,wordex2_7.png
9,1,5,19,1,1,826.84,wordin2_2.png
9,1,5,20,1,1,515.66,wordin8.png
9,1,5,21,1,1,788.45,wordin4.png
9,1,5,22,2,1,533.23,wordin2_7.png
9,1,5,23,1,1,518,wordex2_12.png
9,1,5,24,1,1,622.79,wordex11.png
9,1,6,1,1,1,504.32,wordex7.png
9,1,6,2,1,1,497.18,wordin2_3.png
9,1,6,3,1,1,425.93,wordin2_6.png
9,1,6,4,1,1,490.73,wordex2_10.png
9,1,6,5,1,1,491.53,wordin8.png
9,1,6,6,1,1,412.26,wordex2_7.png
9,1,6,7,1,1,381.11,wordex2_6.png
9,1,6,8,1,1,445.84,wordin4.png
9,1,6,9,1,1,366.64,wordin12.png
9,1,6,10,1,1,751.4,wordin1.png
9,1,6,11,1,1,448.18,wordin2_7.png
9,1,6,12,1,1,497.03,wordex12.png
9,1,6,13,2,1,665.82,wordex2_2.png
9,1,6,14,2,1,498.56,wordex1.png
9,1,6,15,1,1,699.32,wordin5.png
9,1,6,16,2,1,708.14,wordex9.png
9,1,6,17,1,1,580.95,wordex4.png
9,1,6,18,1,1,749.66,wordin2_2.png
9,1,6,19,0,0,0,wordin6.png
9,1,6,20,1,1,567.27,wordin3.png
9,1,6,21,1,1,904.09,wordex2_12.png
9,1,6,22,1,1,448.84,wordex2_11.png
9,1,6,23,1,1,657.66,wordex11.png
9,1,6,24,1,1,554.45,wordex2.png
9,1,7,1,1,1,515.69,wordin4.png
9,1,7,2,1,1,428.56,wordin3.png
9,1,7,3,1,1,509.34,wordin8.png
9,1,7,4,2,1,470.13,wordex2.png
9,1,7,5,1,1,590.89,wordin1.png
9,1,7,6,1,1,583.69,wordin2_6.png
9,1,7,7,1,1,888.46,wordex2_12.png
9,1,7,8,2,1,1001.23,wordex9.png
9,1,7,9,1,1,562.05,wordex11.png
9,1,7,10,1,1,890.76,wordin2_7.png
9,1,7,11,1,1,563.56,wordex7.png
9,1,7,12,1,1,572.41,wordex12.png
9,1,7,13,1,1,509.13,wordex4.png
9,1,7,14,1,1,525.96,wordex2_7.png
9,1,7,15,2,1,550.72,wordex2_2.png
9,1,7,16,1,1,463.49,wordin2_3.png
9,1,7,17,1,1,672.33,wordex2_11.png
9,1,7,18,1,1,649.11,wordin12.png
9,1,7,19,2,1,609.9,wordex1.png
9,1,7,20,1,1,562.67,wordex2_6.png
9,1,7,21,2,1,723.47,wordin6.png
9,1,7,22,0,0,0,wordin2_2.png
9,1,7,23,1,1,983.72,wordex2_10.png
9,1,7,24,1,1,752.47,wordin5.png
9,1,8,1,1,1,581.52,wordin2_3.png
9,1,8,2,2,1,630.34,wordex1.png
9,1,8,3,1,1,1007.1,wordex11.png
9,1,8,4,1,1,487.91,wordex2_6.png
9,1,8,5,1,1,688.64,wordin5.png
9,1,8,6,2,1,529.48,wordex9.png
9,1,8,7,2,1,554.22,wordin6.png
9,1,8,8,1,1,459.05,wordex12.png
9,1,8,9,1,1,483.83,wordin12.png
9,1,8,10,1,1,732.62,wordin1.png
9,1,8,11,1,1,525.35,wordex2_11.png
9,1,8,12,2,1,542.15,wordex2_2.png
9,1,8,13,1,1,478.97,wordex7.png
9,1,8,14,1,1,655.72,wordin4.png
9,1,8,15,2,1,480.54,wordex2.png
9,1,8,16,1,1,513.27,wordin3.png
9,1,8,17,1,1,554.05,wordin2_2.png
9,1,8,18,1,1,570.87,wordin8.png
9,1,8,19,1,1,523.61,wordex2_7.png
9,1,8,20,1,1,540.43,wordex2_12.png
9,1,8,21,1,1,453.24,wordex4.png
9,1,8,22,1,1,470.04,wordin2_7.png
9,1,8,23,1,1,854.77,wordex2_10.png
9,1,8,24,2,1,719.54,wordin2_6.png
10,1,1,1,0,0,0,wordin8.png
10,1,1,2,1,1,93.01,wordex2_3.png
10,1,1,3,1,1,557.77,wordin2_9.png
10,1,1,4,2,1,1086.55,wordin6.png
10,1,1,5,1,1,503.34,wordex6.png
10,1,1,6,1,1,528.11,wordin5.png
10,1,1,7,1,1,496.89,wordex2_12.png
10,1,1,8,1,1,793.68,wordin2.png
10,1,1,9,1,1,610.47,wordex2_4.png
10,1,1,10,2,1,475.25,wordex2_10.png
10,1,1,11,2,1,612.04,wordin10.png
10,1,1,12,1,1,812.85,wordex2_2.png
10,1,1,13,1,1,581.59,wordex2.png
10,1,1,14,1,1,558.37,wordex2_6.png
10,1,1,15,2,1,591.14,wordex9.png
10,1,1,16,1,1,663.93,wordex7.png
10,1,1,17,1,1,576.72,wordin2_2.png
10,1,1,18,2,1,505.53,wordex2_8.png
10,1,1,19,1,1,722.27,wordex8.png
10,1,1,20,2,1,491.03,wordin2_1.png
10,1,1,21,2,1,531.89,wordex2_5.png
10,1,1,22,2,1,532.63,wordin3.png
10,1,1,23,2,1,613.42,wordin7.png
10,1,1,24,1,1,646.16,wordin9.png
10,1,2,1,2,1,842.01,wordex9.png
10,1,2,2,2,1,594.83,wordin3.png
10,1,2,3,2,1,619.61,wordin10.png
10,1,2,4,2,1,644.38,wordex2_5.png
10,1,2,5,1,1,749.23,wordin8.png
10,1,2,6,2,1,925.96,wordin5.png
10,1,2,7,1,1,670.79,wordex2_6.png
10,1,2,8,2,1,655.57,wordin7.png
10,1,2,9,1,1,616.36,wordex2_2.png
10,1,2,10,2,1,697.11,wordex2_10.png
10,1,2,11,0,0,0,wordex7.png
10,1,2,12,2,1,714.69,wordex2_8.png
10,1,2,13,1,1,595.49,wordin2_2.png
10,1,2,14,1,1,612.27,wordex2_4.png
10,1,2,15,2,1,877,wordex2.png
10,1,2,16,1,1,597.84,wordin2.png
10,1,2,17,1,1,550.58,wordex6.png
10,1,2,18,1,1,663.4,wordex8.png
10,1,2,19,2,1,664.18,wordin6.png
10,1,2,20,1,1,600.92,wordex2_3.png
10,1,2,21,1,1,577.69,wordin9.png
10,1,2,22,1,1,522.53,wordin2_9.png
10,1,2,23,1,1,587.27,wordex2_12.png
10,1,2,24,2,1,604.1,wordin2_1.png
10,1,3,1,1,1,554.27,wordex8.png
10,1,3,2,2,1,578.99,wordex2_5.png
10,1,3,3,2,1,579.83,wordin3.png
10,1,3,4,1,1,564.59,wordin2_2.png
10,1,3,5,2,1,565.4,wordin7.png
10,1,3,6,1,1,470.13,wordex2_3.png
10,1,3,7,2,1,590.96,wordin10.png
10,1,3,8,1,1,559.71,wordin5.png
10,1,3,9,1,1,576.53,wordex7.png
10,1,3,10,2,1,649.28,wordin6.png
10,1,3,11,1,1,546.07,wordin9.png
10,1,3,12,1,1,562.81,wordex2_12.png
10,1,3,13,1,1,651.66,wordex2_4.png
10,1,3,14,2,1,564.41,wordin2_1.png
10,1,3,15,2,1,669.22,wordex2_10.png
10,1,3,16,1,1,517.95,wordex6.png
10,1,3,17,1,1,670.79,wordex2.png
10,1,3,18,1,1,567.57,wordex2_2.png
10,1,3,19,1,1,592.36,wordin8.png
10,1,3,20,2,1,585.09,wordex9.png
10,1,3,21,2,1,633.92,wordex2_8.png
10,1,3,22,1,1,570.66,wordin2_9.png
10,1,3,23,1,1,531.5,wordin2.png
10,1,3,24,1,1,668.21,wordex2_6.png
10,1,4,1,1,1,513.21,wordex7.png
10,1,4,2,1,1,586.08,wordex6.png
10,1,4,3,1,1,562.86,wordex2_12.png
10,1,4,4,2,1,563.58,wordin3.png
10,1,4,5,1,1,500.4,wordin2_2.png
10,1,4,6,2,1,685.21,wordin10.png
10,1,4,7,2,1,573.96,wordex9.png
10,1,4,8,1,1,510.77,wordex2_2.png
10,1,4,9,1,1,767.55,wordex8.png
10,1,4,10,1,1,744.32,wordin2_9.png
10,1,4,11,2,1,569.07,wordex2_5.png
10,1,4,12,2,1,561.88,wordex2_10.png
10,1,4,13,1,1,666.69,wordin8.png
10,1,4,14,1,1,779.44,wordex2.png
10,1,4,15,2,1,540.25,wordex2_8.png
10,1,4,16,1,1,565.04,wordin9.png
10,1,4,17,1,1,717.75,wordex2_6.png
10,1,4,18,2,1,598.59,wordin7.png
10,1,4,19,2,1,559.38,wordin2_1.png
10,1,4,20,1,1,552.15,wordin2.png
10,1,4,21,1,1,528.9,wordex2_4.png
10,1,4,22,2,1,681.68,wordin6.png
10,1,4,23,1,1,458.49,wordex2_3.png
10,1,4,24,1,1,515.26,wordin5.png
10,1,5,1,1,1,659.14,wordin8.png
10,1,5,2,1,1,475.99,wordex8.png
10,1,5,3,1,1,524.79,wordex2_3.png
10,1,5,4,2,1,565.57,wordin7.png
10,1,5,5,1,1,534.36,wordin2_2.png
10,1,5,6,2,1,559.09,wordex9.png
10,1,5,7,1,1,471.87,wordex2_12.png
10,1,5,8,1,1,344.71,wordin2_9.png
10,1,5,9,1,1,441.49,wordex2_4.png
10,1,5,10,2,1,490.27,wordin6.png
10,1,5,11,2,1,587,wordin2_1.png
10,1,5,12,1,1,459.81,wordin2.png
10,1,5,13,2,1,540.62,wordex2_8.png
10,1,5,14,2,1,533.34,wordex2_5.png
10,1,5,15,1,1,678.16,wordex6.png
10,1,5,16,1,1,502.97,wordin5.png
10,1,5,17,1,1,471.75,wordex2_2.png
10,1,5,18,1,1,568.47,wordex2_6.png
10,1,5,19,2,1,545.24,wordex2.png
10,1,5,20,1,1,434.04,wordex2_10.png
10,1,5,21,1,1,482.83,wordin9.png
10,1,5,22,2,1,571.62,wordin3.png
10,1,5,23,1,1,580.41,wordex7.png
10,1,5,24,2,1,661.21,wordin10.png
10,1,6,1,2,1,587.34,wordex2_5.png
10,1,6,2,2,1,548.12,wordin10.png
10,1,6,3,1,1,476.89,wordex2_2.png
10,1,6,4,2,1,573.69,wordin3.png
10,1,6,5,1,1,494.47,wordex2_4.png
10,1,6,6,1,1,535.24,wordex7.png
10,1,6,7,1,1,552.04,wordin2_2.png
10,1,6,8,1,1,528.78,wordin2_9.png
10,1,6,9,1,1,633.6,wordex2_6.png
10,1,6,10,2,1,578.36,wordin7.png
10,1,6,11,1,1,603.11,wordex6.png
10,1,6,12,2,1,571.91,wordin2_1.png
10,1,6,13,1,1,548.72,wordin2.png
10,1,6,14,2,1,501.46,wordex2_10.png
10,1,6,15,2,1,654.3,wordex2_8.png
10,1,6,16,2,1,887.09,wordin6.png
10,1,6,17,1,1,871.82,wordex2.png
10,1,6,18,2,1,576.58,wordex9.png
10,1,6,19,1,1,625.38,wordin5.png
10,1,6,20,1,1,674.19,wordex8.png
10,1,6,21,1,1,530.97,wordex2_3.png
10,1,6,22,1,1,547.73,wordex2_12.png
10,1,6,23,1,1,484.51,wordin8.png
10,1,6,24,1,1,469.34,wordin9.png
10,1,7,1,2,1,877.29,wordin6.png
10,1,7,2,2,1,550.13,wordin10.png
10,1,7,3,1,1,598.91,wordin8.png
10,1,7,4,2,1,551.7,wordex2_8.png
10,1,7,5,1,1,552.43,wordin2_2.png
10,1,7,6,1,1,585.26,wordin2.png
10,1,7,7,1,1,626,wordex6.png
10,1,7,8,2,1,602.8,wordin7.png
10,1,7,9,1,1,683.61,wordex2.png
10,1,7,10,1,1,748.33,wordin5.png
10,1,7,11,1,1,469.17,wordex2_12.png
10,1,7,12,1,1,549.96,wordex2_2.png
10,1,7,13,2,1,638.68,wordex2_5.png
10,1,7,14,1,1,615.51,wordex7.png
10,1,7,15,2,1,528.31,wordex9.png
10,1,7,16,1,1,521.03,wordin9.png
10,1,7,17,1,1,801.83,wordin2_9.png
10,1,7,18,2,1,522.59,wordex2_10.png
10,1,7,19,2,1,595.42,wordin2_1.png
10,1,7,20,1,1,556.22,wordex2_4.png
10,1,7,21,1,1,533.01,wordex2_6.png
10,1,7,22,1,1,493.72,wordex2_3.png
10,1,7,23,2,1,558.55,wordin3.png
10,1,7,24,1,1,495.35,wordex8.png
10,1,8,1,2,1,532.86,wordin3.png
10,1,8,2,2,1,453.63,wordex9.png
10,1,8,3,1,1,558.37,wordin5.png
10,1,8,4,1,1,583.19,wordex2.png
10,1,8,5,1,1,543.95,wordex2_2.png
10,1,8,6,2,1,520.68,wordin10.png
10,1,8,7,1,1,537.5,wordex2_6.png
10,1,8,8,2,1,546.28,wordin2_1.png
10,1,8,9,1,1,515.07,wordex2_3.png
10,1,8,10,2,1,515.89,wordex2_10.png
10,1,8,11,1,1,556.62,wordex7.png
10,1,8,12,2,1,701.43,wordex2_5.png
10,1,8,13,1,1,518.23,wordin8.png
10,1,8,14,2,1,606.97,wordin7.png
10,1,8,15,1,1,399.8,wordex8.png
10,1,8,16,1,1,448.58,wordin2_2.png
10,1,8,17,1,1,465.35,wordin2_9.png
10,1,8,18,1,1,578.15,wordex2_4.png
10,1,8,19,1,1,562.93,wordex2_12.png
10,1,8,20,1,1,595.72,wordin2.png
10,1,8,21,1,1,396.5,wordin9.png
10,1,8,22,1,1,437.28,wordex6.png
10,1,8,23,1,1,486.06,wordin6.png
10,1,8,24,2,1,470.79,wordex2_8.png
11,1,1,1,1,1,967.91,wordin2_7.png
11,1,1,2,1,1,950.08,wordin1.png
11,1,1,3,1,1,774.82,wordex2_1.png
11,1,1,4,2,1,959.67,wordin2_11.png
11,1,1,5,1,1,1104.42,wordex4.png
11,1,1,6,1,1,593.21,wordex10.png
11,1,1,7,1,1,473.99,wordin2_4.png
11,1,1,8,1,1,514.8,wordex1.png
11,1,1,9,1,1,595.58,wordin12.png
11,1,1,10,1,1,596.38,wordex11.png
11,1,1,11,1,1,663.78,wordin2_5.png
11,1,1,12,1,1,552.61,wordex2_11.png
11,1,1,13,1,1,721.35,wordex12.png
11,1,1,14,2,1,810.15,wordin11.png
11,1,1,15,1,1,714.99,wordin2_10.png
11,1,1,16,1,1,635.72,wordin4.png
11,1,1,17,1,1,852.5,wordex2_7.png
11,1,1,18,2,1,621.36,wordin2_12.png
11,1,1,19,1,1,494.1,wordin2_3.png
11,1,1,20,1,1,630.85,wordex2_9.png
11,1,1,21,1,1,495.71,wordex3.png
11,1,1,22,1,1,480.5,wordin2_6.png
11,1,1,23,1,1,489.29,wordin2_8.png
11,1,1,24,1,1,490.07,wordex5.png
11,1,2,1,1,1,557.06,wordin2_12.png
11,1,2,2,1,1,430.08,wordin4.png
11,1,2,3,1,1,446.68,wordin2_7.png
11,1,2,4,1,1,679.46,wordex2_9.png
11,1,2,5,1,1,512.24,wordin2_3.png
11,1,2,6,1,1,513.03,wordex2_11.png
11,1,2,7,1,1,601.82,wordin2_10.png
11,1,2,8,1,1,538.58,wordin2_8.png
11,1,2,9,1,1,883.39,wordin2_4.png
11,1,2,10,1,1,556.18,wordex2_7.png
11,1,2,11,1,1,476.76,wordin2_5.png
11,1,2,12,1,1,565.7,wordin11.png
11,1,2,13,1,1,542.54,wordin2_6.png
11,1,2,14,1,1,455.3,wordin12.png
11,1,2,15,1,1,576.09,wordex10.png
11,1,2,16,1,1,488.85,wordex11.png
11,1,2,17,1,1,585.63,wordex3.png
11,1,2,18,1,1,322.41,wordex5.png
11,1,2,19,1,1,475.26,wordex12.png
11,1,2,20,1,1,430.69,wordex2_1.png
11,1,2,21,2,1,887.51,wordin2_11.png
11,1,2,22,1,1,344.29,wordin1.png
11,1,2,23,1,1,409.04,wordex1.png
11,1,2,24,1,1,593.84,wordex4.png
